human_team,human_off,human_def,bot_team,bot_off,bot_def,games,bot_decisive_wins,bot_timeout_wins,draws,bot_timeout_losses,bot_decisive_losses,avg_ticks
Green,snipe,wall,Black,snipe,wall,16,16,0,0,0,0,9300
Green,snipe,wall,Black,freeze,heal,16,16,0,0,0,0,8383
Green,snipe,wall,Black,freeze,reinforcements,16,16,0,0,0,0,4267
Green,snipe,wall,Black,freeze,speed,16,16,0,0,0,0,9253
Green,snipe,wall,Black,freeze,wall,16,16,0,0,0,0,8170
Green,snipe,wall,Blue,nuke,heal,16,16,0,0,0,0,8330
Green,snipe,wall,Blue,nuke,reinforcements,16,16,0,0,0,0,4355
Green,snipe,wall,Blue,nuke,speed,16,16,0,0,0,0,8304
Green,snipe,wall,Blue,nuke,wall,16,16,0,0,0,0,8342
Green,snipe,wall,Blue,firebomb,heal,16,16,0,0,0,0,8526
Green,snipe,wall,Blue,firebomb,reinforcements,16,16,0,0,0,0,5958
Green,snipe,wall,Blue,firebomb,speed,16,16,0,0,0,0,9329
Green,snipe,wall,Blue,firebomb,wall,16,16,0,0,0,0,8360
Green,snipe,wall,Blue,snipe,heal,16,16,0,0,0,0,8912
Green,snipe,wall,Blue,snipe,reinforcements,16,16,0,0,0,0,4375
Green,snipe,wall,Blue,snipe,speed,16,16,0,0,0,0,10612
Green,snipe,wall,Blue,snipe,wall,16,16,0,0,0,0,8836
Green,snipe,wall,Blue,freeze,heal,16,16,0,0,0,0,8180
Green,snipe,wall,Blue,freeze,reinforcements,16,16,0,0,0,0,4470
Green,snipe,wall,Blue,freeze,speed,16,16,0,0,0,0,8845
Green,snipe,wall,Blue,freeze,wall,16,16,0,0,0,0,8170
Green,snipe,wall,Green,nuke,heal,16,16,0,0,0,0,9824
Green,snipe,wall,Green,nuke,reinforcements,16,16,0,0,0,0,6173
Green,snipe,wall,Green,nuke,speed,16,0,0,0,0,16,5517
Green,snipe,wall,Green,nuke,wall,16,16,0,0,0,0,9309
Green,snipe,wall,Green,firebomb,heal,16,16,0,0,0,0,9382
Green,snipe,wall,Green,firebomb,reinforcements,16,16,0,0,0,0,6117
Green,snipe,wall,Green,firebomb,speed,16,0,0,0,0,16,14539
Green,snipe,wall,Green,firebomb,wall,16,16,0,0,0,0,9010
Green,snipe,wall,Green,snipe,heal,16,0,0,0,0,16,11815
Green,snipe,wall,Green,snipe,reinforcements,16,16,0,0,0,0,6174
Green,snipe,wall,Green,snipe,speed,16,0,0,0,0,16,11067
Green,snipe,wall,Green,snipe,wall,16,16,0,0,0,0,12439
Green,snipe,wall,Green,freeze,heal,16,0,0,0,0,16,5144
Green,snipe,wall,Green,freeze,reinforcements,16,16,0,0,0,0,6688
Green,snipe,wall,Green,freeze,speed,16,16,0,0,0,0,10873
Green,snipe,wall,Green,freeze,wall,16,16,0,0,0,0,9196
Green,snipe,wall,Orange,nuke,heal,16,15,0,0,0,1,8447
Green,snipe,wall,Orange,nuke,reinforcements,16,16,0,0,0,0,4928
Green,snipe,wall,Orange,nuke,speed,16,16,0,0,0,0,6278
Green,snipe,wall,Orange,nuke,wall,16,16,0,0,0,0,9054
Green,snipe,wall,Orange,firebomb,heal,16,16,0,0,0,0,9180
Green,snipe,wall,Orange,firebomb,reinforcements,16,16,0,0,0,0,6330
Green,snipe,wall,Orange,firebomb,speed,16,16,0,0,0,0,9360
Green,snipe,wall,Orange,firebomb,wall,16,16,0,0,0,0,9166
Green,snipe,wall,Orange,snipe,heal,16,16,0,0,0,0,9966
Green,snipe,wall,Orange,snipe,reinforcements,16,16,0,0,0,0,5060
Green,snipe,wall,Orange,snipe,speed,16,10,1,0,0,5,12110
Green,snipe,wall,Orange,snipe,wall,16,16,0,0,0,0,9334
Green,snipe,wall,Orange,freeze,heal,16,16,0,0,0,0,8171
Green,snipe,wall,Orange,freeze,reinforcements,16,16,0,0,0,0,6343
Green,snipe,wall,Orange,freeze,speed,16,15,0,0,0,1,9678
Green,snipe,wall,Orange,freeze,wall,16,16,0,0,0,0,8633
Green,snipe,wall,Purple,nuke,heal,16,16,0,0,0,0,8282
Green,snipe,wall,Purple,nuke,reinforcements,16,16,0,0,0,0,5159
Green,snipe,wall,Purple,nuke,speed,16,16,0,0,0,0,8491
Green,snipe,wall,Purple,nuke,wall,16,16,0,0,0,0,7626
Green,snipe,wall,Purple,firebomb,heal,16,16,0,0,0,0,8512
Green,snipe,wall,Purple,firebomb,reinforcements,16,16,0,0,0,0,5301
Green,snipe,wall,Purple,firebomb,speed,16,0,0,0,16,0,18000
Green,snipe,wall,Purple,firebomb,wall,16,16,0,0,0,0,8747
Green,snipe,wall,Purple,snipe,heal,16,16,0,0,0,0,9032
Green,snipe,wall,Purple,snipe,reinforcements,16,16,0,0,0,0,5348
Green,snipe,wall,Purple,snipe,speed,16,0,0,0,0,16,8327
Green,snipe,wall,Purple,snipe,wall,16,16,0,0,0,0,8977
Green,snipe,wall,Purple,freeze,heal,16,16,0,0,0,0,8238
Green,snipe,wall,Purple,freeze,reinforcements,16,16,0,0,0,0,4892
Green,snipe,wall,Purple,freeze,speed,16,16,0,0,0,0,9114
Green,snipe,wall,Purple,freeze,wall,16,16,0,0,0,0,9675
Green,snipe,wall,Red,nuke,heal,16,16,0,0,0,0,9223
Green,snipe,wall,Red,nuke,reinforcements,16,16,0,0,0,0,4496
Green,snipe,wall,Red,nuke,speed,16,16,0,0,0,0,5379
Green,snipe,wall,Red,nuke,wall,16,16,0,0,0,0,6979
Green,snipe,wall,Red,firebomb,heal,16,0,0,0,0,16,9162
Green,snipe,wall,Red,firebomb,reinforcements,16,16,0,0,0,0,5929
Green,snipe,wall,Red,firebomb,speed,16,16,0,0,0,0,10616
Green,snipe,wall,Red,firebomb,wall,16,16,0,0,0,0,9273
Green,snipe,wall,Red,snipe,heal,16,16,0,0,0,0,11165
Green,snipe,wall,Red,snipe,reinforcements,16,16,0,0,0,0,4529
Green,snipe,wall,Red,snipe,speed,16,0,0,0,0,16,5598
Green,snipe,wall,Red,snipe,wall,16,0,0,0,0,16,6947
Green,snipe,wall,Red,freeze,heal,16,16,0,0,0,0,8975
Green,snipe,wall,Red,freeze,reinforcements,16,16,0,0,0,0,4520
Green,snipe,wall,Red,freeze,speed,16,16,0,0,0,0,10480
Green,snipe,wall,Red,freeze,wall,16,16,0,0,0,0,8166
Green,snipe,wall,White,nuke,heal,16,16,0,0,0,0,8010
Green,snipe,wall,White,nuke,reinforcements,16,16,0,0,0,0,5008
Green,snipe,wall,White,nuke,speed,16,16,0,0,0,0,7214
Green,snipe,wall,White,nuke,wall,16,16,0,0,0,0,6189
Green,snipe,wall,White,firebomb,heal,16,16,0,0,0,0,7577
Green,snipe,wall,White,firebomb,reinforcements,16,16,0,0,0,0,5209
Green,snipe,wall,White,firebomb,speed,16,16,0,0,0,0,7994
Green,snipe,wall,White,firebomb,wall,16,16,0,0,0,0,7550
Green,snipe,wall,White,snipe,heal,16,16,0,0,0,0,8014
Green,snipe,wall,White,snipe,reinforcements,16,16,0,0,0,0,5084
Green,snipe,wall,White,snipe,speed,16,0,0,0,0,16,6057
Green,snipe,wall,White,snipe,wall,16,16,0,0,0,0,8367
Green,snipe,wall,White,freeze,heal,16,16,0,0,0,0,7684
Green,snipe,wall,White,freeze,reinforcements,16,16,0,0,0,0,3749
Green,snipe,wall,White,freeze,speed,16,16,0,0,0,0,8125
Green,snipe,wall,White,freeze,wall,16,16,0,0,0,0,6535
Green,snipe,wall,Yellow,nuke,heal,16,16,0,0,0,0,8245
Green,snipe,wall,Yellow,nuke,reinforcements,16,16,0,0,0,0,4132
Green,snipe,wall,Yellow,nuke,speed,16,0,0,0,0,16,4687
Green,snipe,wall,Yellow,nuke,wall,16,16,0,0,0,0,8350
Green,snipe,wall,Yellow,firebomb,heal,16,16,0,0,0,0,8335
Green,snipe,wall,Yellow,firebomb,reinforcements,16,16,0,0,0,0,4566
Green,snipe,wall,Yellow,firebomb,speed,16,16,0,0,0,0,9415
Green,snipe,wall,Yellow,firebomb,wall,16,16,0,0,0,0,8249
Green,snipe,wall,Yellow,snipe,heal,16,16,0,0,0,0,9516
Green,snipe,wall,Yellow,snipe,reinforcements,16,16,0,0,0,0,4102
Green,snipe,wall,Yellow,snipe,speed,16,0,0,0,0,16,11081
Green,snipe,wall,Yellow,snipe,wall,16,16,0,0,0,0,8925
Green,snipe,wall,Yellow,freeze,heal,16,16,0,0,0,0,8178
Green,snipe,wall,Yellow,freeze,reinforcements,16,16,0,0,0,0,4059
Green,snipe,wall,Yellow,freeze,speed,16,0,0,0,0,16,8018
Green,snipe,wall,Yellow,freeze,wall,16,16,0,0,0,0,8263
Green,freeze,heal,Black,nuke,heal,16,16,0,0,0,0,10534
Green,freeze,heal,Black,nuke,reinforcements,16,16,0,0,0,0,9405
Green,freeze,heal,Black,nuke,speed,16,16,0,0,0,0,10830
Green,freeze,heal,Black,nuke,wall,16,16,0,0,0,0,8517
Green,freeze,heal,Black,firebomb,heal,16,16,0,0,0,0,8666
Green,freeze,heal,Black,firebomb,reinforcements,16,16,0,0,0,0,8335
Green,freeze,heal,Black,firebomb,speed,16,16,0,0,0,0,9692
Green,freeze,heal,Black,firebomb,wall,16,16,0,0,0,0,9838
Green,freeze,heal,Black,snipe,heal,16,0,0,0,0,16,9902
Green,freeze,heal,Black,snipe,reinforcements,16,16,0,0,0,0,8963
Green,freeze,heal,Black,snipe,speed,16,0,0,0,0,16,7035
Green,freeze,heal,Black,snipe,wall,16,16,0,0,0,0,9318
Green,freeze,heal,Black,freeze,heal,16,16,0,0,0,0,8695
Green,freeze,heal,Black,freeze,reinforcements,16,16,0,0,0,0,8201
Green,freeze,heal,Black,freeze,speed,16,16,0,0,0,0,10899
Green,freeze,heal,Black,freeze,wall,16,16,0,0,0,0,8258
Green,freeze,heal,Blue,nuke,heal,16,16,0,0,0,0,8554
Green,freeze,heal,Blue,nuke,reinforcements,16,16,0,0,0,0,8294
Green,freeze,heal,Blue,nuke,speed,16,16,0,0,0,0,9017
Green,freeze,heal,Blue,nuke,wall,16,16,0,0,0,0,8363
Green,freeze,heal,Blue,firebomb,heal,16,16,0,0,0,0,8702
Green,freeze,heal,Blue,firebomb,reinforcements,16,16,0,0,0,0,7820
Green,freeze,heal,Blue,firebomb,speed,16,16,0,0,0,0,9503
Green,freeze,heal,Blue,firebomb,wall,16,16,0,0,0,0,8421
Green,freeze,heal,Blue,snipe,heal,16,16,0,0,0,0,9220
Green,freeze,heal,Blue,snipe,reinforcements,16,16,0,0,0,0,9040
Green,freeze,heal,Blue,snipe,speed,16,16,0,0,0,0,15610
Green,freeze,heal,Blue,snipe,wall,16,16,0,0,0,0,9052
Green,freeze,heal,Blue,freeze,heal,16,16,0,0,0,0,8174
Green,freeze,heal,Blue,freeze,reinforcements,16,16,0,0,0,0,7369
Green,freeze,heal,Blue,freeze,speed,16,16,0,0,0,0,8769
Green,freeze,heal,Blue,freeze,wall,16,16,0,0,0,0,8266
Green,freeze,heal,Green,nuke,heal,16,0,0,0,0,16,10057
Green,freeze,heal,Green,nuke,reinforcements,16,0,0,0,0,16,5756
Green,freeze,heal,Green,nuke,speed,16,0,0,0,0,16,5316
Green,freeze,heal,Green,nuke,wall,16,16,0,0,0,0,9597
Green,freeze,heal,Green,firebomb,heal,16,16,0,0,0,0,9737
Green,freeze,heal,Green,firebomb,reinforcements,16,0,0,0,0,16,6965
Green,freeze,heal,Green,firebomb,speed,16,0,0,0,0,16,10235
Green,freeze,heal,Green,firebomb,wall,16,0,0,0,0,16,5228
Green,freeze,heal,Green,snipe,heal,16,0,0,0,0,16,8915
Green,freeze,heal,Green,snipe,reinforcements,16,0,0,0,0,16,12323
Green,freeze,heal,Green,snipe,speed,16,16,0,0,0,0,6620
Green,freeze,heal,Green,snipe,wall,16,0,0,0,0,16,7272
Green,freeze,heal,Green,freeze,heal,16,16,0,0,0,0,9508
Green,freeze,heal,Green,freeze,reinforcements,16,16,0,0,0,0,15388
Green,freeze,heal,Green,freeze,speed,16,0,0,0,0,16,6493
Green,freeze,heal,Green,freeze,wall,16,0,0,16,0,0,9829
Green,freeze,heal,Orange,nuke,heal,16,16,0,0,0,0,8970
Green,freeze,heal,Orange,nuke,reinforcements,16,16,0,0,0,0,6284
Green,freeze,heal,Orange,nuke,speed,16,15,0,0,0,1,9645
Green,freeze,heal,Orange,nuke,wall,16,12,0,1,0,3,8819
Green,freeze,heal,Orange,firebomb,heal,16,15,0,0,0,1,8867
Green,freeze,heal,Orange,firebomb,reinforcements,16,16,0,0,0,0,6251
Green,freeze,heal,Orange,firebomb,speed,16,13,0,0,0,3,9926
Green,freeze,heal,Orange,firebomb,wall,16,16,0,0,0,0,9062
Green,freeze,heal,Orange,snipe,heal,16,14,0,0,0,2,9262
Green,freeze,heal,Orange,snipe,reinforcements,16,16,0,0,0,0,7043
Green,freeze,heal,Orange,snipe,speed,16,0,0,0,0,16,9032
Green,freeze,heal,Orange,snipe,wall,16,16,0,0,0,0,9800
Green,freeze,heal,Orange,freeze,heal,16,16,0,0,0,0,8705
Green,freeze,heal,Orange,freeze,reinforcements,16,16,0,0,0,0,6359
Green,freeze,heal,Orange,freeze,speed,16,16,0,0,0,0,9003
Green,freeze,heal,Orange,freeze,wall,16,16,0,0,0,0,8846
Green,freeze,heal,Purple,nuke,heal,16,0,0,0,0,16,6307
Green,freeze,heal,Purple,nuke,reinforcements,16,16,0,0,0,0,6463
Green,freeze,heal,Purple,nuke,speed,16,0,0,0,0,16,13193
Green,freeze,heal,Purple,nuke,wall,16,16,0,0,0,0,10495
Green,freeze,heal,Purple,firebomb,heal,16,16,0,0,0,0,9341
Green,freeze,heal,Purple,firebomb,reinforcements,16,16,0,0,0,0,6585
Green,freeze,heal,Purple,firebomb,speed,16,16,0,0,0,0,9159
Green,freeze,heal,Purple,firebomb,wall,16,16,0,0,0,0,9092
Green,freeze,heal,Purple,snipe,heal,16,16,0,0,0,0,9275
Green,freeze,heal,Purple,snipe,reinforcements,16,16,0,0,0,0,6132
Green,freeze,heal,Purple,snipe,speed,16,0,0,0,0,16,9813
Green,freeze,heal,Purple,snipe,wall,16,16,0,0,0,0,9132
Green,freeze,heal,Purple,freeze,heal,16,16,0,0,0,0,9298
Green,freeze,heal,Purple,freeze,reinforcements,16,16,0,0,0,0,6496
Green,freeze,heal,Purple,freeze,speed,16,16,0,0,0,0,9800
Green,freeze,heal,Purple,freeze,wall,16,16,0,0,0,0,8664
Green,freeze,heal,Red,nuke,heal,16,16,0,0,0,0,5529
Green,freeze,heal,Red,nuke,reinforcements,16,16,0,0,0,0,8081
Green,freeze,heal,Red,nuke,speed,16,16,0,0,0,0,6522
Green,freeze,heal,Red,nuke,wall,16,16,0,0,0,0,9328
Green,freeze,heal,Red,firebomb,heal,16,0,0,0,0,16,10403
Green,freeze,heal,Red,firebomb,reinforcements,16,16,0,0,0,0,5915
Green,freeze,heal,Red,firebomb,speed,16,0,0,0,0,16,6215
Green,freeze,heal,Red,firebomb,wall,16,16,0,0,0,0,9640
Green,freeze,heal,Red,snipe,heal,16,0,0,0,0,16,5659
Green,freeze,heal,Red,snipe,reinforcements,16,16,0,0,0,0,9861
Green,freeze,heal,Red,snipe,speed,16,0,0,0,0,16,5474
Green,freeze,heal,Red,snipe,wall,16,0,0,0,0,16,10634
Green,freeze,heal,Red,freeze,heal,16,16,0,0,0,0,9666
Green,freeze,heal,Red,freeze,reinforcements,16,16,0,0,0,0,8704
Green,freeze,heal,Red,freeze,speed,16,0,0,0,0,16,10903
Green,freeze,heal,Red,freeze,wall,16,16,0,0,0,0,9126
Green,freeze,heal,White,nuke,heal,16,16,0,0,0,0,7698
Green,freeze,heal,White,nuke,reinforcements,16,16,0,0,0,0,5093
Green,freeze,heal,White,nuke,speed,16,0,0,0,0,16,5742
Green,freeze,heal,White,nuke,wall,16,16,0,0,0,0,7677
Green,freeze,heal,White,firebomb,heal,16,16,0,0,0,0,9514
Green,freeze,heal,White,firebomb,reinforcements,16,16,0,0,0,0,5214
Green,freeze,heal,White,firebomb,speed,16,16,0,0,0,0,7176
Green,freeze,heal,White,firebomb,wall,16,16,0,0,0,0,7670
Green,freeze,heal,White,snipe,heal,16,16,0,0,0,0,8216
Green,freeze,heal,White,snipe,reinforcements,16,16,0,0,0,0,4962
Green,freeze,heal,White,snipe,speed,16,16,0,0,0,0,8454
Green,freeze,heal,White,snipe,wall,16,0,0,0,0,16,6264
Green,freeze,heal,White,freeze,heal,16,16,0,0,0,0,7671
Green,freeze,heal,White,freeze,reinforcements,16,16,0,0,0,0,5163
Green,freeze,heal,White,freeze,speed,16,16,0,0,0,0,9970
Green,freeze,heal,White,freeze,wall,16,16,0,0,0,0,7379
Green,freeze,heal,Yellow,nuke,heal,16,16,0,0,0,0,8537
Green,freeze,heal,Yellow,nuke,reinforcements,16,16,0,0,0,0,6585
Green,freeze,heal,Yellow,nuke,speed,16,0,0,0,0,16,8403
Green,freeze,heal,Yellow,nuke,wall,16,16,0,0,0,0,5299
Green,freeze,heal,Yellow,firebomb,heal,16,16,0,0,0,0,9204
Green,freeze,heal,Yellow,firebomb,reinforcements,16,16,0,0,0,0,6680
Green,freeze,heal,Yellow,firebomb,speed,16,0,0,0,0,16,9182
Green,freeze,heal,Yellow,firebomb,wall,16,0,0,0,0,16,4840
Green,freeze,heal,Yellow,snipe,heal,16,2,0,0,0,14,9373
Green,freeze,heal,Yellow,snipe,reinforcements,16,16,0,0,0,0,10450
Green,freeze,heal,Yellow,snipe,speed,16,0,0,0,0,16,10310
Green,freeze,heal,Yellow,snipe,wall,16,0,0,0,0,16,9198
Green,freeze,heal,Yellow,freeze,heal,16,16,0,0,0,0,8557
Green,freeze,heal,Yellow,freeze,reinforcements,16,16,0,0,0,0,6702
Green,freeze,heal,Yellow,freeze,speed,16,16,0,0,0,0,9470
Green,freeze,heal,Yellow,freeze,wall,16,0,0,0,0,16,4781
Green,freeze,reinforcements,Black,nuke,heal,16,16,0,0,0,0,8375
Green,freeze,reinforcements,Black,nuke,reinforcements,16,16,0,0,0,0,5251
Green,freeze,reinforcements,Black,nuke,speed,16,16,0,0,0,0,6389
Green,freeze,reinforcements,Black,nuke,wall,16,16,0,0,0,0,6591
Green,freeze,reinforcements,Black,firebomb,heal,16,16,0,0,0,0,7097
Green,freeze,reinforcements,Black,firebomb,reinforcements,16,16,0,0,0,0,6078
Green,freeze,reinforcements,Black,firebomb,speed,16,16,0,0,0,0,7087
Green,freeze,reinforcements,Black,firebomb,wall,16,16,0,0,0,0,6762
Green,freeze,reinforcements,Black,snipe,heal,16,16,0,0,0,0,8693
Green,freeze,reinforcements,Black,snipe,reinforcements,16,16,0,0,0,0,5961
Green,freeze,reinforcements,Black,snipe,speed,16,16,0,0,0,0,9643
Green,freeze,reinforcements,Black,snipe,wall,16,16,0,0,0,0,6509
Green,freeze,reinforcements,Black,freeze,heal,16,16,0,0,0,0,6403
Green,freeze,reinforcements,Black,freeze,reinforcements,16,16,0,0,0,0,5468
Green,freeze,reinforcements,Black,freeze,speed,16,16,0,0,0,0,8596
Green,freeze,reinforcements,Black,freeze,wall,16,16,0,0,0,0,7690
Green,freeze,reinforcements,Blue,nuke,heal,16,16,0,0,0,0,7408
Green,freeze,reinforcements,Blue,nuke,reinforcements,16,16,0,0,0,0,5868
Green,freeze,reinforcements,Blue,nuke,speed,16,16,0,0,0,0,4539
Green,freeze,reinforcements,Blue,nuke,wall,16,16,0,0,0,0,7218
Green,freeze,reinforcements,Blue,firebomb,heal,16,16,0,0,0,0,7276
Green,freeze,reinforcements,Blue,firebomb,reinforcements,16,16,0,0,0,0,5905
Green,freeze,reinforcements,Blue,firebomb,speed,16,0,0,0,0,16,6813
Green,freeze,reinforcements,Blue,firebomb,wall,16,16,0,0,0,0,8821
Green,freeze,reinforcements,Blue,snipe,heal,16,16,0,0,0,0,8451
Green,freeze,reinforcements,Blue,snipe,reinforcements,16,0,0,0,0,16,9452
Green,freeze,reinforcements,Blue,snipe,speed,16,0,0,0,0,16,6305
Green,freeze,reinforcements,Blue,snipe,wall,16,16,0,0,0,0,9056
Green,freeze,reinforcements,Blue,freeze,heal,16,16,0,0,0,0,12932
Green,freeze,reinforcements,Blue,freeze,reinforcements,16,16,0,0,0,0,7267
Green,freeze,reinforcements,Blue,freeze,speed,16,16,0,0,0,0,9729
Green,freeze,reinforcements,Blue,freeze,wall,16,0,0,0,0,16,6855
Green,freeze,reinforcements,Green,nuke,heal,16,16,0,0,0,0,4729
Green,freeze,reinforcements,Green,nuke,reinforcements,16,0,0,0,0,16,7917
Green,freeze,reinforcements,Green,nuke,speed,16,16,0,0,0,0,7529
Green,freeze,reinforcements,Green,nuke,wall,16,16,0,0,0,0,6559
Green,freeze,reinforcements,Green,firebomb,heal,16,0,0,0,0,16,14913
Green,freeze,reinforcements,Green,firebomb,reinforcements,16,0,0,0,0,16,7731
Green,freeze,reinforcements,Green,firebomb,speed,16,0,0,0,0,16,11177
Green,freeze,reinforcements,Green,firebomb,wall,16,0,0,0,0,16,6506
Green,freeze,reinforcements,Green,snipe,heal,16,0,0,0,0,16,6384
Green,freeze,reinforcements,Green,snipe,reinforcements,16,0,0,0,0,16,6831
Green,freeze,reinforcements,Green,snipe,speed,16,0,0,0,0,16,6336
Green,freeze,reinforcements,Green,snipe,wall,16,0,0,0,0,16,6504
Green,freeze,reinforcements,Green,freeze,heal,16,0,0,0,0,16,14716
Green,freeze,reinforcements,Green,freeze,reinforcements,16,0,0,0,16,0,18000
Green,freeze,reinforcements,Green,freeze,speed,16,0,0,0,0,16,11851
Green,freeze,reinforcements,Green,freeze,wall,16,16,0,0,0,0,7757
Green,freeze,reinforcements,Orange,nuke,heal,16,16,0,0,0,0,6115
Green,freeze,reinforcements,Orange,nuke,reinforcements,16,16,0,0,0,0,5976
Green,freeze,reinforcements,Orange,nuke,speed,16,16,0,0,0,0,6470
Green,freeze,reinforcements,Orange,nuke,wall,16,16,0,0,0,0,5974
Green,freeze,reinforcements,Orange,firebomb,heal,16,16,0,0,0,0,5859
Green,freeze,reinforcements,Orange,firebomb,reinforcements,16,16,0,0,0,0,6118
Green,freeze,reinforcements,Orange,firebomb,speed,16,16,0,0,0,0,6620
Green,freeze,reinforcements,Orange,firebomb,wall,16,16,0,0,0,0,6071
Green,freeze,reinforcements,Orange,snipe,heal,16,16,0,0,0,0,6220
Green,freeze,reinforcements,Orange,snipe,reinforcements,16,16,0,0,0,0,6154
Green,freeze,reinforcements,Orange,snipe,speed,16,16,0,0,0,0,7722
Green,freeze,reinforcements,Orange,snipe,wall,16,16,0,0,0,0,6206
Green,freeze,reinforcements,Orange,freeze,heal,16,16,0,0,0,0,9377
Green,freeze,reinforcements,Orange,freeze,reinforcements,16,16,0,0,0,0,6243
Green,freeze,reinforcements,Orange,freeze,speed,16,3,0,0,2,11,14655
Green,freeze,reinforcements,Orange,freeze,wall,16,16,0,0,0,0,6300
Green,freeze,reinforcements,Purple,nuke,heal,16,16,0,0,0,0,6120
Green,freeze,reinforcements,Purple,nuke,reinforcements,16,16,0,0,0,0,5205
Green,freeze,reinforcements,Purple,nuke,speed,16,16,0,0,0,0,7365
Green,freeze,reinforcements,Purple,nuke,wall,16,16,0,0,0,0,6303
Green,freeze,reinforcements,Purple,firebomb,heal,16,16,0,0,0,0,6520
Green,freeze,reinforcements,Purple,firebomb,reinforcements,16,16,0,0,0,0,6047
Green,freeze,reinforcements,Purple,firebomb,speed,16,16,0,0,0,0,9377
Green,freeze,reinforcements,Purple,firebomb,wall,16,16,0,0,0,0,5911
Green,freeze,reinforcements,Purple,snipe,heal,16,16,0,0,0,0,6044
Green,freeze,reinforcements,Purple,snipe,reinforcements,16,16,0,0,0,0,5039
Green,freeze,reinforcements,Purple,snipe,speed,16,16,0,0,0,0,7150
