human_team,human_off,human_def,bot_team,bot_off,bot_def,games,bot_decisive_wins,bot_timeout_wins,draws,bot_timeout_losses,bot_decisive_losses,avg_ticks
Purple,nuke,reinforcements,Black,nuke,speed,16,16,0,0,0,0,4229
Purple,nuke,reinforcements,Black,nuke,wall,16,16,0,0,0,0,9248
Purple,nuke,reinforcements,Black,firebomb,heal,16,16,0,0,0,0,9530
Purple,nuke,reinforcements,Black,firebomb,reinforcements,16,16,0,0,0,0,12087
Purple,nuke,reinforcements,Black,firebomb,speed,16,0,0,0,0,16,6117
Purple,nuke,reinforcements,Black,firebomb,wall,16,16,0,0,0,0,9352
Purple,nuke,reinforcements,Black,snipe,heal,16,0,0,0,0,16,6912
Purple,nuke,reinforcements,Black,snipe,reinforcements,16,0,0,0,0,16,6372
Purple,nuke,reinforcements,Black,snipe,speed,16,0,0,0,0,16,5936
Purple,nuke,reinforcements,Black,snipe,wall,16,0,0,0,0,16,6359
Purple,nuke,reinforcements,Black,freeze,heal,16,16,0,0,0,0,8865
Purple,nuke,reinforcements,Black,freeze,reinforcements,16,0,0,0,0,16,6835
Purple,nuke,reinforcements,Black,freeze,speed,16,0,0,0,0,16,7279
Purple,nuke,reinforcements,Black,freeze,wall,16,16,0,0,0,0,9416
Purple,nuke,reinforcements,Blue,nuke,heal,16,0,0,0,0,16,6267
Purple,nuke,reinforcements,Blue,nuke,reinforcements,16,0,0,0,0,16,6947
Purple,nuke,reinforcements,Blue,nuke,speed,16,0,0,0,0,16,5732
Purple,nuke,reinforcements,Blue,nuke,wall,16,0,0,0,0,16,7217
Purple,nuke,reinforcements,Blue,firebomb,heal,16,0,0,0,0,16,6596
Purple,nuke,reinforcements,Blue,firebomb,reinforcements,16,0,0,0,0,16,6196
Purple,nuke,reinforcements,Blue,firebomb,speed,16,0,0,0,0,16,6122
Purple,nuke,reinforcements,Blue,firebomb,wall,16,0,0,0,0,16,6749
Purple,nuke,reinforcements,Blue,snipe,heal,16,0,0,0,0,16,5506
Purple,nuke,reinforcements,Blue,snipe,reinforcements,16,0,0,0,0,16,5946
Purple,nuke,reinforcements,Blue,snipe,speed,16,0,0,0,0,16,5447
Purple,nuke,reinforcements,Blue,snipe,wall,16,0,0,0,0,16,5917
Purple,nuke,reinforcements,Blue,freeze,heal,16,0,0,0,0,16,9132
Purple,nuke,reinforcements,Blue,freeze,reinforcements,16,0,0,0,0,16,6217
Purple,nuke,reinforcements,Blue,freeze,speed,16,0,0,0,0,16,6147
Purple,nuke,reinforcements,Blue,freeze,wall,16,0,0,0,0,16,4590
Purple,nuke,reinforcements,Green,nuke,heal,16,16,0,0,0,0,4779
Purple,nuke,reinforcements,Green,nuke,reinforcements,16,0,0,0,0,16,5842
Purple,nuke,reinforcements,Green,nuke,speed,16,0,0,0,0,16,5657
Purple,nuke,reinforcements,Green,nuke,wall,16,0,0,0,0,16,5742
Purple,nuke,reinforcements,Green,firebomb,heal,16,0,0,0,0,16,5507
Purple,nuke,reinforcements,Green,firebomb,reinforcements,16,0,0,0,0,16,5795
Purple,nuke,reinforcements,Green,firebomb,speed,16,0,0,0,0,16,6046
Purple,nuke,reinforcements,Green,firebomb,wall,16,0,0,0,0,16,6107
Purple,nuke,reinforcements,Green,snipe,heal,16,0,0,0,0,16,6037
Purple,nuke,reinforcements,Green,snipe,reinforcements,16,0,0,0,0,16,5266
Purple,nuke,reinforcements,Green,snipe,speed,16,0,0,0,0,16,4448
Purple,nuke,reinforcements,Green,snipe,wall,16,0,0,0,0,16,5610
Purple,nuke,reinforcements,Green,freeze,heal,16,0,0,0,0,16,6192
Purple,nuke,reinforcements,Green,freeze,reinforcements,16,0,0,0,0,16,6182
Purple,nuke,reinforcements,Green,freeze,speed,16,0,0,0,0,16,5360
Purple,nuke,reinforcements,Green,freeze,wall,16,0,0,0,0,16,4259
Purple,nuke,reinforcements,Orange,nuke,heal,16,0,0,0,0,16,13224
Purple,nuke,reinforcements,Orange,nuke,reinforcements,16,0,0,0,0,16,7138
Purple,nuke,reinforcements,Orange,nuke,speed,16,0,0,0,0,16,7051
Purple,nuke,reinforcements,Orange,nuke,wall,16,16,0,0,0,0,6986
Purple,nuke,reinforcements,Orange,firebomb,heal,16,0,5,0,3,8,17204
Purple,nuke,reinforcements,Orange,firebomb,reinforcements,16,0,0,0,0,16,6537
Purple,nuke,reinforcements,Orange,firebomb,speed,16,0,0,0,0,16,8672
Purple,nuke,reinforcements,Orange,firebomb,wall,16,16,0,0,0,0,7310
Purple,nuke,reinforcements,Orange,snipe,heal,16,0,0,0,0,16,8742
Purple,nuke,reinforcements,Orange,snipe,reinforcements,16,0,0,0,0,16,6454
Purple,nuke,reinforcements,Orange,snipe,speed,16,0,0,0,0,16,7103
Purple,nuke,reinforcements,Orange,snipe,wall,16,5,0,0,0,11,8707
Purple,nuke,reinforcements,Orange,freeze,heal,16,10,5,0,0,1,13583
Purple,nuke,reinforcements,Orange,freeze,reinforcements,16,0,0,0,0,16,7012
Purple,nuke,reinforcements,Orange,freeze,speed,16,0,1,0,3,12,15818
Purple,nuke,reinforcements,Orange,freeze,wall,16,16,0,0,0,0,7301
Purple,nuke,reinforcements,Purple,nuke,heal,16,16,0,0,0,0,7890
Purple,nuke,reinforcements,Purple,nuke,reinforcements,16,0,0,0,16,0,18000
Purple,nuke,reinforcements,Purple,nuke,speed,16,16,0,0,0,0,5089
Purple,nuke,reinforcements,Purple,nuke,wall,16,16,0,0,0,0,7797
Purple,nuke,reinforcements,Purple,firebomb,heal,16,16,0,0,0,0,6787
Purple,nuke,reinforcements,Purple,firebomb,reinforcements,16,0,0,0,0,16,4414
Purple,nuke,reinforcements,Purple,firebomb,speed,16,0,0,0,0,16,5932
Purple,nuke,reinforcements,Purple,firebomb,wall,16,16,0,0,0,0,7602
Purple,nuke,reinforcements,Purple,snipe,heal,16,16,0,0,0,0,8411
Purple,nuke,reinforcements,Purple,snipe,reinforcements,16,0,0,0,0,16,4514
Purple,nuke,reinforcements,Purple,snipe,speed,16,0,0,0,0,16,5610
Purple,nuke,reinforcements,Purple,snipe,wall,16,16,0,0,0,0,8227
Purple,nuke,reinforcements,Purple,freeze,heal,16,0,0,0,0,16,6752
Purple,nuke,reinforcements,Purple,freeze,reinforcements,16,16,0,0,0,0,6657
Purple,nuke,reinforcements,Purple,freeze,speed,16,0,0,0,0,16,6152
Purple,nuke,reinforcements,Purple,freeze,wall,16,0,0,0,0,16,6670
Purple,nuke,reinforcements,Red,nuke,heal,16,16,0,0,0,0,3964
Purple,nuke,reinforcements,Red,nuke,reinforcements,16,0,0,0,0,16,5364
Purple,nuke,reinforcements,Red,nuke,speed,16,16,0,0,0,0,4009
Purple,nuke,reinforcements,Red,nuke,wall,16,16,0,0,0,0,5324
Purple,nuke,reinforcements,Red,firebomb,heal,16,0,0,0,0,16,6482
Purple,nuke,reinforcements,Red,firebomb,reinforcements,16,0,0,0,0,16,6312
Purple,nuke,reinforcements,Red,firebomb,speed,16,0,0,0,0,16,5020
Purple,nuke,reinforcements,Red,firebomb,wall,16,0,0,0,0,16,6217
Purple,nuke,reinforcements,Red,snipe,heal,16,0,0,0,0,16,6092
Purple,nuke,reinforcements,Red,snipe,reinforcements,16,0,0,0,0,16,6021
Purple,nuke,reinforcements,Red,snipe,speed,16,0,0,0,0,16,4975
Purple,nuke,reinforcements,Red,snipe,wall,16,0,0,0,0,16,5847
Purple,nuke,reinforcements,Red,freeze,heal,16,0,0,0,0,16,6492
Purple,nuke,reinforcements,Red,freeze,reinforcements,16,0,0,0,0,16,6267
Purple,nuke,reinforcements,Red,freeze,speed,16,0,0,0,0,16,5821
Purple,nuke,reinforcements,Red,freeze,wall,16,0,0,0,0,16,10091
Purple,nuke,reinforcements,White,nuke,heal,16,16,0,0,0,0,8109
Purple,nuke,reinforcements,White,nuke,reinforcements,16,16,0,0,0,0,5159
Purple,nuke,reinforcements,White,nuke,speed,16,16,0,0,0,0,7272
Purple,nuke,reinforcements,White,nuke,wall,16,16,0,0,0,0,8079
Purple,nuke,reinforcements,White,firebomb,heal,16,16,0,0,0,0,5983
Purple,nuke,reinforcements,White,firebomb,reinforcements,16,16,0,0,0,0,5149
Purple,nuke,reinforcements,White,firebomb,speed,16,16,0,0,0,0,6639
Purple,nuke,reinforcements,White,firebomb,wall,16,16,0,0,0,0,6852
Purple,nuke,reinforcements,White,snipe,heal,16,0,0,0,0,16,7082
Purple,nuke,reinforcements,White,snipe,reinforcements,16,16,0,0,0,0,5185
Purple,nuke,reinforcements,White,snipe,speed,16,0,0,0,0,16,6941
Purple,nuke,reinforcements,White,snipe,wall,16,0,0,0,0,16,10253
Purple,nuke,reinforcements,White,freeze,heal,16,16,0,0,0,0,7987
Purple,nuke,reinforcements,White,freeze,reinforcements,16,16,0,0,0,0,5248
Purple,nuke,reinforcements,White,freeze,speed,16,16,0,0,0,0,10827
Purple,nuke,reinforcements,White,freeze,wall,16,16,0,0,0,0,7167
Purple,nuke,reinforcements,Yellow,nuke,heal,16,0,0,0,0,16,7349
Purple,nuke,reinforcements,Yellow,nuke,reinforcements,16,16,0,0,0,0,11990
Purple,nuke,reinforcements,Yellow,nuke,speed,16,16,0,0,0,0,4674
Purple,nuke,reinforcements,Yellow,nuke,wall,16,16,0,0,0,0,8151
Purple,nuke,reinforcements,Yellow,firebomb,heal,16,16,0,0,0,0,10938
Purple,nuke,reinforcements,Yellow,firebomb,reinforcements,16,16,0,0,0,0,10418
Purple,nuke,reinforcements,Yellow,firebomb,speed,16,0,0,0,0,16,6037
Purple,nuke,reinforcements,Yellow,firebomb,wall,16,0,0,0,0,16,8373
Purple,nuke,reinforcements,Yellow,snipe,heal,16,0,0,0,0,16,4457
Purple,nuke,reinforcements,Yellow,snipe,reinforcements,16,0,0,0,0,16,6497
Purple,nuke,reinforcements,Yellow,snipe,speed,16,0,0,0,0,16,5617
Purple,nuke,reinforcements,Yellow,snipe,wall,16,0,0,0,0,16,7229
Purple,nuke,reinforcements,Yellow,freeze,heal,16,0,0,0,0,16,6155
Purple,nuke,reinforcements,Yellow,freeze,reinforcements,16,16,0,0,0,0,6583
Purple,nuke,reinforcements,Yellow,freeze,speed,16,0,0,0,0,16,6457
Purple,nuke,reinforcements,Yellow,freeze,wall,16,0,0,0,0,16,7335
Purple,nuke,speed,Black,nuke,heal,16,16,0,0,0,0,8492
Purple,nuke,speed,Black,nuke,reinforcements,16,16,0,0,0,0,6643
Purple,nuke,speed,Black,nuke,speed,16,16,0,0,0,0,9245
Purple,nuke,speed,Black,nuke,wall,16,16,0,0,0,0,8330
Purple,nuke,speed,Black,firebomb,heal,16,16,0,0,0,0,8417
Purple,nuke,speed,Black,firebomb,reinforcements,16,0,0,0,0,16,4539
Purple,nuke,speed,Black,firebomb,speed,16,0,0,0,0,16,7334
Purple,nuke,speed,Black,firebomb,wall,16,0,0,0,0,16,7154
Purple,nuke,speed,Black,snipe,heal,16,16,0,0,0,0,9139
Purple,nuke,speed,Black,snipe,reinforcements,16,0,0,0,0,16,4569
Purple,nuke,speed,Black,snipe,speed,16,0,0,0,0,16,10195
Purple,nuke,speed,Black,snipe,wall,16,0,0,0,0,16,8354
Purple,nuke,speed,Black,freeze,heal,16,16,0,0,0,0,8296
Purple,nuke,speed,Black,freeze,reinforcements,16,0,0,0,0,16,4529
Purple,nuke,speed,Black,freeze,speed,16,16,0,0,0,0,9295
Purple,nuke,speed,Black,freeze,wall,16,16,0,0,0,0,8375
Purple,nuke,speed,Blue,nuke,heal,16,16,0,0,0,0,8340
Purple,nuke,speed,Blue,nuke,reinforcements,16,0,0,0,0,16,4464
Purple,nuke,speed,Blue,nuke,speed,16,16,0,0,0,0,9201
Purple,nuke,speed,Blue,nuke,wall,16,16,0,0,0,0,8287
Purple,nuke,speed,Blue,firebomb,heal,16,16,0,0,0,0,8325
Purple,nuke,speed,Blue,firebomb,reinforcements,16,0,0,0,0,16,4489
Purple,nuke,speed,Blue,firebomb,speed,16,0,0,0,0,16,5779
Purple,nuke,speed,Blue,firebomb,wall,16,0,0,0,0,16,5284
Purple,nuke,speed,Blue,snipe,heal,16,16,0,0,0,0,9201
Purple,nuke,speed,Blue,snipe,reinforcements,16,0,0,0,0,16,4494
Purple,nuke,speed,Blue,snipe,speed,16,16,0,0,0,0,11471
Purple,nuke,speed,Blue,snipe,wall,16,0,0,0,0,16,7749
Purple,nuke,speed,Blue,freeze,heal,16,0,0,0,0,16,6774
Purple,nuke,speed,Blue,freeze,reinforcements,16,16,0,0,0,0,6945
Purple,nuke,speed,Blue,freeze,speed,16,16,0,0,0,0,9295
Purple,nuke,speed,Blue,freeze,wall,16,16,0,0,0,0,8813
Purple,nuke,speed,Green,nuke,heal,16,0,0,0,0,16,13129
Purple,nuke,speed,Green,nuke,reinforcements,16,0,0,0,0,16,7964
Purple,nuke,speed,Green,nuke,speed,16,0,0,0,0,16,8786
Purple,nuke,speed,Green,nuke,wall,16,16,0,0,0,0,9894
Purple,nuke,speed,Green,firebomb,heal,16,0,0,0,0,16,9609
Purple,nuke,speed,Green,firebomb,reinforcements,16,16,0,0,0,0,7907
Purple,nuke,speed,Green,firebomb,speed,16,0,0,0,0,16,7558
Purple,nuke,speed,Green,firebomb,wall,16,16,0,0,0,0,10481
Purple,nuke,speed,Green,snipe,heal,16,0,0,0,0,16,6128
Purple,nuke,speed,Green,snipe,reinforcements,16,0,0,0,0,16,6190
Purple,nuke,speed,Green,snipe,speed,16,0,0,0,0,16,7504
Purple,nuke,speed,Green,snipe,wall,16,0,0,0,0,16,10122
Purple,nuke,speed,Green,freeze,heal,16,0,0,0,0,16,10205
Purple,nuke,speed,Green,freeze,reinforcements,16,16,0,0,0,0,12558
Purple,nuke,speed,Green,freeze,speed,16,0,0,0,0,16,6509
Purple,nuke,speed,Green,freeze,wall,16,0,0,0,0,16,5194
Purple,nuke,speed,Orange,nuke,heal,16,16,0,0,0,0,9130
Purple,nuke,speed,Orange,nuke,reinforcements,16,0,0,0,0,16,4758
Purple,nuke,speed,Orange,nuke,speed,16,15,0,0,0,1,10313
Purple,nuke,speed,Orange,nuke,wall,16,16,0,0,0,0,9008
Purple,nuke,speed,Orange,firebomb,heal,16,12,0,0,0,4,8201
Purple,nuke,speed,Orange,firebomb,reinforcements,16,0,0,0,0,16,4609
Purple,nuke,speed,Orange,firebomb,speed,16,0,0,0,0,16,5727
Purple,nuke,speed,Orange,firebomb,wall,16,0,0,0,0,16,5759
Purple,nuke,speed,Orange,snipe,heal,16,8,0,0,0,8,8242
Purple,nuke,speed,Orange,snipe,reinforcements,16,0,0,0,0,16,4656
Purple,nuke,speed,Orange,snipe,speed,16,9,4,0,0,3,13628
Purple,nuke,speed,Orange,snipe,wall,16,1,0,0,0,15,5719
Purple,nuke,speed,Orange,freeze,heal,16,11,0,0,0,5,7966
Purple,nuke,speed,Orange,freeze,reinforcements,16,0,0,0,0,16,4494
Purple,nuke,speed,Orange,freeze,speed,16,5,0,0,0,11,7559
Purple,nuke,speed,Orange,freeze,wall,16,0,0,0,0,16,5066
Purple,nuke,speed,Purple,nuke,heal,16,16,0,0,0,0,9468
Purple,nuke,speed,Purple,nuke,reinforcements,16,0,0,0,0,16,4364
Purple,nuke,speed,Purple,nuke,speed,16,0,0,0,0,16,12792
Purple,nuke,speed,Purple,nuke,wall,16,16,0,0,0,0,9268
Purple,nuke,speed,Purple,firebomb,heal,16,0,0,0,0,16,6599
Purple,nuke,speed,Purple,firebomb,reinforcements,16,0,0,0,0,16,4364
Purple,nuke,speed,Purple,firebomb,speed,16,0,16,0,0,0,18000
Purple,nuke,speed,Purple,firebomb,wall,16,0,0,0,0,16,6409
Purple,nuke,speed,Purple,snipe,heal,16,16,0,0,0,0,11453
Purple,nuke,speed,Purple,snipe,reinforcements,16,0,0,0,0,16,4429
Purple,nuke,speed,Purple,snipe,speed,16,0,0,0,0,16,6336
Purple,nuke,speed,Purple,snipe,wall,16,0,0,0,0,16,9199
Purple,nuke,speed,Purple,freeze,heal,16,16,0,0,0,0,9710
Purple,nuke,speed,Purple,freeze,reinforcements,16,0,0,0,0,16,4529
Purple,nuke,speed,Purple,freeze,speed,16,16,0,0,0,0,10340
Purple,nuke,speed,Purple,freeze,wall,16,0,0,0,0,16,7439
Purple,nuke,speed,Red,nuke,heal,16,16,0,0,0,0,9162
Purple,nuke,speed,Red,nuke,reinforcements,16,0,0,0,0,16,8514
Purple,nuke,speed,Red,nuke,speed,16,0,0,0,0,16,6019
Purple,nuke,speed,Red,nuke,wall,16,16,0,0,0,0,9656
Purple,nuke,speed,Red,firebomb,heal,16,16,0,0,0,0,9096
Purple,nuke,speed,Red,firebomb,reinforcements,16,0,0,0,0,16,9928
Purple,nuke,speed,Red,firebomb,speed,16,0,0,0,0,16,7289
Purple,nuke,speed,Red,firebomb,wall,16,0,0,0,0,16,8444
Purple,nuke,speed,Red,snipe,heal,16,16,0,0,0,0,11649
Purple,nuke,speed,Red,snipe,reinforcements,16,0,0,0,0,16,7281
Purple,nuke,speed,Red,snipe,speed,16,0,0,0,0,16,9094
Purple,nuke,speed,Red,snipe,wall,16,16,0,0,0,0,8300
Purple,nuke,speed,Red,freeze,heal,16,16,0,0,0,0,11725
Purple,nuke,speed,Red,freeze,reinforcements,16,0,0,0,0,16,8523
Purple,nuke,speed,Red,freeze,speed,16,16,0,0,0,0,8946
Purple,nuke,speed,Red,freeze,wall,16,16,0,0,0,0,9574
Purple,nuke,speed,White,nuke,heal,16,16,0,0,0,0,7600
Purple,nuke,speed,White,nuke,reinforcements,16,16,0,0,0,0,4853
Purple,nuke,speed,White,nuke,speed,16,16,0,0,0,0,8164
Purple,nuke,speed,White,nuke,wall,16,16,0,0,0,0,7615
Purple,nuke,speed,White,firebomb,heal,16,16,0,0,0,0,7544
Purple,nuke,speed,White,firebomb,reinforcements,16,0,0,0,0,16,4194
Purple,nuke,speed,White,firebomb,speed,16,16,0,0,0,0,8121
Purple,nuke,speed,White,firebomb,wall,16,16,0,0,0,0,7517
