human_team,human_off,human_def,bot_team,bot_off,bot_def,games,bot_decisive_wins,bot_timeout_wins,draws,bot_timeout_losses,bot_decisive_losses,avg_ticks
Green,nuke,heal,White,nuke,wall,200,200,0,0,0,0,8892
Green,nuke,heal,White,nuke,reinforcements,200,200,0,0,0,0,5274
Green,nuke,heal,White,freeze,heal,200,200,0,0,0,0,8902
Green,nuke,heal,White,freeze,wall,200,200,0,0,0,0,7612
Green,nuke,heal,White,freeze,speed,200,200,0,0,0,0,5875
Green,nuke,heal,Black,nuke,heal,200,200,0,0,0,0,8594
Green,nuke,heal,Blue,nuke,heal,200,200,0,0,0,0,8335
Green,nuke,heal,White,firebomb,speed,200,200,0,0,0,0,7594
Green,nuke,reinforcements,White,nuke,wall,200,200,0,0,0,0,6824
Green,nuke,reinforcements,White,nuke,reinforcements,200,200,0,0,0,0,3878
Green,nuke,reinforcements,White,freeze,heal,200,200,0,0,0,0,4993
Green,nuke,reinforcements,White,freeze,wall,200,200,0,0,0,0,5096
Green,nuke,reinforcements,White,nuke,heal,200,200,0,0,0,0,6715
Green,nuke,reinforcements,White,firebomb,heal,200,200,0,0,0,0,6758
Green,nuke,reinforcements,White,firebomb,wall,200,200,0,0,0,0,4804
Green,nuke,reinforcements,White,freeze,reinforcements,200,200,0,0,0,0,4421
Green,nuke,speed,White,nuke,wall,200,200,0,0,0,0,6519
Green,nuke,speed,White,nuke,reinforcements,200,200,0,0,0,0,5195
Green,nuke,speed,White,freeze,heal,200,200,0,0,0,0,6622
Green,nuke,speed,White,nuke,heal,200,200,0,0,0,0,7115
Green,nuke,speed,White,firebomb,heal,200,200,0,0,0,0,7328
Green,nuke,speed,White,firebomb,wall,200,200,0,0,0,0,7583
Green,nuke,speed,White,freeze,speed,200,200,0,0,0,0,5180
Green,nuke,speed,Black,nuke,heal,200,200,0,0,0,0,8860
Green,nuke,wall,White,nuke,wall,200,200,0,0,0,0,7736
Green,nuke,wall,White,nuke,reinforcements,200,200,0,0,0,0,5025
Green,nuke,wall,White,freeze,heal,200,200,0,0,0,0,7682
Green,nuke,wall,White,freeze,wall,200,200,0,0,0,0,6344
Green,nuke,wall,White,nuke,heal,200,200,0,0,0,0,7018
Green,nuke,wall,White,firebomb,heal,200,200,0,0,0,0,7543
Green,nuke,wall,White,firebomb,wall,200,200,0,0,0,0,7542
Green,nuke,wall,White,freeze,reinforcements,200,200,0,0,0,0,3988
Green,firebomb,heal,White,nuke,wall,200,200,0,0,0,0,5764
Green,firebomb,heal,White,nuke,reinforcements,200,200,0,0,0,0,5113
Green,firebomb,heal,White,freeze,wall,200,200,0,0,0,0,7787
Green,firebomb,heal,White,firebomb,wall,200,200,0,0,0,0,7766
Green,firebomb,heal,White,freeze,reinforcements,200,200,0,0,0,0,5178
Green,firebomb,heal,White,freeze,speed,200,200,0,0,0,0,7980
Green,firebomb,heal,White,firebomb,reinforcements,200,200,0,0,0,0,5126
Green,firebomb,heal,Black,nuke,heal,200,200,0,0,0,0,5149
Green,firebomb,reinforcements,White,nuke,wall,200,200,0,0,0,0,5598
Green,firebomb,reinforcements,White,nuke,reinforcements,200,200,0,0,0,0,3908
Green,firebomb,reinforcements,White,freeze,heal,200,200,0,0,0,0,7201
Green,firebomb,reinforcements,White,freeze,wall,200,200,0,0,0,0,6883
Green,firebomb,reinforcements,White,nuke,heal,200,200,0,0,0,0,6733
Green,firebomb,reinforcements,White,firebomb,heal,200,200,0,0,0,0,7323
Green,firebomb,reinforcements,White,firebomb,wall,200,200,0,0,0,0,6463
Green,firebomb,reinforcements,White,freeze,reinforcements,200,200,0,0,0,0,4886
Green,firebomb,speed,White,nuke,wall,200,200,0,0,0,0,7674
Green,firebomb,speed,White,nuke,reinforcements,200,200,0,0,0,0,5159
Green,firebomb,speed,White,freeze,heal,200,200,0,0,0,0,7456
Green,firebomb,speed,White,freeze,wall,200,200,0,0,0,0,7806
Green,firebomb,speed,White,firebomb,wall,200,200,0,0,0,0,7740
Green,firebomb,speed,White,freeze,reinforcements,200,200,0,0,0,0,5328
Green,firebomb,speed,White,freeze,speed,200,200,0,0,0,0,7013
Green,firebomb,speed,White,firebomb,reinforcements,200,200,0,0,0,0,5113
Green,firebomb,wall,White,nuke,wall,200,200,0,0,0,0,7770
Green,firebomb,wall,White,nuke,reinforcements,200,200,0,0,0,0,5095
Green,firebomb,wall,White,freeze,heal,200,200,0,0,0,0,7675
Green,firebomb,wall,White,freeze,wall,200,200,0,0,0,0,7685
Green,firebomb,wall,White,nuke,heal,200,200,0,0,0,0,6381
Green,firebomb,wall,White,firebomb,heal,200,200,0,0,0,0,10240
Green,firebomb,wall,White,firebomb,wall,200,200,0,0,0,0,7703
Green,firebomb,wall,White,freeze,reinforcements,200,200,0,0,0,0,4748
Green,snipe,heal,White,nuke,wall,200,200,0,0,0,0,7701
Green,snipe,heal,White,nuke,reinforcements,200,200,0,0,0,0,4963
Green,snipe,heal,White,freeze,heal,200,200,0,0,0,0,7455
Green,snipe,heal,White,freeze,wall,200,200,0,0,0,0,7490
Green,snipe,heal,White,nuke,heal,200,200,0,0,0,0,6839
Green,snipe,heal,White,firebomb,heal,200,200,0,0,0,0,7684
Green,snipe,heal,White,firebomb,wall,200,200,0,0,0,0,7383
Green,snipe,heal,White,freeze,reinforcements,200,200,0,0,0,0,4994
Green,snipe,reinforcements,White,nuke,wall,200,200,0,0,0,0,6765
Green,snipe,reinforcements,White,nuke,reinforcements,200,200,0,0,0,0,3935
Green,snipe,reinforcements,White,freeze,heal,200,200,0,0,0,0,6603
Green,snipe,reinforcements,White,freeze,wall,200,200,0,0,0,0,6758
Green,snipe,reinforcements,White,nuke,heal,200,200,0,0,0,0,6679
Green,snipe,reinforcements,White,firebomb,heal,200,200,0,0,0,0,7037
Green,snipe,reinforcements,White,firebomb,wall,200,200,0,0,0,0,5916
Green,snipe,reinforcements,White,freeze,reinforcements,200,200,0,0,0,0,4804
Green,snipe,speed,White,nuke,wall,200,200,0,0,0,0,6714
Green,snipe,speed,White,nuke,reinforcements,200,200,0,0,0,0,5000
Green,snipe,speed,White,freeze,heal,200,200,0,0,0,0,6728
Green,snipe,speed,White,freeze,wall,200,200,0,0,0,0,8822
Green,snipe,speed,White,nuke,heal,200,200,0,0,0,0,7551
Green,snipe,speed,White,firebomb,heal,200,200,0,0,0,0,5274
Green,snipe,speed,White,firebomb,wall,200,200,0,0,0,0,7552
Green,snipe,speed,White,freeze,reinforcements,200,200,0,0,0,0,5003
Green,snipe,wall,White,nuke,wall,200,200,0,0,0,0,6189
Green,snipe,wall,White,nuke,reinforcements,200,200,0,0,0,0,5008
Green,snipe,wall,White,freeze,heal,200,200,0,0,0,0,7673
Green,snipe,wall,White,freeze,wall,200,200,0,0,0,0,6535
Green,snipe,wall,White,nuke,heal,200,200,0,0,0,0,8009
Green,snipe,wall,White,firebomb,heal,200,200,0,0,0,0,7574
Green,snipe,wall,White,firebomb,wall,200,200,0,0,0,0,7550
Green,snipe,wall,White,freeze,reinforcements,200,200,0,0,0,0,3749
Green,freeze,heal,White,nuke,wall,200,200,0,0,0,0,7676
Green,freeze,heal,White,nuke,reinforcements,200,200,0,0,0,0,5093
Green,freeze,heal,White,freeze,heal,200,200,0,0,0,0,7675
Green,freeze,heal,White,freeze,wall,200,200,0,0,0,0,7379
Green,freeze,heal,White,nuke,heal,200,200,0,0,0,0,7696
Green,freeze,heal,White,firebomb,heal,200,200,0,0,0,0,9514
Green,freeze,heal,White,firebomb,wall,200,200,0,0,0,0,7675
Green,freeze,heal,White,freeze,reinforcements,200,200,0,0,0,0,5163
Green,freeze,reinforcements,White,nuke,wall,200,200,0,0,0,0,5078
Green,freeze,reinforcements,White,nuke,reinforcements,200,200,0,0,0,0,5007
Green,freeze,reinforcements,White,freeze,heal,200,200,0,0,0,0,6822
Green,freeze,reinforcements,White,freeze,wall,200,200,0,0,0,0,5883
Green,freeze,reinforcements,White,nuke,heal,200,200,0,0,0,0,4885
Green,freeze,reinforcements,White,firebomb,heal,200,200,0,0,0,0,4978
Green,freeze,reinforcements,White,firebomb,wall,200,200,0,0,0,0,5090
Green,freeze,reinforcements,White,freeze,reinforcements,200,200,0,0,0,0,3895
Green,freeze,speed,White,nuke,wall,200,200,0,0,0,0,7556
Green,freeze,speed,White,nuke,reinforcements,200,200,0,0,0,0,5003
Green,freeze,speed,White,freeze,heal,200,200,0,0,0,0,8287
Green,freeze,speed,White,freeze,wall,200,200,0,0,0,0,7649
Green,freeze,speed,White,firebomb,heal,200,200,0,0,0,0,5773
Green,freeze,speed,White,freeze,reinforcements,200,200,0,0,0,0,5003
Green,freeze,speed,White,freeze,speed,200,200,0,0,0,0,6106
Green,freeze,speed,White,firebomb,reinforcements,200,200,0,0,0,0,5153
Green,freeze,wall,White,nuke,wall,200,200,0,0,0,0,7685
Green,freeze,wall,White,nuke,reinforcements,200,200,0,0,0,0,4012
Green,freeze,wall,White,freeze,heal,200,200,0,0,0,0,7997
Green,freeze,wall,White,freeze,wall,200,200,0,0,0,0,7691
Green,freeze,wall,White,firebomb,wall,200,200,0,0,0,0,7813
Green,freeze,wall,White,freeze,reinforcements,200,200,0,0,0,0,4067
Green,freeze,wall,White,freeze,speed,200,200,0,0,0,0,9992
Green,freeze,wall,White,firebomb,reinforcements,200,200,0,0,0,0,4104
Orange,nuke,heal,White,nuke,wall,200,196,0,0,0,4,7829
Orange,nuke,heal,Black,nuke,wall,200,189,0,0,0,11,8543
Orange,nuke,heal,Black,nuke,reinforcements,200,188,0,1,0,11,10259
Orange,nuke,heal,Blue,nuke,wall,200,200,0,0,0,0,8416
Orange,nuke,heal,Purple,nuke,reinforcements,200,200,0,0,0,0,12314
Orange,nuke,heal,Orange,nuke,reinforcements,200,200,0,0,0,0,6387
Orange,nuke,heal,Orange,nuke,wall,200,198,0,0,0,2,8929
Orange,nuke,heal,Blue,freeze,heal,200,197,0,1,0,2,8762
Orange,nuke,reinforcements,White,nuke,wall,200,200,0,0,0,0,6496
Orange,nuke,reinforcements,White,nuke,reinforcements,200,200,0,0,0,0,5242
Orange,nuke,reinforcements,White,freeze,heal,200,188,0,0,0,12,8711
Orange,nuke,reinforcements,White,freeze,wall,200,187,0,0,0,13,6588
Orange,nuke,reinforcements,White,nuke,heal,200,200,0,0,0,0,2879
Orange,nuke,reinforcements,White,firebomb,heal,200,200,0,0,0,0,4555
Orange,nuke,reinforcements,White,freeze,reinforcements,200,200,0,0,0,0,5244
Orange,nuke,reinforcements,Black,nuke,heal,200,200,0,0,0,0,3129
Orange,nuke,speed,White,nuke,wall,200,200,0,0,0,0,7723
Orange,nuke,speed,White,freeze,heal,200,198,0,0,0,2,7784
Orange,nuke,speed,White,freeze,wall,200,200,0,0,0,0,7788
Orange,nuke,speed,White,nuke,heal,200,200,0,0,0,0,7899
Orange,nuke,speed,White,freeze,speed,200,200,0,0,0,0,8092
Orange,nuke,speed,Blue,nuke,heal,200,199,0,0,0,1,9069
Orange,nuke,speed,Black,nuke,wall,200,198,0,0,0,2,8792
Orange,nuke,speed,White,nuke,speed,200,200,0,0,0,0,8352
Orange,nuke,wall,White,nuke,wall,200,197,0,0,0,3,7871
Orange,nuke,wall,White,freeze,heal,200,192,0,0,0,8,7797
