human_team,human_off,human_def,bot_team,bot_off,bot_def
Blue,firebomb,heal,White,freeze,reinforcements
Blue,firebomb,heal,White,freeze,speed
Blue,firebomb,reinforcements,White,nuke,wall
Blue,firebomb,reinforcements,White,nuke,reinforcements
Blue,firebomb,reinforcements,White,freeze,heal
Blue,firebomb,reinforcements,White,nuke,heal
Blue,firebomb,reinforcements,White,firebomb,heal
Blue,firebomb,reinforcements,White,firebomb,wall
Blue,firebomb,reinforcements,White,freeze,reinforcements
Blue,firebomb,reinforcements,White,firebomb,reinforcements
Blue,firebomb,speed,White,nuke,wall
Blue,firebomb,speed,White,nuke,reinforcements
Blue,firebomb,speed,White,freeze,heal
Blue,firebomb,speed,White,freeze,wall
Blue,firebomb,speed,White,nuke,heal
Blue,firebomb,speed,White,firebomb,heal
Blue,firebomb,speed,White,firebomb,wall
Blue,firebomb,speed,White,freeze,reinforcements
Blue,firebomb,wall,White,nuke,wall
Blue,firebomb,wall,White,nuke,reinforcements
Blue,firebomb,wall,White,freeze,heal
Blue,firebomb,wall,White,freeze,wall
Blue,firebomb,wall,White,nuke,heal
Blue,firebomb,wall,White,firebomb,heal
Blue,firebomb,wall,White,firebomb,wall
Blue,firebomb,wall,White,freeze,reinforcements
Blue,snipe,heal,White,nuke,wall
Blue,snipe,heal,White,nuke,reinforcements
Blue,snipe,heal,White,freeze,heal
Blue,snipe,heal,White,freeze,wall
Blue,snipe,heal,White,nuke,heal
Blue,snipe,heal,White,firebomb,heal
Blue,snipe,heal,White,firebomb,wall
Blue,snipe,heal,White,freeze,reinforcements
Blue,snipe,reinforcements,White,nuke,wall
Blue,snipe,reinforcements,White,nuke,reinforcements
Blue,snipe,reinforcements,White,freeze,heal
Blue,snipe,reinforcements,White,freeze,wall
Blue,snipe,reinforcements,White,nuke,heal
Blue,snipe,reinforcements,White,firebomb,heal
Blue,snipe,reinforcements,White,firebomb,wall
Blue,snipe,reinforcements,White,freeze,reinforcements
Blue,snipe,speed,White,nuke,wall
Blue,snipe,speed,White,nuke,reinforcements
Blue,snipe,speed,White,freeze,heal
Blue,snipe,speed,White,freeze,wall
Blue,snipe,speed,White,nuke,heal
Blue,snipe,speed,White,firebomb,heal
Blue,snipe,speed,White,firebomb,wall
Blue,snipe,speed,White,freeze,reinforcements
Blue,snipe,wall,White,nuke,wall
Blue,snipe,wall,White,nuke,reinforcements
Blue,snipe,wall,White,freeze,heal
Blue,snipe,wall,White,freeze,wall
Blue,snipe,wall,White,nuke,heal
Blue,snipe,wall,White,firebomb,heal
Blue,snipe,wall,White,firebomb,wall
Blue,snipe,wall,White,freeze,reinforcements
Blue,freeze,heal,White,nuke,wall
Blue,freeze,heal,White,nuke,reinforcements
Blue,freeze,heal,White,freeze,heal
Blue,freeze,heal,White,freeze,wall
Blue,freeze,heal,White,nuke,heal
Blue,freeze,heal,White,firebomb,heal
Blue,freeze,heal,White,firebomb,wall
Blue,freeze,heal,White,freeze,reinforcements
Blue,freeze,reinforcements,White,nuke,wall
Blue,freeze,reinforcements,White,nuke,reinforcements
Blue,freeze,reinforcements,White,nuke,heal
Blue,freeze,reinforcements,White,firebomb,heal
Blue,freeze,reinforcements,White,firebomb,wall
Blue,freeze,reinforcements,White,freeze,reinforcements
Blue,freeze,reinforcements,White,firebomb,reinforcements
Blue,freeze,reinforcements,Black,nuke,heal
Blue,freeze,speed,White,nuke,wall
Blue,freeze,speed,White,nuke,reinforcements
Blue,freeze,speed,White,freeze,heal
Blue,freeze,speed,White,freeze,wall
Blue,freeze,speed,White,nuke,heal
Blue,freeze,speed,White,firebomb,heal
Blue,freeze,speed,White,firebomb,wall
Blue,freeze,speed,White,freeze,reinforcements
Blue,freeze,wall,White,nuke,wall
Blue,freeze,wall,White,nuke,reinforcements
Blue,freeze,wall,White,freeze,heal
Blue,freeze,wall,White,freeze,wall
Blue,freeze,wall,White,nuke,heal
Blue,freeze,wall,White,firebomb,heal
Blue,freeze,wall,White,firebomb,wall
Blue,freeze,wall,White,freeze,reinforcements
Green,nuke,heal,White,nuke,wall
Green,nuke,heal,White,nuke,reinforcements
Green,nuke,heal,White,freeze,heal
Green,nuke,heal,White,freeze,wall
Green,nuke,heal,White,freeze,speed
Green,nuke,heal,Black,nuke,heal
Green,nuke,heal,Blue,nuke,heal
Green,nuke,heal,White,firebomb,speed
Green,nuke,reinforcements,White,nuke,wall
Green,nuke,reinforcements,White,nuke,reinforcements
Green,nuke,reinforcements,White,freeze,heal
Green,nuke,reinforcements,White,freeze,wall
Green,nuke,reinforcements,White,nuke,heal
Green,nuke,reinforcements,White,firebomb,heal
Green,nuke,reinforcements,White,firebomb,wall
Green,nuke,reinforcements,White,freeze,reinforcements
Green,nuke,speed,White,nuke,wall
Green,nuke,speed,White,nuke,reinforcements
Green,nuke,speed,White,freeze,heal
Green,nuke,speed,White,nuke,heal
Green,nuke,speed,White,firebomb,heal
Green,nuke,speed,White,firebomb,wall
Green,nuke,speed,White,freeze,speed
Green,nuke,speed,Black,nuke,heal
Green,nuke,wall,White,nuke,wall
Green,nuke,wall,White,nuke,reinforcements
Green,nuke,wall,White,freeze,heal
Green,nuke,wall,White,freeze,wall
Green,nuke,wall,White,nuke,heal
Green,nuke,wall,White,firebomb,heal
Green,nuke,wall,White,firebomb,wall
Green,nuke,wall,White,freeze,reinforcements
Green,firebomb,heal,White,nuke,wall
Green,firebomb,heal,White,nuke,reinforcements
Green,firebomb,heal,White,freeze,wall
Green,firebomb,heal,White,firebomb,wall
Green,firebomb,heal,White,freeze,reinforcements
Green,firebomb,heal,White,freeze,speed
Green,firebomb,heal,White,firebomb,reinforcements
Green,firebomb,heal,Black,nuke,heal
Green,firebomb,reinforcements,White,nuke,wall
Green,firebomb,reinforcements,White,nuke,reinforcements
Green,firebomb,reinforcements,White,freeze,heal
Green,firebomb,reinforcements,White,freeze,wall
Green,firebomb,reinforcements,White,nuke,heal
Green,firebomb,reinforcements,White,firebomb,heal
Green,firebomb,reinforcements,White,firebomb,wall
Green,firebomb,reinforcements,White,freeze,reinforcements
Green,firebomb,speed,White,nuke,wall
Green,firebomb,speed,White,nuke,reinforcements
Green,firebomb,speed,White,freeze,heal
Green,firebomb,speed,White,freeze,wall
Green,firebomb,speed,White,firebomb,wall
Green,firebomb,speed,White,freeze,reinforcements
Green,firebomb,speed,White,freeze,speed
Green,firebomb,speed,White,firebomb,reinforcements
Green,firebomb,wall,White,nuke,wall
Green,firebomb,wall,White,nuke,reinforcements
Green,firebomb,wall,White,freeze,heal
Green,firebomb,wall,White,freeze,wall
Green,firebomb,wall,White,nuke,heal
Green,firebomb,wall,White,firebomb,heal
Green,firebomb,wall,White,firebomb,wall
Green,firebomb,wall,White,freeze,reinforcements
Green,snipe,heal,White,nuke,wall
Green,snipe,heal,White,nuke,reinforcements
Green,snipe,heal,White,freeze,heal
Green,snipe,heal,White,freeze,wall
Green,snipe,heal,White,nuke,heal
Green,snipe,heal,White,firebomb,heal
Green,snipe,heal,White,firebomb,wall
Green,snipe,heal,White,freeze,reinforcements
Green,snipe,reinforcements,White,nuke,wall
Green,snipe,reinforcements,White,nuke,reinforcements
Green,snipe,reinforcements,White,freeze,heal
Green,snipe,reinforcements,White,freeze,wall
Green,snipe,reinforcements,White,nuke,heal
Green,snipe,reinforcements,White,firebomb,heal
Green,snipe,reinforcements,White,firebomb,wall
Green,snipe,reinforcements,White,freeze,reinforcements
Green,snipe,speed,White,nuke,wall
Green,snipe,speed,White,nuke,reinforcements
Green,snipe,speed,White,freeze,heal
Green,snipe,speed,White,freeze,wall
Green,snipe,speed,White,nuke,heal
Green,snipe,speed,White,firebomb,heal
Green,snipe,speed,White,firebomb,wall
Green,snipe,speed,White,freeze,reinforcements
Green,snipe,wall,White,nuke,wall
Green,snipe,wall,White,nuke,reinforcements
Green,snipe,wall,White,freeze,heal
Green,snipe,wall,White,freeze,wall
Green,snipe,wall,White,nuke,heal
Green,snipe,wall,White,firebomb,heal
Green,snipe,wall,White,firebomb,wall
Green,snipe,wall,White,freeze,reinforcements
Green,freeze,heal,White,nuke,wall
Green,freeze,heal,White,nuke,reinforcements
Green,freeze,heal,White,freeze,heal
Green,freeze,heal,White,freeze,wall
Green,freeze,heal,White,nuke,heal
Green,freeze,heal,White,firebomb,heal
Green,freeze,heal,White,firebomb,wall
Green,freeze,heal,White,freeze,reinforcements
Green,freeze,reinforcements,White,nuke,wall
Green,freeze,reinforcements,White,nuke,reinforcements
Green,freeze,reinforcements,White,freeze,heal
Green,freeze,reinforcements,White,freeze,wall
Green,freeze,reinforcements,White,nuke,heal
Green,freeze,reinforcements,White,firebomb,heal
Green,freeze,reinforcements,White,firebomb,wall
Green,freeze,reinforcements,White,freeze,reinforcements
Green,freeze,speed,White,nuke,wall
Green,freeze,speed,White,nuke,reinforcements
Green,freeze,speed,White,freeze,heal
Green,freeze,speed,White,freeze,wall
Green,freeze,speed,White,firebomb,heal
Green,freeze,speed,White,freeze,reinforcements
Green,freeze,speed,White,freeze,speed
Green,freeze,speed,White,firebomb,reinforcements
Green,freeze,wall,White,nuke,wall
Green,freeze,wall,White,nuke,reinforcements
Green,freeze,wall,White,freeze,heal
Green,freeze,wall,White,freeze,wall
Green,freeze,wall,White,firebomb,wall
Green,freeze,wall,White,freeze,reinforcements
Green,freeze,wall,White,freeze,speed
Green,freeze,wall,White,firebomb,reinforcements
Orange,nuke,heal,White,nuke,wall
Orange,nuke,heal,Black,nuke,wall
Orange,nuke,heal,Black,nuke,reinforcements
Orange,nuke,heal,Blue,nuke,wall
Orange,nuke,heal,Purple,nuke,reinforcements
Orange,nuke,heal,Orange,nuke,reinforcements
Orange,nuke,heal,Orange,nuke,wall
Orange,nuke,heal,Blue,freeze,heal
Orange,nuke,reinforcements,White,nuke,wall
Orange,nuke,reinforcements,White,nuke,reinforcements
Orange,nuke,reinforcements,White,freeze,heal
Orange,nuke,reinforcements,White,freeze,wall
Orange,nuke,reinforcements,White,nuke,heal
Orange,nuke,reinforcements,White,firebomb,heal
Orange,nuke,reinforcements,White,freeze,reinforcements
Orange,nuke,reinforcements,Black,nuke,heal
Orange,nuke,speed,White,nuke,wall
Orange,nuke,speed,White,freeze,heal
Orange,nuke,speed,White,freeze,wall
Orange,nuke,speed,White,nuke,heal
Orange,nuke,speed,White,freeze,speed
Orange,nuke,speed,Blue,nuke,heal
Orange,nuke,speed,Black,nuke,wall
Orange,nuke,speed,White,nuke,speed
Orange,nuke,wall,White,nuke,wall
Orange,nuke,wall,White,freeze,heal
Orange,nuke,wall,White,freeze,wall
Orange,nuke,wall,White,firebomb,wall
Orange,nuke,wall,White,firebomb,speed
Orange,nuke,wall,Yellow,nuke,wall
Orange,nuke,wall,Yellow,nuke,reinforcements
Orange,nuke,wall,Blue,nuke,wall
Orange,firebomb,heal,White,nuke,wall
Orange,firebomb,heal,White,nuke,reinforcements
Orange,firebomb,heal,White,freeze,wall
Orange,firebomb,heal,White,firebomb,heal
Orange,firebomb,heal,White,freeze,reinforcements
Orange,firebomb,heal,White,freeze,speed
Orange,firebomb,heal,White,firebomb,reinforcements
Orange,firebomb,heal,Black,nuke,heal
Orange,firebomb,reinforcements,White,nuke,wall
Orange,firebomb,reinforcements,White,nuke,reinforcements
Orange,firebomb,reinforcements,White,freeze,heal
Orange,firebomb,reinforcements,White,freeze,wall
Orange,firebomb,reinforcements,White,nuke,heal
Orange,firebomb,reinforcements,White,firebomb,heal
Orange,firebomb,reinforcements,White,firebomb,wall
Orange,firebomb,reinforcements,White,freeze,reinforcements
Orange,firebomb,speed,White,nuke,wall
Orange,firebomb,speed,White,nuke,reinforcements
Orange,firebomb,speed,White,freeze,heal
Orange,firebomb,speed,White,freeze,wall
Orange,firebomb,speed,White,nuke,heal
Orange,firebomb,speed,White,firebomb,heal
Orange,firebomb,speed,White,firebomb,wall
Orange,firebomb,speed,White,freeze,reinforcements
Orange,firebomb,wall,White,nuke,wall
Orange,firebomb,wall,White,nuke,reinforcements
Orange,firebomb,wall,White,freeze,heal
Orange,firebomb,wall,White,freeze,wall
Orange,firebomb,wall,White,nuke,heal
Orange,firebomb,wall,White,firebomb,heal
Orange,firebomb,wall,White,firebomb,wall
Orange,firebomb,wall,White,freeze,reinforcements
Orange,snipe,heal,White,nuke,wall
Orange,snipe,heal,White,nuke,reinforcements
Orange,snipe,heal,White,freeze,heal
Orange,snipe,heal,White,freeze,wall
Orange,snipe,heal,White,firebomb,heal
Orange,snipe,heal,White,firebomb,wall
Orange,snipe,heal,White,freeze,reinforcements
Orange,snipe,heal,White,freeze,speed
Orange,snipe,reinforcements,White,nuke,wall
Orange,snipe,reinforcements,White,nuke,reinforcements
Orange,snipe,reinforcements,White,freeze,heal
Orange,snipe,reinforcements,White,freeze,wall
Orange,snipe,reinforcements,White,nuke,heal
Orange,snipe,reinforcements,White,firebomb,heal
Orange,snipe,reinforcements,White,firebomb,wall
Orange,snipe,reinforcements,White,freeze,reinforcements
Orange,snipe,speed,White,nuke,wall
Orange,snipe,speed,White,nuke,reinforcements
Orange,snipe,speed,White,freeze,heal
Orange,snipe,speed,White,freeze,wall
Orange,snipe,speed,White,nuke,heal
Orange,snipe,speed,White,firebomb,heal
Orange,snipe,speed,White,firebomb,wall
Orange,snipe,speed,White,freeze,reinforcements
Orange,snipe,wall,White,nuke,wall
Orange,snipe,wall,White,nuke,reinforcements
Orange,snipe,wall,White,freeze,heal
Orange,snipe,wall,White,freeze,wall
Orange,snipe,wall,White,nuke,heal
Orange,snipe,wall,White,firebomb,heal
Orange,snipe,wall,White,firebomb,wall
Orange,snipe,wall,White,freeze,reinforcements
Orange,freeze,heal,White,nuke,wall
Orange,freeze,heal,White,nuke,reinforcements
Orange,freeze,heal,White,freeze,wall
Orange,freeze,heal,White,firebomb,heal
Orange,freeze,heal,White,firebomb,wall
Orange,freeze,heal,White,freeze,reinforcements
Orange,freeze,heal,White,firebomb,reinforcements
Orange,freeze,heal,White,snipe,reinforcements
Orange,freeze,reinforcements,White,nuke,wall
Orange,freeze,reinforcements,White,nuke,reinforcements
Orange,freeze,reinforcements,White,freeze,wall
Orange,freeze,reinforcements,White,nuke,heal
Orange,freeze,reinforcements,White,firebomb,heal
Orange,freeze,reinforcements,White,firebomb,wall
Orange,freeze,reinforcements,White,freeze,reinforcements
Orange,freeze,reinforcements,White,firebomb,reinforcements
Orange,freeze,speed,White,nuke,reinforcements
Orange,freeze,speed,White,freeze,heal
Orange,freeze,speed,White,freeze,wall
Orange,freeze,speed,White,nuke,heal
Orange,freeze,speed,White,firebomb,heal
Orange,freeze,speed,White,firebomb,wall
Orange,freeze,speed,White,freeze,reinforcements
Orange,freeze,speed,White,freeze,speed
Orange,freeze,wall,White,nuke,wall
Orange,freeze,wall,White,nuke,reinforcements
Orange,freeze,wall,White,freeze,wall
Orange,freeze,wall,White,firebomb,heal
Orange,freeze,wall,White,firebomb,wall
Orange,freeze,wall,White,freeze,reinforcements
Orange,freeze,wall,White,firebomb,reinforcements
Orange,freeze,wall,Black,nuke,heal
Purple,nuke,heal,White,nuke,wall
Purple,nuke,heal,White,nuke,reinforcements
Purple,nuke,heal,White,freeze,heal
Purple,nuke,heal,White,nuke,heal
Purple,nuke,heal,White,firebomb,wall
Purple,nuke,heal,Black,nuke,heal
Purple,nuke,heal,Blue,nuke,heal
Purple,nuke,heal,Black,nuke,wall
Purple,nuke,reinforcements,White,nuke,wall
Purple,nuke,reinforcements,White,nuke,reinforcements
Purple,nuke,reinforcements,White,freeze,heal
Purple,nuke,reinforcements,White,freeze,wall
Purple,nuke,reinforcements,White,nuke,heal
Purple,nuke,reinforcements,White,firebomb,heal
Purple,nuke,reinforcements,White,firebomb,wall
Purple,nuke,reinforcements,White,freeze,reinforcements
Purple,nuke,speed,White,nuke,wall
Purple,nuke,speed,White,nuke,reinforcements
Purple,nuke,speed,White,freeze,heal
Purple,nuke,speed,White,freeze,wall
Purple,nuke,speed,White,nuke,heal
Purple,nuke,speed,White,firebomb,heal
Purple,nuke,speed,White,firebomb,wall
Purple,nuke,speed,White,freeze,speed
Purple,nuke,wall,White,nuke,wall
Purple,nuke,wall,White,nuke,reinforcements
Purple,nuke,wall,White,freeze,wall
Purple,nuke,wall,White,nuke,heal
Purple,nuke,wall,White,firebomb,heal
Purple,nuke,wall,White,firebomb,wall
Purple,nuke,wall,White,freeze,reinforcements
Purple,nuke,wall,White,freeze,speed
Purple,firebomb,heal,White,nuke,wall
Purple,firebomb,heal,White,nuke,reinforcements
Purple,firebomb,heal,White,freeze,heal
Purple,firebomb,heal,White,freeze,wall
Purple,firebomb,heal,White,nuke,heal
Purple,firebomb,heal,White,firebomb,heal
Purple,firebomb,heal,White,firebomb,wall
Purple,firebomb,heal,White,freeze,reinforcements
Purple,firebomb,reinforcements,White,nuke,wall
Purple,firebomb,reinforcements,White,nuke,reinforcements
Purple,firebomb,reinforcements,White,freeze,heal
Purple,firebomb,reinforcements,White,freeze,wall
Purple,firebomb,reinforcements,White,nuke,heal
Purple,firebomb,reinforcements,White,firebomb,heal
Purple,firebomb,reinforcements,White,firebomb,wall
Purple,firebomb,reinforcements,White,freeze,reinforcements
Purple,firebomb,speed,White,nuke,wall
Purple,firebomb,speed,White,nuke,reinforcements
Purple,firebomb,speed,White,freeze,heal
Purple,firebomb,speed,White,freeze,wall
Purple,firebomb,speed,White,nuke,heal
Purple,firebomb,speed,White,firebomb,heal
Purple,firebomb,speed,White,firebomb,wall
Purple,firebomb,speed,White,freeze,reinforcements
Purple,firebomb,wall,White,nuke,wall
Purple,firebomb,wall,White,nuke,reinforcements
Purple,firebomb,wall,White,freeze,heal
Purple,firebomb,wall,White,freeze,wall
Purple,firebomb,wall,White,nuke,heal
Purple,firebomb,wall,White,firebomb,heal
Purple,firebomb,wall,White,firebomb,wall
Purple,firebomb,wall,White,freeze,reinforcements
Purple,snipe,heal,White,nuke,wall
Purple,snipe,heal,White,nuke,reinforcements
Purple,snipe,heal,White,freeze,heal
Purple,snipe,heal,White,freeze,wall
Purple,snipe,heal,White,nuke,heal
Purple,snipe,heal,White,firebomb,heal
Purple,snipe,heal,White,firebomb,wall
Purple,snipe,heal,White,freeze,reinforcements
Purple,snipe,reinforcements,White,nuke,wall
Purple,snipe,reinforcements,White,nuke,reinforcements
Purple,snipe,reinforcements,White,freeze,heal
Purple,snipe,reinforcements,White,freeze,wall
Purple,snipe,reinforcements,White,nuke,heal
Purple,snipe,reinforcements,White,firebomb,heal
Purple,snipe,reinforcements,White,firebomb,wall
Purple,snipe,reinforcements,White,freeze,reinforcements
Purple,snipe,speed,White,nuke,wall
Purple,snipe,speed,White,nuke,reinforcements
Purple,snipe,speed,White,freeze,heal
Purple,snipe,speed,White,freeze,wall
Purple,snipe,speed,White,nuke,heal
Purple,snipe,speed,White,firebomb,heal
Purple,snipe,speed,White,firebomb,wall
Purple,snipe,speed,White,freeze,reinforcements
Purple,snipe,wall,White,nuke,wall
Purple,snipe,wall,White,nuke,reinforcements
Purple,snipe,wall,White,freeze,heal
Purple,snipe,wall,White,freeze,wall
Purple,snipe,wall,White,nuke,heal
Purple,snipe,wall,White,firebomb,heal
Purple,snipe,wall,White,firebomb,wall
Purple,snipe,wall,White,freeze,reinforcements
Purple,freeze,heal,White,nuke,wall
Purple,freeze,heal,White,nuke,reinforcements
Purple,freeze,heal,White,freeze,heal
Purple,freeze,heal,White,freeze,wall
Purple,freeze,heal,White,nuke,heal
Purple,freeze,heal,White,firebomb,heal
Purple,freeze,heal,White,firebomb,wall
Purple,freeze,heal,White,freeze,reinforcements
Purple,freeze,reinforcements,White,nuke,wall
Purple,freeze,reinforcements,White,nuke,reinforcements
Purple,freeze,reinforcements,White,freeze,heal
Purple,freeze,reinforcements,White,freeze,wall
Purple,freeze,reinforcements,White,nuke,heal
Purple,freeze,reinforcements,White,firebomb,heal
Purple,freeze,reinforcements,White,firebomb,wall
Purple,freeze,reinforcements,White,freeze,reinforcements
Purple,freeze,speed,White,nuke,wall
Purple,freeze,speed,White,nuke,reinforcements
Purple,freeze,speed,White,freeze,heal
Purple,freeze,speed,White,freeze,wall
Purple,freeze,speed,White,nuke,heal
Purple,freeze,speed,White,firebomb,heal
Purple,freeze,speed,White,firebomb,wall
Purple,freeze,speed,White,freeze,reinforcements
Purple,freeze,wall,White,nuke,wall
Purple,freeze,wall,White,nuke,reinforcements
Purple,freeze,wall,White,freeze,heal
Purple,freeze,wall,White,freeze,wall
Purple,freeze,wall,White,nuke,heal
Purple,freeze,wall,White,firebomb,heal
Purple,freeze,wall,White,firebomb,wall
Purple,freeze,wall,White,freeze,reinforcements
Red,nuke,heal,White,nuke,wall
Red,nuke,heal,White,nuke,reinforcements
Red,nuke,heal,White,freeze,heal
