human_team,human_off,human_def,bot_team,bot_off,bot_def,games,bot_decisive_wins,bot_timeout_wins,draws,bot_timeout_losses,bot_decisive_losses,avg_ticks
Red,firebomb,reinforcements,Red,firebomb,reinforcements,16,16,0,0,0,0,8890
Red,firebomb,reinforcements,Red,firebomb,speed,16,0,0,0,0,16,7065
Red,firebomb,reinforcements,Red,firebomb,wall,16,16,0,0,0,0,5998
Red,firebomb,reinforcements,Red,snipe,heal,16,0,0,0,0,16,6156
Red,firebomb,reinforcements,Red,snipe,reinforcements,16,0,0,0,0,16,6322
Red,firebomb,reinforcements,Red,snipe,speed,16,0,0,0,0,16,5302
Red,firebomb,reinforcements,Red,snipe,wall,16,16,0,0,0,0,8220
Red,firebomb,reinforcements,Red,freeze,heal,16,16,0,0,0,0,9800
Red,firebomb,reinforcements,Red,freeze,reinforcements,16,16,0,0,0,0,6849
Red,firebomb,reinforcements,Red,freeze,speed,16,0,16,0,0,0,18000
Red,firebomb,reinforcements,Red,freeze,wall,16,16,0,0,0,0,7620
Red,firebomb,reinforcements,White,nuke,heal,16,16,0,0,0,0,6827
Red,firebomb,reinforcements,White,nuke,reinforcements,16,16,0,0,0,0,3998
Red,firebomb,reinforcements,White,nuke,speed,16,16,0,0,0,0,7173
Red,firebomb,reinforcements,White,nuke,wall,16,16,0,0,0,0,5735
Red,firebomb,reinforcements,White,firebomb,heal,16,16,0,0,0,0,7037
Red,firebomb,reinforcements,White,firebomb,reinforcements,16,16,0,0,0,0,4059
Red,firebomb,reinforcements,White,firebomb,speed,16,16,0,0,0,0,6918
Red,firebomb,reinforcements,White,firebomb,wall,16,16,0,0,0,0,5460
Red,firebomb,reinforcements,White,snipe,heal,16,16,0,0,0,0,6840
Red,firebomb,reinforcements,White,snipe,reinforcements,16,16,0,0,0,0,3998
Red,firebomb,reinforcements,White,snipe,speed,16,16,0,0,0,0,7627
Red,firebomb,reinforcements,White,snipe,wall,16,16,0,0,0,0,6758
Red,firebomb,reinforcements,White,freeze,heal,16,16,0,0,0,0,5803
Red,firebomb,reinforcements,White,freeze,reinforcements,16,16,0,0,0,0,4450
Red,firebomb,reinforcements,White,freeze,speed,16,16,0,0,0,0,7464
Red,firebomb,reinforcements,White,freeze,wall,16,16,0,0,0,0,6822
Red,firebomb,reinforcements,Yellow,nuke,heal,16,16,0,0,0,0,7690
Red,firebomb,reinforcements,Yellow,nuke,reinforcements,16,16,0,0,0,0,5746
Red,firebomb,reinforcements,Yellow,nuke,speed,16,16,0,0,0,0,4464
Red,firebomb,reinforcements,Yellow,nuke,wall,16,16,0,0,0,0,8132
Red,firebomb,reinforcements,Yellow,firebomb,heal,16,16,0,0,0,0,7738
Red,firebomb,reinforcements,Yellow,firebomb,reinforcements,16,16,0,0,0,0,5986
Red,firebomb,reinforcements,Yellow,firebomb,speed,16,0,0,0,0,16,6882
Red,firebomb,reinforcements,Yellow,firebomb,wall,16,16,0,0,0,0,8612
Red,firebomb,reinforcements,Yellow,snipe,heal,16,16,0,0,0,0,8093
Red,firebomb,reinforcements,Yellow,snipe,reinforcements,16,16,0,0,0,0,5841
Red,firebomb,reinforcements,Yellow,snipe,speed,16,0,0,0,0,16,5625
Red,firebomb,reinforcements,Yellow,snipe,wall,16,16,0,0,0,0,8982
Red,firebomb,reinforcements,Yellow,freeze,heal,16,16,0,0,0,0,7957
Red,firebomb,reinforcements,Yellow,freeze,reinforcements,16,16,0,0,0,0,6155
Red,firebomb,reinforcements,Yellow,freeze,speed,16,0,0,0,0,16,7007
Red,firebomb,reinforcements,Yellow,freeze,wall,16,16,0,0,0,0,7162
Red,firebomb,speed,Black,nuke,heal,16,16,0,0,0,0,8539
Red,firebomb,speed,Black,nuke,reinforcements,16,16,0,0,0,0,7256
Red,firebomb,speed,Black,nuke,speed,16,16,0,0,0,0,5794
Red,firebomb,speed,Black,nuke,wall,16,16,0,0,0,0,8425
Red,firebomb,speed,Black,firebomb,heal,16,16,0,0,0,0,8457
Red,firebomb,speed,Black,firebomb,reinforcements,16,16,0,0,0,0,6689
Red,firebomb,speed,Black,firebomb,speed,16,16,0,0,0,0,9407
Red,firebomb,speed,Black,firebomb,wall,16,16,0,0,0,0,8758
Red,firebomb,speed,Black,snipe,heal,16,16,0,0,0,0,8425
Red,firebomb,speed,Black,snipe,reinforcements,16,16,0,0,0,0,6968
Red,firebomb,speed,Black,snipe,speed,16,0,16,0,0,0,18000
Red,firebomb,speed,Black,snipe,wall,16,16,0,0,0,0,8350
Red,firebomb,speed,Black,freeze,heal,16,16,0,0,0,0,8199
Red,firebomb,speed,Black,freeze,reinforcements,16,16,0,0,0,0,7107
Red,firebomb,speed,Black,freeze,speed,16,16,0,0,0,0,10052
Red,firebomb,speed,Black,freeze,wall,16,16,0,0,0,0,8207
Red,firebomb,speed,Blue,nuke,heal,16,16,0,0,0,0,8541
Red,firebomb,speed,Blue,nuke,reinforcements,16,16,0,0,0,0,7457
Red,firebomb,speed,Blue,nuke,speed,16,16,0,0,0,0,8958
Red,firebomb,speed,Blue,nuke,wall,16,16,0,0,0,0,8327
Red,firebomb,speed,Blue,firebomb,heal,16,16,0,0,0,0,8446
Red,firebomb,speed,Blue,firebomb,reinforcements,16,16,0,0,0,0,7088
Red,firebomb,speed,Blue,firebomb,speed,16,16,0,0,0,0,9346
Red,firebomb,speed,Blue,firebomb,wall,16,16,0,0,0,0,8645
Red,firebomb,speed,Blue,snipe,heal,16,16,0,0,0,0,9406
Red,firebomb,speed,Blue,snipe,reinforcements,16,16,0,0,0,0,7404
Red,firebomb,speed,Blue,snipe,speed,16,16,0,0,0,0,5777
Red,firebomb,speed,Blue,snipe,wall,16,16,0,0,0,0,9129
Red,firebomb,speed,Blue,freeze,heal,16,16,0,0,0,0,8654
Red,firebomb,speed,Blue,freeze,reinforcements,16,16,0,0,0,0,6934
Red,firebomb,speed,Blue,freeze,speed,16,16,0,0,0,0,9179
Red,firebomb,speed,Blue,freeze,wall,16,16,0,0,0,0,8467
Red,firebomb,speed,Green,nuke,heal,16,16,0,0,0,0,7654
Red,firebomb,speed,Green,nuke,reinforcements,16,16,0,0,0,0,6450
Red,firebomb,speed,Green,nuke,speed,16,16,0,0,0,0,13642
Red,firebomb,speed,Green,nuke,wall,16,16,0,0,0,0,9332
Red,firebomb,speed,Green,firebomb,heal,16,16,0,0,0,0,5825
Red,firebomb,speed,Green,firebomb,reinforcements,16,16,0,0,0,0,6354
Red,firebomb,speed,Green,firebomb,speed,16,16,0,0,0,0,6310
Red,firebomb,speed,Green,firebomb,wall,16,16,0,0,0,0,5457
Red,firebomb,speed,Green,snipe,heal,16,16,0,0,0,0,8659
Red,firebomb,speed,Green,snipe,reinforcements,16,16,0,0,0,0,6426
Red,firebomb,speed,Green,snipe,speed,16,0,0,0,0,16,8750
Red,firebomb,speed,Green,snipe,wall,16,16,0,0,0,0,13657
Red,firebomb,speed,Green,freeze,heal,16,16,0,0,0,0,10430
Red,firebomb,speed,Green,freeze,reinforcements,16,16,0,0,0,0,6624
Red,firebomb,speed,Green,freeze,speed,16,16,0,0,0,0,14889
Red,firebomb,speed,Green,freeze,wall,16,16,0,0,0,0,6117
Red,firebomb,speed,Orange,nuke,heal,16,15,0,0,0,1,8985
Red,firebomb,speed,Orange,nuke,reinforcements,16,16,0,0,0,0,6885
Red,firebomb,speed,Orange,nuke,speed,16,16,0,0,0,0,9521
Red,firebomb,speed,Orange,nuke,wall,16,16,0,0,0,0,8955
Red,firebomb,speed,Orange,firebomb,heal,16,16,0,0,0,0,9154
Red,firebomb,speed,Orange,firebomb,reinforcements,16,16,0,0,0,0,7451
Red,firebomb,speed,Orange,firebomb,speed,16,14,2,0,0,0,12669
Red,firebomb,speed,Orange,firebomb,wall,16,16,0,0,0,0,9011
Red,firebomb,speed,Orange,snipe,heal,16,16,0,0,0,0,10333
Red,firebomb,speed,Orange,snipe,reinforcements,16,0,0,0,0,16,7034
Red,firebomb,speed,Orange,snipe,speed,16,1,12,0,1,2,16490
Red,firebomb,speed,Orange,snipe,wall,16,16,0,0,0,0,10443
Red,firebomb,speed,Orange,freeze,heal,16,16,0,0,0,0,8746
Red,firebomb,speed,Orange,freeze,reinforcements,16,16,0,0,0,0,6891
Red,firebomb,speed,Orange,freeze,speed,16,16,0,0,0,0,10083
Red,firebomb,speed,Orange,freeze,wall,16,16,0,0,0,0,8753
Red,firebomb,speed,Purple,nuke,heal,16,16,0,0,0,0,9769
Red,firebomb,speed,Purple,nuke,reinforcements,16,16,0,0,0,0,5972
Red,firebomb,speed,Purple,nuke,speed,16,16,0,0,0,0,16563
Red,firebomb,speed,Purple,nuke,wall,16,16,0,0,0,0,10239
Red,firebomb,speed,Purple,firebomb,heal,16,16,0,0,0,0,8932
Red,firebomb,speed,Purple,firebomb,reinforcements,16,16,0,0,0,0,5969
Red,firebomb,speed,Purple,firebomb,speed,16,0,16,0,0,0,18000
Red,firebomb,speed,Purple,firebomb,wall,16,16,0,0,0,0,9267
Red,firebomb,speed,Purple,snipe,heal,16,0,0,0,16,0,18000
Red,firebomb,speed,Purple,snipe,reinforcements,16,16,0,0,0,0,5972
Red,firebomb,speed,Purple,snipe,speed,16,0,0,0,0,16,12985
Red,firebomb,speed,Purple,snipe,wall,16,16,0,0,0,0,13742
Red,firebomb,speed,Purple,freeze,heal,16,16,0,0,0,0,9487
Red,firebomb,speed,Purple,freeze,reinforcements,16,16,0,0,0,0,5501
Red,firebomb,speed,Purple,freeze,speed,16,16,0,0,0,0,12292
Red,firebomb,speed,Purple,freeze,wall,16,16,0,0,0,0,9201
Red,firebomb,speed,Red,nuke,heal,16,16,0,0,0,0,9718
Red,firebomb,speed,Red,nuke,reinforcements,16,16,0,0,0,0,6781
Red,firebomb,speed,Red,nuke,speed,16,0,0,0,0,16,6334
Red,firebomb,speed,Red,nuke,wall,16,16,0,0,0,0,8276
Red,firebomb,speed,Red,firebomb,heal,16,16,0,0,0,0,7974
Red,firebomb,speed,Red,firebomb,reinforcements,16,16,0,0,0,0,6669
Red,firebomb,speed,Red,firebomb,speed,16,16,0,0,0,0,8782
Red,firebomb,speed,Red,firebomb,wall,16,16,0,0,0,0,10543
Red,firebomb,speed,Red,snipe,heal,16,0,16,0,0,0,18000
Red,firebomb,speed,Red,snipe,reinforcements,16,0,0,0,0,16,7810
Red,firebomb,speed,Red,snipe,speed,16,0,0,0,0,16,7788
Red,firebomb,speed,Red,snipe,wall,16,0,0,0,0,16,10210
Red,firebomb,speed,Red,freeze,heal,16,16,0,0,0,0,7979
Red,firebomb,speed,Red,freeze,reinforcements,16,0,0,0,0,16,8116
Red,firebomb,speed,Red,freeze,speed,16,16,0,0,0,0,12349
Red,firebomb,speed,Red,freeze,wall,16,16,0,0,0,0,8538
Red,firebomb,speed,White,nuke,heal,16,16,0,0,0,0,6772
Red,firebomb,speed,White,nuke,reinforcements,16,16,0,0,0,0,5428
Red,firebomb,speed,White,nuke,speed,16,16,0,0,0,0,6587
Red,firebomb,speed,White,nuke,wall,16,16,0,0,0,0,5312
Red,firebomb,speed,White,firebomb,heal,16,16,0,0,0,0,7677
Red,firebomb,speed,White,firebomb,reinforcements,16,16,0,0,0,0,5123
Red,firebomb,speed,White,firebomb,speed,16,16,0,0,0,0,7331
Red,firebomb,speed,White,firebomb,wall,16,16,0,0,0,0,7290
Red,firebomb,speed,White,snipe,heal,16,16,0,0,0,0,6578
Red,firebomb,speed,White,snipe,reinforcements,16,16,0,0,0,0,5428
Red,firebomb,speed,White,snipe,speed,16,0,0,0,0,16,10733
Red,firebomb,speed,White,snipe,wall,16,16,0,0,0,0,4785
Red,firebomb,speed,White,freeze,heal,16,16,0,0,0,0,6955
Red,firebomb,speed,White,freeze,reinforcements,16,16,0,0,0,0,5919
Red,firebomb,speed,White,freeze,speed,16,0,0,0,0,16,6687
Red,firebomb,speed,White,freeze,wall,16,16,0,0,0,0,6635
Red,firebomb,speed,Yellow,nuke,heal,16,16,0,0,0,0,8276
Red,firebomb,speed,Yellow,nuke,reinforcements,16,16,0,0,0,0,6639
Red,firebomb,speed,Yellow,nuke,speed,16,16,0,0,0,0,6224
Red,firebomb,speed,Yellow,nuke,wall,16,16,0,0,0,0,8289
Red,firebomb,speed,Yellow,firebomb,heal,16,16,0,0,0,0,8399
Red,firebomb,speed,Yellow,firebomb,reinforcements,16,16,0,0,0,0,6599
Red,firebomb,speed,Yellow,firebomb,speed,16,16,0,0,0,0,7670
Red,firebomb,speed,Yellow,firebomb,wall,16,16,0,0,0,0,9026
Red,firebomb,speed,Yellow,snipe,heal,16,16,0,0,0,0,9032
Red,firebomb,speed,Yellow,snipe,reinforcements,16,16,0,0,0,0,7150
Red,firebomb,speed,Yellow,snipe,speed,16,0,0,0,0,16,9620
Red,firebomb,speed,Yellow,snipe,wall,16,16,0,0,0,0,8157
Red,firebomb,speed,Yellow,freeze,heal,16,16,0,0,0,0,8437
Red,firebomb,speed,Yellow,freeze,reinforcements,16,16,0,0,0,0,6418
Red,firebomb,speed,Yellow,freeze,speed,16,16,0,0,0,0,8504
Red,firebomb,speed,Yellow,freeze,wall,16,16,0,0,0,0,8603
Red,firebomb,wall,Black,nuke,heal,16,16,0,0,0,0,8559
Red,firebomb,wall,Black,nuke,reinforcements,16,16,0,0,0,0,9576
Red,firebomb,wall,Black,nuke,speed,16,0,0,0,0,16,10533
Red,firebomb,wall,Black,nuke,wall,16,16,0,0,0,0,8371
Red,firebomb,wall,Black,firebomb,heal,16,16,0,0,0,0,8464
Red,firebomb,wall,Black,firebomb,reinforcements,16,16,0,0,0,0,7238
Red,firebomb,wall,Black,firebomb,speed,16,0,0,0,0,16,9317
Red,firebomb,wall,Black,firebomb,wall,16,16,0,0,0,0,8519
Red,firebomb,wall,Black,snipe,heal,16,16,0,0,0,0,9349
Red,firebomb,wall,Black,snipe,reinforcements,16,0,0,0,0,16,6683
Red,firebomb,wall,Black,snipe,speed,16,0,0,0,0,16,7921
Red,firebomb,wall,Black,snipe,wall,16,0,0,0,0,16,8530
Red,firebomb,wall,Black,freeze,heal,16,0,0,0,0,16,9709
Red,firebomb,wall,Black,freeze,reinforcements,16,16,0,0,0,0,11402
Red,firebomb,wall,Black,freeze,speed,16,0,0,0,0,16,7022
Red,firebomb,wall,Black,freeze,wall,16,0,0,0,0,16,8164
Red,firebomb,wall,Blue,nuke,heal,16,16,0,0,0,0,5754
Red,firebomb,wall,Blue,nuke,reinforcements,16,16,0,0,0,0,8373
Red,firebomb,wall,Blue,nuke,speed,16,16,0,0,0,0,5814
Red,firebomb,wall,Blue,nuke,wall,16,16,0,0,0,0,5219
Red,firebomb,wall,Blue,firebomb,heal,16,16,0,0,0,0,8372
Red,firebomb,wall,Blue,firebomb,reinforcements,16,16,0,0,0,0,9149
Red,firebomb,wall,Blue,firebomb,speed,16,0,0,0,0,16,9032
Red,firebomb,wall,Blue,firebomb,wall,16,16,0,0,0,0,8466
Red,firebomb,wall,Blue,snipe,heal,16,16,0,0,0,0,9507
Red,firebomb,wall,Blue,snipe,reinforcements,16,16,0,0,0,0,7621
Red,firebomb,wall,Blue,snipe,speed,16,0,0,0,0,16,9506
Red,firebomb,wall,Blue,snipe,wall,16,16,0,0,0,0,9087
Red,firebomb,wall,Blue,freeze,heal,16,16,0,0,0,0,8413
Red,firebomb,wall,Blue,freeze,reinforcements,16,16,0,0,0,0,7950
Red,firebomb,wall,Blue,freeze,speed,16,16,0,0,0,0,9154
Red,firebomb,wall,Blue,freeze,wall,16,16,0,0,0,0,8363
Red,firebomb,wall,Green,nuke,heal,16,16,0,0,0,0,7926
Red,firebomb,wall,Green,nuke,reinforcements,16,0,0,0,0,16,13470
Red,firebomb,wall,Green,nuke,speed,16,16,0,0,0,0,8179
Red,firebomb,wall,Green,nuke,wall,16,16,0,0,0,0,5595
Red,firebomb,wall,Green,firebomb,heal,16,16,0,0,0,0,8957
Red,firebomb,wall,Green,firebomb,reinforcements,16,0,0,0,0,16,9592
Red,firebomb,wall,Green,firebomb,speed,16,0,0,0,0,16,9724
Red,firebomb,wall,Green,firebomb,wall,16,16,0,0,0,0,9230
Red,firebomb,wall,Green,snipe,heal,16,0,0,0,0,16,9551
Red,firebomb,wall,Green,snipe,reinforcements,16,0,0,0,0,16,7935
Red,firebomb,wall,Green,snipe,speed,16,0,0,0,0,16,8849
Red,firebomb,wall,Green,snipe,wall,16,0,0,0,0,16,9370
Red,firebomb,wall,Green,freeze,heal,16,0,0,0,0,16,8199
Red,firebomb,wall,Green,freeze,reinforcements,16,0,0,0,0,16,6213
Red,firebomb,wall,Green,freeze,speed,16,16,0,0,0,0,6010
Red,firebomb,wall,Green,freeze,wall,16,0,0,0,0,16,9949
Red,firebomb,wall,Orange,nuke,heal,16,11,0,1,0,4,9027
Red,firebomb,wall,Orange,nuke,reinforcements,16,0,0,0,0,16,6431
Red,firebomb,wall,Orange,nuke,speed,16,3,0,0,0,13,9637
Red,firebomb,wall,Orange,nuke,wall,16,10,0,0,0,6,7889
Red,firebomb,wall,Orange,firebomb,heal,16,15,0,0,0,1,9105
Red,firebomb,wall,Orange,firebomb,reinforcements,16,13,0,0,1,2,9145
Red,firebomb,wall,Orange,firebomb,speed,16,0,0,0,0,16,9944
Red,firebomb,wall,Orange,firebomb,wall,16,11,0,0,0,5,9076
Red,firebomb,wall,Orange,snipe,heal,16,0,0,0,0,16,9942
Red,firebomb,wall,Orange,snipe,reinforcements,16,9,0,0,2,5,13812
Red,firebomb,wall,Orange,snipe,speed,16,0,0,0,0,16,8613
Red,firebomb,wall,Orange,snipe,wall,16,0,0,0,0,16,9639
Red,firebomb,wall,Orange,freeze,heal,16,14,0,0,0,2,9256
Red,firebomb,wall,Orange,freeze,reinforcements,16,16,0,0,0,0,7670
Red,firebomb,wall,Orange,freeze,speed,16,9,0,0,0,7,10003
Red,firebomb,wall,Orange,freeze,wall,16,16,0,0,0,0,8889
Red,firebomb,wall,Purple,nuke,heal,16,0,0,0,0,16,9096
Red,firebomb,wall,Purple,nuke,reinforcements,16,16,0,0,0,0,7410
Red,firebomb,wall,Purple,nuke,speed,16,16,0,0,0,0,7534
Red,firebomb,wall,Purple,nuke,wall,16,8,0,0,0,8,9302
Red,firebomb,wall,Purple,firebomb,heal,16,4,0,0,0,12,9529
Red,firebomb,wall,Purple,firebomb,reinforcements,16,16,0,0,0,0,6636
Red,firebomb,wall,Purple,firebomb,speed,16,0,0,0,0,16,9576
Red,firebomb,wall,Purple,firebomb,wall,16,0,0,0,0,16,9398
Red,firebomb,wall,Purple,snipe,heal,16,0,0,0,0,16,9278
Red,firebomb,wall,Purple,snipe,reinforcements,16,16,0,0,0,0,6417
Red,firebomb,wall,Purple,snipe,speed,16,0,0,0,0,16,8942
Red,firebomb,wall,Purple,snipe,wall,16,0,0,0,0,16,9729
Red,firebomb,wall,Purple,freeze,heal,16,0,0,0,0,16,9422
Red,firebomb,wall,Purple,freeze,reinforcements,16,16,0,0,0,0,6455
Red,firebomb,wall,Purple,freeze,speed,16,16,0,0,0,0,10402
Red,firebomb,wall,Purple,freeze,wall,16,16,0,0,0,0,9314
Red,firebomb,wall,Red,nuke,heal,16,0,0,0,0,16,9275
Red,firebomb,wall,Red,nuke,reinforcements,16,0,0,0,0,16,5814
Red,firebomb,wall,Red,nuke,speed,16,0,0,0,0,16,8895
Red,firebomb,wall,Red,nuke,wall,16,16,0,0,0,0,8977
Red,firebomb,wall,Red,firebomb,heal,16,0,0,0,0,16,9409
Red,firebomb,wall,Red,firebomb,reinforcements,16,0,0,0,0,16,5789
Red,firebomb,wall,Red,firebomb,speed,16,0,0,0,0,16,7931
Red,firebomb,wall,Red,firebomb,wall,16,0,0,0,0,16,9236
Red,firebomb,wall,Red,snipe,heal,16,0,0,0,0,16,8544
Red,firebomb,wall,Red,snipe,reinforcements,16,0,0,0,0,16,5995
Red,firebomb,wall,Red,snipe,speed,16,0,0,0,0,16,8289
Red,firebomb,wall,Red,snipe,wall,16,0,0,0,0,16,7660
Red,firebomb,wall,Red,freeze,heal,16,16,0,0,0,0,8072
Red,firebomb,wall,Red,freeze,reinforcements,16,0,0,0,0,16,4891
Red,firebomb,wall,Red,freeze,speed,16,0,0,0,0,16,9554
Red,firebomb,wall,Red,freeze,wall,16,16,0,0,0,0,9010
Red,firebomb,wall,White,nuke,heal,16,16,0,0,0,0,5734
Red,firebomb,wall,White,nuke,reinforcements,16,16,0,0,0,0,5301
Red,firebomb,wall,White,nuke,speed,16,16,0,0,0,0,5994
Red,firebomb,wall,White,nuke,wall,16,16,0,0,0,0,7079
Red,firebomb,wall,White,firebomb,heal,16,0,0,0,0,16,7307
Red,firebomb,wall,White,firebomb,reinforcements,16,16,0,0,0,0,5559
Red,firebomb,wall,White,firebomb,speed,16,16,0,0,0,0,8208
Red,firebomb,wall,White,firebomb,wall,16,16,0,0,0,0,7759
Red,firebomb,wall,White,snipe,heal,16,0,0,16,0,0,9799
Red,firebomb,wall,White,snipe,reinforcements,16,16,0,0,0,0,5214
Red,firebomb,wall,White,snipe,speed,16,0,0,0,0,16,7999
Red,firebomb,wall,White,snipe,wall,16,16,0,0,0,0,8897
Red,firebomb,wall,White,freeze,heal,16,16,0,0,0,0,7787
Red,firebomb,wall,White,freeze,reinforcements,16,16,0,0,0,0,5209
Red,firebomb,wall,White,freeze,speed,16,16,0,0,0,0,8158
Red,firebomb,wall,White,freeze,wall,16,16,0,0,0,0,7711
Red,firebomb,wall,Yellow,nuke,heal,16,16,0,0,0,0,10917
Red,firebomb,wall,Yellow,nuke,reinforcements,16,16,0,0,0,0,6137
Red,firebomb,wall,Yellow,nuke,speed,16,15,0,0,0,1,9130
Red,firebomb,wall,Yellow,nuke,wall,16,16,0,0,0,0,8245
Red,firebomb,wall,Yellow,firebomb,heal,16,16,0,0,0,0,8235
Red,firebomb,wall,Yellow,firebomb,reinforcements,16,16,0,0,0,0,6030
Red,firebomb,wall,Yellow,firebomb,speed,16,16,0,0,0,0,9619
Red,firebomb,wall,Yellow,firebomb,wall,16,16,0,0,0,0,8377
Red,firebomb,wall,Yellow,snipe,heal,16,0,0,0,0,16,8406
Red,firebomb,wall,Yellow,snipe,reinforcements,16,16,0,0,0,0,6009
Red,firebomb,wall,Yellow,snipe,speed,16,0,0,0,0,16,9138
Red,firebomb,wall,Yellow,snipe,wall,16,2,0,0,0,14,9499
Red,firebomb,wall,Yellow,freeze,heal,16,16,0,0,0,0,8862
Red,firebomb,wall,Yellow,freeze,reinforcements,16,16,0,0,0,0,8020
Red,firebomb,wall,Yellow,freeze,speed,16,0,0,0,0,16,8035
Red,firebomb,wall,Yellow,freeze,wall,16,16,0,0,0,0,8319
Red,snipe,heal,Black,nuke,heal,16,16,0,0,0,0,7968
Red,snipe,heal,Black,nuke,reinforcements,16,16,0,0,0,0,5440
Red,snipe,heal,Black,nuke,speed,16,16,0,0,0,0,9601
Red,snipe,heal,Black,nuke,wall,16,16,0,0,0,0,7385
Red,snipe,heal,Black,firebomb,heal,16,16,0,0,0,0,8355
Red,snipe,heal,Black,firebomb,reinforcements,16,16,0,0,0,0,6360
Red,snipe,heal,Black,firebomb,speed,16,0,0,0,0,16,15479
Red,snipe,heal,Black,firebomb,wall,16,16,0,0,0,0,7907
Red,snipe,heal,Black,snipe,heal,16,16,0,0,0,0,8090
Red,snipe,heal,Black,snipe,reinforcements,16,16,0,0,0,0,5216
Red,snipe,heal,Black,snipe,speed,16,16,0,0,0,0,11598
Red,snipe,heal,Black,snipe,wall,16,16,0,0,0,0,9107
Red,snipe,heal,Black,freeze,heal,16,16,0,0,0,0,7992
Red,snipe,heal,Black,freeze,reinforcements,16,16,0,0,0,0,6527
Red,snipe,heal,Black,freeze,speed,16,16,0,0,0,0,10363
Red,snipe,heal,Black,freeze,wall,16,16,0,0,0,0,8461
Red,snipe,heal,Blue,nuke,heal,16,14,0,2,0,0,8832
Red,snipe,heal,Blue,nuke,reinforcements,16,16,0,0,0,0,6745
Red,snipe,heal,Blue,nuke,speed,16,16,0,0,0,0,9300
Red,snipe,heal,Blue,nuke,wall,16,16,0,0,0,0,8475
Red,snipe,heal,Blue,firebomb,heal,16,16,0,0,0,0,8400
Red,snipe,heal,Blue,firebomb,reinforcements,16,16,0,0,0,0,6513
