attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Black,7,gorillo,3,4,evilnom,5,evilbirdo,13,832,Black,evilminnow,5,1,castle_destroyed,1108,36.93,False,222,219,444,30,0,37,4474,3549,3,-1,1.0000,714
Black,7,gorillo,3,4,evilnom,5,evilbirdo,10,640,Black,evilminnow,8,1,castle_destroyed,845,28.17,False,106,104,212,20,0,29,4274,3549,3,-1,1.0000,573
Blue,6,judge,3,4,eel,5,squid,17,1054,Blue,fishy,0,1,castle_destroyed,1519,50.63,False,0,0,0,2,0,51,2301,1128,3,-1,1.0000,243
Blue,6,judge,3,4,eel,5,squid,8,496,Blue,fishy,1,1,force_destroyed,679,22.63,False,631,540,1893,146,2389,22,1634,1128,0,631,0.4953,-1
Blue,6,judge,3,4,eel,5,squid,8,496,Blue,fishy,2,1,force_destroyed,726,24.20,False,334,295,1002,62,1498,23,1657,1128,0,667,0.6024,-1
Blue,6,judge,3,4,eel,5,squid,12,744,Blue,fishy,3,1,force_destroyed,1108,36.93,False,343,339,1029,41,1773,35,1933,1128,0,1027,0.8065,-1
Blue,6,judge,3,4,eel,5,squid,21,1302,Blue,fishy,5,1,force_destroyed,1924,64.13,False,362,361,1086,24,2388,61,2531,1128,0,1810,1.0000,412
Blue,6,judge,3,4,eel,5,squid,14,868,Blue,fishy,8,1,force_destroyed,1260,42.00,False,147,145,441,16,1309,40,2048,1128,0,1176,1.0000,729
Blue,7,octoboi,3,4,eel,5,squid,10,620,Blue,fishy,0,1,castle_destroyed,897,29.90,False,0,0,0,3,0,30,4827,4137,3,-1,1.0000,543
Blue,7,octoboi,3,4,eel,5,squid,29,1798,Blue,fishy,1,1,force_destroyed,2593,86.43,False,2588,2397,7764,214,9562,87,6138,4137,0,2588,0.3376,-1
Blue,7,octoboi,3,4,eel,5,squid,40,2480,Blue,fishy,2,1,force_destroyed,3599,119.97,False,1764,1762,5292,94,7772,118,6851,4137,0,3527,0.9882,-1
Blue,7,octoboi,3,4,eel,5,squid,40,2480,Blue,fishy,3,1,force_destroyed,3599,119.97,False,1176,1174,3528,56,6008,118,6851,4137,0,3527,1.0000,2313
Blue,7,octoboi,3,4,eel,5,squid,15,930,Blue,fishy,5,1,castle_destroyed,1264,42.13,False,253,250,759,34,0,43,5126,4137,3,-1,1.0000,700
Blue,7,octoboi,3,4,eel,5,squid,23,1426,Blue,fishy,8,1,castle_destroyed,2015,67.17,False,252,250,756,23,0,68,5701,4137,3,-1,1.0000,819
Green,6,geico,3,4,snecko,5,gecko,15,690,Green,minisnecko,0,1,castle_destroyed,1653,55.10,False,0,0,0,2,690,44,1560,636,0,1306,1.0000,264
Green,6,geico,3,4,snecko,5,gecko,6,276,Green,minisnecko,1,1,force_destroyed,530,17.67,False,460,396,460,126,736,16,972,636,0,460,0.4141,-1
Green,6,geico,3,4,snecko,5,gecko,6,276,Green,minisnecko,2,1,force_destroyed,700,23.33,False,259,257,259,61,535,18,1014,636,0,518,0.4700,-1
Green,6,geico,3,4,snecko,5,gecko,6,276,Green,minisnecko,3,1,force_destroyed,611,20.37,False,160,152,160,38,436,16,972,636,0,480,0.5509,-1
Green,6,geico,3,4,snecko,5,gecko,11,506,Green,minisnecko,5,1,castle_destroyed,3827,127.57,False,185,185,185,23,691,31,1287,636,0,925,1.0000,538
Green,6,geico,3,4,snecko,5,gecko,10,460,Green,minisnecko,8,1,castle_destroyed,2056,68.53,False,105,105,105,14,565,28,1224,636,0,835,1.0000,349
Green,7,nom,3,4,snecko,5,gecko,3,138,Green,minisnecko,0,1,castle_destroyed,270,9.00,False,0,0,0,1,0,9,2310,2121,3,-1,1.0000,188
Green,7,nom,3,4,snecko,5,gecko,6,276,Green,minisnecko,1,1,force_destroyed,665,22.17,False,538,520,538,106,814,18,2499,2121,0,538,0.5082,-1
Green,7,nom,3,4,snecko,5,gecko,9,414,Green,minisnecko,2,1,force_destroyed,915,30.50,False,372,371,372,54,786,25,2646,2121,0,743,0.6418,-1
Green,7,nom,3,4,snecko,5,gecko,10,460,Green,minisnecko,3,1,castle_destroyed,3144,104.80,False,278,278,278,36,738,28,2709,2121,0,833,0.9082,962
Green,7,nom,3,4,snecko,5,gecko,9,414,Green,minisnecko,5,1,castle_destroyed,794,26.47,False,159,157,159,22,0,27,2688,2121,3,-1,1.0000,547
Green,7,nom,3,4,snecko,5,gecko,6,276,Green,minisnecko,8,1,castle_destroyed,524,17.47,False,66,65,66,14,0,18,2499,2121,3,-1,1.0000,344
Orange,6,zander,3,4,basketball,5,scott,15,375,Orange,phil,0,1,castle_destroyed,1302,43.40,False,0,0,0,3,0,44,1098,438,3,-1,1.0000,135
Orange,6,zander,3,4,basketball,5,scott,5,125,Orange,phil,1,1,force_destroyed,429,14.30,False,404,325,1616,94,1741,14,648,438,0,404,0.6494,-1
Orange,6,zander,3,4,basketball,5,scott,5,125,Orange,phil,2,1,force_destroyed,486,16.20,False,220,201,880,50,1005,15,663,438,0,439,0.7888,-1
Orange,6,zander,3,4,basketball,5,scott,7,175,Orange,phil,3,1,force_destroyed,895,29.83,False,184,182,736,34,911,19,723,438,0,551,0.9718,588
Orange,6,zander,3,4,basketball,5,scott,11,275,Orange,phil,5,1,force_destroyed,1250,41.67,False,195,193,780,20,1055,33,933,438,0,973,1.0000,327
Orange,6,zander,3,4,basketball,5,scott,16,400,Orange,phil,8,1,force_destroyed,1590,53.00,False,170,168,680,12,1080,46,1128,438,0,1358,1.0000,177
Orange,7,tiger,3,4,basketball,5,scott,8,200,Orange,phil,0,1,castle_destroyed,684,22.80,False,0,-1,0,1,0,23,5364,5019,3,-1,1.0000,225
Orange,7,tiger,3,4,basketball,5,scott,24,600,Orange,phil,1,1,force_destroyed,2143,71.43,False,2114,1952,8456,216,9056,71,6084,5019,0,2114,0.3417,-1
Orange,7,tiger,3,4,basketball,5,scott,32,800,Orange,phil,2,1,force_destroyed,2812,93.73,False,1401,1320,5604,99,6404,94,6429,5019,0,2801,0.4341,-1
Orange,7,tiger,3,4,basketball,5,scott,50,1250,Orange,phil,3,1,castle_destroyed,5935,197.83,False,1493,1493,5972,50,7222,150,7269,5019,0,4479,1.0000,3450
Orange,7,tiger,3,4,basketball,5,scott,25,625,Orange,phil,5,1,castle_destroyed,2247,74.90,False,450,447,1800,31,0,75,6144,5019,3,-1,1.0000,1247
Orange,7,tiger,3,4,basketball,5,scott,11,275,Orange,phil,8,1,castle_destroyed,932,31.07,False,117,114,468,19,0,32,5499,5019,3,-1,1.0000,580
Purple,6,cube,3,4,spike,5,bit,8,728,Purple,cant,0,1,castle_destroyed,1290,43.00,False,0,0,0,1,728,22,1594,1044,0,640,1.0000,146
Purple,6,cube,3,4,spike,5,bit,3,273,Purple,cant,1,1,force_destroyed,341,11.37,False,264,224,264,95,537,9,1269,1044,0,264,0.6494,-1
Purple,6,cube,3,4,spike,5,bit,4,364,Purple,cant,2,1,force_destroyed,462,15.40,False,169,168,169,48,533,12,1344,1044,0,338,0.6494,-1
Purple,6,cube,3,4,spike,5,bit,4,364,Purple,cant,3,1,castle_destroyed,13659,455.30,False,118,118,118,38,482,12,1344,1044,0,354,0.6494,884
Purple,6,cube,3,4,spike,5,bit,5,455,Purple,cant,5,1,castle_destroyed,5089,169.63,False,86,86,86,21,541,15,1419,1044,0,429,0.6494,664
Purple,6,cube,3,4,spike,5,bit,6,546,Purple,cant,8,1,castle_destroyed,2349,78.30,False,61,61,61,12,607,17,1469,1044,0,481,0.8471,678
Purple,7,monky,3,4,spike,5,bit,8,728,Purple,cant,0,1,castle_destroyed,675,22.50,False,0,0,0,2,0,23,6329,5754,3,-1,1.0000,440
Purple,7,monky,3,4,spike,5,bit,16,1456,Purple,cant,1,1,force_destroyed,1428,47.60,False,1408,1284,1408,156,2864,47,6929,5754,0,1408,0.3012,-1
Purple,7,monky,3,4,spike,5,bit,27,2457,Purple,cant,2,1,force_destroyed,2505,83.50,False,1199,1181,1199,68,3656,80,7754,5754,0,2397,0.4647,-1
Purple,7,monky,3,4,spike,5,bit,30,2730,Purple,cant,3,1,castle_destroyed,15997,533.23,False,897,897,897,47,3627,90,8004,5754,0,2690,0.6776,3222
Purple,7,monky,3,4,spike,5,bit,42,3822,Purple,cant,5,1,castle_destroyed,5155,171.83,False,740,740,740,27,4562,124,8854,5754,0,3700,1.0000,1859
Purple,7,monky,3,4,spike,5,bit,20,1820,Purple,cant,8,1,castle_destroyed,1777,59.23,False,223,221,223,18,0,60,7254,5754,3,-1,1.0000,1076
Red,6,the_puncher,3,4,lobbo,5,birdo,9,459,Red,derpyberd,0,1,castle_destroyed,790,26.33,False,0,0,0,1,0,27,1323,972,3,-1,1.0000,152
Red,6,the_puncher,3,4,lobbo,5,birdo,4,204,Red,derpyberd,1,1,force_destroyed,405,13.50,False,352,258,352,138,556,12,1128,972,0,352,0.6706,-1
Red,6,the_puncher,3,4,lobbo,5,birdo,7,357,Red,derpyberd,2,1,castle_destroyed,10822,360.73,False,315,315,315,60,672,21,1245,972,0,629,0.6965,763
Red,6,the_puncher,3,4,lobbo,5,birdo,8,408,Red,derpyberd,3,1,force_destroyed,726,24.20,False,218,211,218,37,626,22,1258,972,0,654,0.8035,-1
Red,6,the_puncher,3,4,lobbo,5,birdo,9,459,Red,derpyberd,5,1,force_destroyed,835,27.83,False,147,146,147,21,606,25,1297,972,0,732,0.9882,-1
Red,6,the_puncher,3,4,lobbo,5,birdo,13,663,Red,derpyberd,8,1,force_destroyed,1195,39.83,False,137,136,137,13,800,37,1453,972,0,1090,1.0000,231
Red,7,caw,3,4,lobbo,5,birdo,5,255,Red,derpyberd,0,1,castle_destroyed,368,12.27,False,0,-1,0,2,0,13,7252,7083,3,-1,1.0000,263
Red,7,caw,3,4,lobbo,5,birdo,35,1785,Red,derpyberd,1,1,force_destroyed,3136,104.53,False,3096,2941,3096,188,4881,104,8435,7083,0,3096,0.5276,-1
Red,7,caw,3,4,lobbo,5,birdo,25,1275,Red,derpyberd,2,1,castle_destroyed,2249,74.97,False,1125,1117,1125,71,0,75,8058,7083,3,-1,1.0000,1335
Red,7,caw,3,4,lobbo,5,birdo,14,714,Red,derpyberd,3,1,castle_destroyed,1236,41.20,False,412,407,412,48,0,42,7629,7083,3,-1,1.0000,884
Red,7,caw,3,4,lobbo,5,birdo,14,714,Red,derpyberd,5,1,castle_destroyed,1238,41.27,False,248,244,248,29,0,42,7629,7083,3,-1,1.0000,503
Red,7,caw,3,4,lobbo,5,birdo,7,357,Red,derpyberd,8,1,castle_destroyed,594,19.80,False,75,72,75,18,0,20,7343,7083,3,-1,1.0000,443
White,6,bread,3,4,ringo,5,alpacco,22,1782,White,doggo,0,1,castle_destroyed,2157,71.90,False,0,0,0,2,1782,66,2202,1014,0,1964,1.0000,263
White,6,bread,3,4,ringo,5,alpacco,6,486,White,doggo,1,1,force_destroyed,565,18.83,False,522,397,1566,161,2052,18,1338,1014,0,522,0.5557,-1
White,6,bread,3,4,ringo,5,alpacco,8,648,White,doggo,2,1,force_destroyed,739,24.63,False,345,290,1035,81,1683,23,1428,1014,0,689,0.5729,-1
White,6,bread,3,4,ringo,5,alpacco,9,729,White,doggo,3,1,force_destroyed,867,28.90,False,268,247,804,54,1533,27,1500,1014,0,803,0.6882,-1
White,6,bread,3,4,ringo,5,alpacco,11,891,White,doggo,5,1,force_destroyed,1025,34.17,False,186,185,558,33,1449,31,1572,1014,0,929,0.8988,-1
White,6,bread,3,4,ringo,5,alpacco,18,1458,White,doggo,8,1,force_destroyed,1645,54.83,False,193,192,579,21,2037,52,1950,1014,0,1541,1.0000,429
White,7,eggo,3,4,ringo,5,alpacco,4,324,White,doggo,0,1,castle_destroyed,277,9.23,False,0,-1,0,2,0,10,6378,6198,3,-1,1.0000,199
White,7,eggo,3,4,ringo,5,alpacco,15,1215,White,doggo,1,1,force_destroyed,1394,46.47,False,1337,1252,4011,139,5226,45,7008,6198,0,1337,0.6204,-1
White,7,eggo,3,4,ringo,5,alpacco,19,1539,White,doggo,2,1,force_destroyed,1727,57.57,False,824,820,2472,64,4011,55,7188,6198,0,1648,0.8982,-1
White,7,eggo,3,4,ringo,5,alpacco,23,1863,White,doggo,3,1,force_destroyed,2122,70.73,False,676,675,2028,40,3891,68,7422,6198,0,2027,1.0000,1212
White,7,eggo,3,4,ringo,5,alpacco,10,810,White,doggo,5,1,castle_destroyed,815,27.17,False,163,159,489,24,0,28,6702,6198,3,-1,1.0000,445
White,7,eggo,3,4,ringo,5,alpacco,8,648,White,doggo,8,1,castle_destroyed,635,21.17,False,80,77,240,16,0,22,6594,6198,3,-1,1.0000,436
Yellow,6,bub,3,4,doc,5,jig,13,780,Yellow,minnow,0,1,force_destroyed,1172,39.07,False,0,-2,0,2,780,37,1037,408,0,1090,1.0000,443
Yellow,6,bub,3,4,doc,5,jig,7,420,Yellow,minnow,1,1,force_destroyed,622,20.73,False,583,507,1166,125,1586,20,748,408,0,583,0.3082,-1
Yellow,6,bub,3,4,doc,5,jig,8,480,Yellow,minnow,2,1,force_destroyed,702,23.40,False,324,295,648,65,1128,22,782,408,0,648,0.4541,-1
Yellow,6,bub,3,4,doc,5,jig,7,420,Yellow,minnow,3,1,force_destroyed,660,22.00,False,208,182,416,45,836,21,765,408,0,622,0.4661,-1
Yellow,6,bub,3,4,doc,5,jig,12,720,Yellow,minnow,5,1,force_destroyed,1115,37.17,False,206,205,412,25,1132,35,1003,408,0,1030,1.0000,667
Yellow,6,bub,3,4,doc,5,jig,10,600,Yellow,minnow,8,1,force_destroyed,966,32.20,False,111,110,222,16,822,30,918,408,0,885,0.8118,-1
Yellow,7,deus,3,4,doc,5,jig,8,480,Yellow,minnow,0,1,castle_destroyed,654,21.80,False,0,-1,0,2,0,22,4217,3843,3,-1,1.0000,443
Yellow,7,deus,3,4,doc,5,jig,31,1860,Yellow,minnow,1,1,force_destroyed,2740,91.33,False,2726,2614,5452,131,7312,91,5390,3843,0,2726,0.3082,-1
Yellow,7,deus,3,4,doc,5,jig,41,2460,Yellow,minnow,2,1,force_destroyed,3730,124.33,False,1821,1820,3642,67,6102,122,5917,3843,0,3642,1.0000,2049
Yellow,7,deus,3,4,doc,5,jig,26,1560,Yellow,minnow,3,1,castle_destroyed,2331,77.70,False,777,774,1554,44,0,78,5169,3843,3,-1,1.0000,1140
Yellow,7,deus,3,4,doc,5,jig,12,720,Yellow,minnow,5,1,castle_destroyed,1056,35.20,False,212,210,424,25,0,36,4455,3843,3,-1,1.0000,687
Yellow,7,deus,3,4,doc,5,jig,12,720,Yellow,minnow,8,1,castle_destroyed,1072,35.73,False,134,133,268,16,0,36,4455,3843,3,-1,1.0000,773
