attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,15,1,force_destroyed,227,7.57,False,16,4,32,13,160,0,64,64,0,227,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,12,1,force_destroyed,219,7.30,False,19,3,38,16,166,0,64,64,0,219,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,10,1,force_destroyed,218,7.27,False,22,5,44,18,172,0,64,64,0,218,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,8,1,force_destroyed,206,6.87,False,26,3,52,23,180,0,64,64,0,206,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,6,1,force_destroyed,193,6.43,False,33,5,66,28,194,0,64,64,0,193,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,5,1,force_destroyed,192,6.40,False,39,6,78,33,206,0,64,64,0,192,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,4,1,force_destroyed,193,6.43,False,49,7,98,42,226,0,64,64,0,193,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,3,1,force_destroyed,193,6.43,False,65,10,130,55,258,0,64,64,0,193,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,2,1,force_destroyed,161,5.37,False,81,15,162,67,290,0,64,64,0,161,0.5312,-1
Black,5,evilbirdo,1,0,-,5,evilbirdo,1,64,Black,evilminnow,1,1,force_destroyed,148,4.93,False,148,17,296,133,360,0,64,64,0,148,0.5312,-1
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,725,24.17,False,0,0,0,0,0,25,689,64,1,-1,1.0000,132
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,240,1,castle_destroyed,726,24.20,False,4,3,8,1,0,25,689,64,1,-1,1.0000,134
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,180,1,castle_destroyed,726,24.20,False,5,4,10,1,0,25,689,64,1,-1,1.0000,134
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,120,1,castle_destroyed,729,24.30,False,7,6,14,1,0,25,689,64,1,-1,1.0000,140
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,90,1,castle_destroyed,728,24.27,False,9,8,18,1,0,25,689,64,1,-1,1.0000,135
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,60,1,castle_destroyed,732,24.40,False,13,13,26,2,0,25,689,64,1,-1,1.0000,141
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,45,1,castle_destroyed,734,24.47,False,17,17,34,2,0,25,689,64,1,-1,1.0000,136
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,30,1,castle_destroyed,744,24.80,False,25,25,50,3,0,25,689,64,1,-1,1.0000,143
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,24,1,castle_destroyed,765,25.50,False,32,32,64,4,0,26,714,64,1,-1,1.0000,140
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,20,1,castle_destroyed,801,26.70,False,41,40,82,4,0,27,739,64,1,-1,1.0000,144
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,15,1,castle_destroyed,912,30.40,False,61,61,122,6,0,31,839,64,1,-1,1.0000,143
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,12,1,force_destroyed,1163,38.77,False,97,96,194,7,132,27,739,64,0,791,1.0000,152
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,10,1,force_destroyed,1001,33.37,False,101,99,202,8,136,23,639,64,0,671,1.0000,165
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,8,1,force_destroyed,835,27.83,False,105,103,210,10,138,19,539,64,0,547,1.0000,175
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,6,1,force_destroyed,647,21.57,False,108,106,216,14,140,14,414,64,0,419,1.0000,214
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,5,1,force_destroyed,596,19.87,False,120,116,240,17,146,13,389,64,0,361,1.0000,257
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,4,1,force_destroyed,515,17.17,False,129,125,258,21,162,11,339,64,0,324,0.9529,394
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,3,1,force_destroyed,445,14.83,False,149,144,298,28,182,10,314,64,0,272,0.8294,-1
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,2,1,force_destroyed,350,11.67,False,175,152,350,42,228,8,264,64,0,228,0.7118,-1
Black,5,evilbirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,1,1,force_destroyed,206,6.87,False,206,109,412,99,280,5,189,64,0,140,0.6000,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,0,1,force_destroyed,731,24.37,False,0,-1,0,2,256,16,464,64,0,459,1.0000,222
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,240,1,force_destroyed,733,24.43,False,4,2,8,2,260,16,464,64,0,459,1.0000,222
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,180,1,force_destroyed,733,24.43,False,5,3,10,2,262,16,464,64,0,459,1.0000,224
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,120,1,force_destroyed,673,22.43,False,6,5,12,3,200,13,389,64,0,364,0.9977,291
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,90,1,force_destroyed,732,24.40,False,9,7,18,3,268,16,464,64,0,459,1.0000,224
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,60,1,force_destroyed,634,21.13,False,11,8,22,4,206,13,389,64,0,363,0.9694,336
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,45,1,force_destroyed,721,24.03,False,17,13,34,4,278,16,464,64,0,459,1.0000,375
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,30,1,force_destroyed,645,21.50,False,22,17,44,6,218,13,389,64,0,375,1.0000,303
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,24,1,force_destroyed,732,24.40,False,31,26,62,5,296,16,464,64,0,459,1.0000,225
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,20,1,force_destroyed,639,21.30,False,32,26,64,6,230,13,389,64,0,380,1.0000,305
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,15,1,force_destroyed,622,20.73,False,42,33,84,9,242,13,389,64,0,371,0.9072,444
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,12,1,force_destroyed,591,19.70,False,50,39,100,11,254,13,389,64,0,361,0.8659,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,10,1,force_destroyed,599,19.97,False,60,46,120,14,270,13,389,64,0,384,0.9412,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,8,1,force_destroyed,465,15.50,False,59,35,118,25,194,9,289,64,0,263,0.6506,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,6,1,force_destroyed,468,15.60,False,78,47,156,36,216,9,289,64,0,259,0.6459,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,5,1,force_destroyed,409,13.63,False,82,50,164,33,234,9,289,64,0,264,0.6235,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,4,1,force_destroyed,448,14.93,False,112,68,224,60,260,9,289,64,0,261,0.6035,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,3,1,force_destroyed,421,14.03,False,141,81,282,77,270,8,264,64,0,213,0.5859,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,2,128,Black,evilminnow,2,1,force_destroyed,274,9.13,False,137,82,274,61,354,8,264,64,0,226,0.5312,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,247,8.23,False,247,117,494,134,546,7,239,64,0,209,0.5312,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,1986,66.20,False,0,0,0,0,0,0,192,192,3,-1,1.0000,132
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,240,1,castle_destroyed,2032,67.73,False,9,9,18,1,0,0,192,192,3,-1,1.0000,134
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,180,1,castle_destroyed,2048,68.27,False,12,12,24,1,0,0,192,192,3,-1,1.0000,134
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,120,1,castle_destroyed,2080,69.33,False,18,18,36,1,0,0,192,192,3,-1,1.0000,149
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,90,1,castle_destroyed,2104,70.13,False,24,24,48,1,0,0,192,192,3,-1,1.0000,136
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,60,1,castle_destroyed,2166,72.20,False,37,36,74,2,0,0,192,192,3,-1,1.0000,150
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,45,1,castle_destroyed,2242,74.73,False,50,50,100,2,0,0,192,192,3,-1,1.0000,136
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,30,1,force_destroyed,1548,51.60,False,52,51,104,3,104,0,192,192,0,1548,1.0000,160
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,24,1,force_destroyed,1595,53.17,False,67,66,134,4,134,0,192,192,0,1595,1.0000,166
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,20,1,force_destroyed,1198,39.93,False,60,59,120,4,120,0,192,192,0,1198,1.0000,170
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,15,1,force_destroyed,956,31.87,False,64,63,128,6,128,0,192,192,0,956,1.0000,198
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,12,1,force_destroyed,875,29.17,False,73,72,146,8,146,0,192,192,0,875,1.0000,199
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,10,1,force_destroyed,738,24.60,False,74,72,148,9,148,0,192,192,0,738,1.0000,216
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,8,1,force_destroyed,611,20.37,False,77,76,154,11,154,0,192,192,0,611,1.0000,256
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,6,1,force_destroyed,425,14.17,False,71,68,142,15,142,0,192,192,0,425,1.0000,262
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,5,1,force_destroyed,383,12.77,False,77,68,154,18,154,0,192,192,0,383,0.8900,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,4,1,force_destroyed,331,11.03,False,83,66,166,23,166,0,192,192,0,331,0.7353,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,3,1,force_destroyed,283,9.43,False,95,70,190,31,190,0,192,192,0,283,0.6918,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,2,1,force_destroyed,234,7.80,False,117,66,234,51,234,0,192,192,0,234,0.6235,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,1,1,force_destroyed,194,6.47,False,194,99,388,95,388,0,192,192,0,194,0.6000,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,0,1,force_destroyed,411,13.70,False,0,-1,0,2,192,0,192,192,0,411,1.0000,295
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,240,1,force_destroyed,411,13.70,False,2,1,4,2,196,0,192,192,0,411,1.0000,276
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,180,1,force_destroyed,378,12.60,False,3,2,6,2,198,0,192,192,0,378,1.0000,264
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,120,1,force_destroyed,413,13.77,False,4,3,8,3,200,0,192,192,0,413,1.0000,284
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,90,1,force_destroyed,379,12.63,False,5,4,10,3,202,0,192,192,0,379,1.0000,264
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,60,1,force_destroyed,395,13.17,False,7,6,14,3,206,0,192,192,0,395,1.0000,289
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,45,1,force_destroyed,448,14.93,False,10,8,20,4,212,0,192,192,0,448,1.0000,358
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,30,1,force_destroyed,354,11.80,False,12,9,24,5,216,0,192,192,0,354,0.9924,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,24,1,force_destroyed,354,11.80,False,15,10,30,6,222,0,192,192,0,354,0.7759,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,20,1,force_destroyed,369,12.30,False,19,12,38,8,230,0,192,192,0,369,0.7747,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,15,1,force_destroyed,312,10.40,False,21,12,42,10,234,0,192,192,0,312,0.7335,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,12,1,force_destroyed,316,10.53,False,27,15,54,13,246,0,192,192,0,316,0.6800,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,10,1,force_destroyed,282,9.40,False,29,18,58,15,186,0,192,192,0,282,0.6653,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,8,1,force_destroyed,247,8.23,False,31,14,62,18,190,0,192,192,0,247,0.5588,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,6,1,force_destroyed,296,9.87,False,50,30,100,21,228,0,192,192,0,296,0.6118,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,5,1,force_destroyed,248,8.27,False,50,24,100,27,228,0,192,192,0,248,0.5647,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,4,1,force_destroyed,233,7.77,False,59,23,118,37,246,0,192,192,0,233,0.5312,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,3,1,force_destroyed,218,7.27,False,73,26,146,50,274,0,192,192,0,218,0.5312,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,2,1,force_destroyed,225,7.50,False,113,40,226,75,354,0,192,192,0,225,0.5312,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,187,6.23,False,187,46,374,141,502,0,192,192,0,187,0.5312,-1
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,664,22.13,False,0,0,0,0,0,23,767,192,3,-1,1.0000,132
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,240,1,castle_destroyed,666,22.20,False,3,3,6,1,0,23,767,192,3,-1,1.0000,134
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,180,1,castle_destroyed,666,22.20,False,4,4,8,1,0,23,767,192,3,-1,1.0000,134
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,120,1,castle_destroyed,668,22.27,False,6,6,12,1,0,23,767,192,3,-1,1.0000,140
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,90,1,castle_destroyed,667,22.23,False,8,8,16,1,0,23,767,192,3,-1,1.0000,135
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,60,1,castle_destroyed,672,22.40,False,12,12,24,2,0,23,767,192,3,-1,1.0000,141
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,45,1,castle_destroyed,673,22.43,False,15,15,30,2,0,23,767,192,3,-1,1.0000,136
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,30,1,castle_destroyed,680,22.67,False,23,23,46,3,0,23,767,192,3,-1,1.0000,143
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,24,1,castle_destroyed,688,22.93,False,29,29,58,4,0,23,767,192,3,-1,1.0000,140
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,20,1,castle_destroyed,706,23.53,False,36,35,72,4,0,24,792,192,3,-1,1.0000,144
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,15,1,castle_destroyed,781,26.03,False,53,52,106,6,0,27,867,192,3,-1,1.0000,143
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,12,1,castle_destroyed,869,28.97,False,73,72,146,7,0,29,917,192,2,-1,1.0000,152
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,10,1,castle_destroyed,1043,34.77,False,105,104,210,8,174,29,917,192,0,861,1.0000,165
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,8,1,force_destroyed,1019,33.97,False,128,126,256,10,182,25,817,192,0,723,1.0000,175
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,6,1,force_destroyed,827,27.57,False,138,136,276,14,194,20,692,192,0,581,1.0000,208
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,5,1,force_destroyed,716,23.87,False,144,140,288,17,200,17,617,192,0,496,1.0000,230
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,4,1,force_destroyed,603,20.10,False,151,148,302,21,198,14,542,192,0,395,1.0000,326
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,3,1,force_destroyed,524,17.47,False,175,170,350,28,236,12,492,192,0,352,0.9547,418
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,2,1,force_destroyed,415,13.83,False,208,189,416,42,298,10,442,192,0,298,0.7588,-1
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,1,1,force_destroyed,295,9.83,False,295,201,590,98,454,8,392,192,0,227,0.6000,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,0,1,force_destroyed,881,29.37,False,0,-1,0,1,320,21,717,192,0,609,1.0000,222
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,240,1,force_destroyed,881,29.37,False,4,3,8,2,326,21,717,192,0,609,1.0000,202
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,7,448,Black,evilminnow,180,1,force_destroyed,954,31.80,False,6,5,12,2,264,20,692,192,0,579,1.0000,213
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,120,1,force_destroyed,730,24.33,False,7,5,14,2,264,16,592,192,0,459,1.0000,259
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,7,448,Black,evilminnow,90,1,force_destroyed,954,31.80,False,11,10,22,3,270,20,692,192,0,579,1.0000,213
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,60,1,force_destroyed,747,24.90,False,13,10,26,3,272,16,592,192,0,459,1.0000,224
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,45,1,force_destroyed,751,25.03,False,17,13,34,4,278,16,592,192,0,459,1.0000,266
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,30,1,force_destroyed,881,29.37,False,30,26,60,5,362,21,717,192,0,609,1.0000,231
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,24,1,force_destroyed,728,24.27,False,31,26,62,5,296,16,592,192,0,459,1.0000,268
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,20,1,force_destroyed,730,24.33,False,37,31,74,6,302,16,592,192,0,459,1.0000,303
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,15,1,force_destroyed,694,23.13,False,47,40,94,8,248,14,542,192,0,411,1.0000,379
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,12,1,force_destroyed,725,24.17,False,61,50,122,12,334,16,592,192,0,459,1.0000,364
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,10,1,force_destroyed,659,21.97,False,66,53,132,13,276,14,542,192,0,412,1.0000,312
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,8,1,force_destroyed,581,19.37,False,73,58,146,15,288,13,517,192,0,383,1.0000,338
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,6,1,force_destroyed,561,18.70,False,94,64,188,33,312,12,492,192,0,355,0.7294,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,5,1,force_destroyed,545,18.17,False,109,74,218,46,326,12,492,192,0,335,0.6429,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,4,1,force_destroyed,543,18.10,False,136,90,272,57,368,12,492,192,0,352,0.6194,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,3,1,force_destroyed,411,13.70,False,137,108,274,36,414,12,492,192,0,331,0.5484,-1
