attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Red,6,the_puncher,3,4,lobbo,5,birdo,5,255,Red,derpyberd,0,1,castle_destroyed,673,22.43,False,0,0,0,1,0,23,1271,972,3,-1,1.0000,143
Red,6,the_puncher,3,4,lobbo,5,birdo,4,204,Red,derpyberd,1,1,force_destroyed,574,19.13,False,533,429,533,128,737,18,1206,972,0,533,0.6706,-1
Red,6,the_puncher,3,4,lobbo,5,birdo,6,306,Red,derpyberd,2,1,castle_destroyed,4262,142.07,False,391,391,391,53,697,27,1323,972,0,782,0.8859,902
Red,6,the_puncher,3,4,lobbo,5,birdo,6,306,Red,derpyberd,3,1,force_destroyed,865,28.83,False,254,253,254,33,560,26,1310,972,0,760,1.0000,743
Red,6,the_puncher,3,4,lobbo,5,birdo,9,459,Red,derpyberd,5,1,force_destroyed,1320,44.00,False,242,241,242,20,701,41,1505,972,0,1210,1.0000,413
Red,6,the_puncher,3,4,lobbo,5,birdo,8,408,Red,derpyberd,8,1,castle_destroyed,1151,38.37,False,144,142,144,12,0,39,1479,972,3,-1,1.0000,267
Red,7,caw,3,4,lobbo,5,birdo,3,153,Red,derpyberd,0,1,castle_destroyed,368,12.27,False,0,0,0,1,0,13,7252,7083,3,-1,1.0000,233
Red,7,caw,3,4,lobbo,5,birdo,25,1275,Red,derpyberd,1,1,force_destroyed,3783,126.10,False,3731,3586,3731,188,5006,125,8708,7083,0,3731,0.5276,-1
Red,7,caw,3,4,lobbo,5,birdo,15,765,Red,derpyberd,2,1,castle_destroyed,2221,74.03,False,1111,1103,1111,70,0,75,8058,7083,3,-1,1.0000,1295
Red,7,caw,3,4,lobbo,5,birdo,8,408,Red,derpyberd,3,1,castle_destroyed,1134,37.80,False,378,372,378,47,0,38,7577,7083,3,-1,1.0000,876
Red,7,caw,3,4,lobbo,5,birdo,5,255,Red,derpyberd,5,1,castle_destroyed,747,24.90,False,150,147,150,28,0,25,7408,7083,3,-1,1.0000,420
Red,7,caw,3,4,lobbo,5,birdo,5,255,Red,derpyberd,8,1,castle_destroyed,749,24.97,False,94,92,94,18,0,25,7408,7083,3,-1,1.0000,420
White,6,bread,3,4,ringo,5,alpacco,9,729,White,doggo,0,1,castle_destroyed,1208,40.27,False,0,-1,0,1,0,41,1752,1014,3,-1,1.0000,256
White,6,bread,3,4,ringo,5,alpacco,5,405,White,doggo,1,1,force_destroyed,695,23.17,False,632,526,1896,164,2301,22,1410,1014,0,632,0.5557,-1
White,6,bread,3,4,ringo,5,alpacco,7,567,White,doggo,2,1,force_destroyed,1246,41.53,False,496,495,1488,81,2055,34,1626,1014,0,992,0.7500,1137
White,6,bread,3,4,ringo,5,alpacco,6,486,White,doggo,3,1,force_destroyed,920,30.67,False,285,263,855,54,1341,29,1536,1014,0,855,0.7541,-1
White,6,bread,3,4,ringo,5,alpacco,12,972,White,doggo,5,1,force_destroyed,1765,58.83,False,333,332,999,33,1971,56,2022,1014,0,1661,1.0000,495
White,6,bread,3,4,ringo,5,alpacco,14,1134,White,doggo,8,1,castle_destroyed,2504,83.47,False,251,251,753,21,1887,67,2220,1014,0,2001,1.0000,402
White,7,eggo,3,4,ringo,5,alpacco,2,162,White,doggo,0,1,castle_destroyed,277,9.23,False,0,0,0,1,0,10,6378,6198,3,-1,1.0000,173
White,7,eggo,3,4,ringo,5,alpacco,8,648,White,doggo,1,1,force_destroyed,1164,38.80,False,1138,993,3414,154,4062,38,6882,6198,0,1138,0.6204,-1
White,7,eggo,3,4,ringo,5,alpacco,17,1377,White,doggo,2,1,castle_destroyed,4196,139.87,False,1238,1238,3714,58,5091,83,7692,6198,0,2476,1.0000,1243
White,7,eggo,3,4,ringo,5,alpacco,16,1296,White,doggo,3,1,castle_destroyed,3166,105.53,False,766,766,2298,41,3594,77,7584,6198,0,2297,1.0000,1044
White,7,eggo,3,4,ringo,5,alpacco,4,324,White,doggo,5,1,castle_destroyed,589,19.63,False,118,115,354,23,0,20,6558,6198,3,-1,1.0000,373
White,7,eggo,3,4,ringo,5,alpacco,4,324,White,doggo,8,1,castle_destroyed,460,15.33,False,58,55,174,14,0,16,6486,6198,3,-1,1.0000,342
Yellow,6,bub,3,4,doc,5,jig,13,780,Yellow,minnow,0,1,castle_destroyed,1909,63.63,False,0,0,0,1,0,64,1496,408,3,-1,1.0000,413
Yellow,6,bub,3,4,doc,5,jig,4,240,Yellow,minnow,1,1,force_destroyed,596,19.87,False,579,465,1158,129,1398,20,748,408,0,579,0.3082,-1
Yellow,6,bub,3,4,doc,5,jig,7,420,Yellow,minnow,2,1,force_destroyed,1045,34.83,False,478,477,956,58,1376,32,952,408,0,955,0.7341,-1
Yellow,6,bub,3,4,doc,5,jig,4,240,Yellow,minnow,3,1,force_destroyed,515,17.17,False,164,122,328,44,568,17,697,408,0,492,0.4235,-1
Yellow,6,bub,3,4,doc,5,jig,7,420,Yellow,minnow,5,1,force_destroyed,1091,36.37,False,204,203,408,23,828,34,986,408,0,1017,1.0000,743
Yellow,6,bub,3,4,doc,5,jig,8,480,Yellow,minnow,8,1,force_destroyed,1149,38.30,False,134,132,268,16,748,36,1020,408,0,1071,1.0000,564
Yellow,7,deus,3,4,doc,5,jig,5,300,Yellow,minnow,0,1,castle_destroyed,612,20.40,False,0,-1,0,1,0,21,4200,3843,3,-1,1.0000,413
Yellow,7,deus,3,4,doc,5,jig,21,1260,Yellow,minnow,1,1,force_destroyed,3114,103.80,False,3088,2993,6176,128,7436,103,5594,3843,0,3088,0.3082,-1
Yellow,7,deus,3,4,doc,5,jig,35,2100,Yellow,minnow,2,1,castle_destroyed,6269,208.97,False,2589,2589,5178,60,7278,173,6784,3843,0,5177,1.0000,1471
Yellow,7,deus,3,4,doc,5,jig,17,1020,Yellow,minnow,3,1,castle_destroyed,2490,83.00,False,830,827,1660,39,0,83,5254,3843,3,-1,1.0000,975
Yellow,7,deus,3,4,doc,5,jig,6,360,Yellow,minnow,5,1,castle_destroyed,862,28.73,False,173,171,346,23,0,29,4336,3843,3,-1,1.0000,568
Yellow,7,deus,3,4,doc,5,jig,6,360,Yellow,minnow,8,1,castle_destroyed,885,29.50,False,111,110,222,16,0,30,4353,3843,3,-1,1.0000,560
