attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Black,5,evilbirdo,1,0,-,Black,evilminnow,120,1,force_destroyed,4811,160.37,False,41,40,82,1,82,0,64,64,0,4811,1.0000,149
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,0,1,castle_destroyed,725,24.17,False,0,0,0,0,0,25,689,64,1,-1,1.0000,132
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,1,1,force_destroyed,206,6.87,False,140,109,280,91,280,5,189,64,0,140,0.6000,-1
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,2,1,castle_destroyed,2653,88.43,False,114,114,228,42,228,8,264,64,0,228,0.7118,315
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,3,1,castle_destroyed,1749,58.30,False,91,91,182,28,182,10,314,64,0,272,0.8294,324
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,5,1,castle_destroyed,1255,41.83,False,73,73,146,17,146,13,389,64,0,361,1.0000,257
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,10,1,castle_destroyed,1045,34.83,False,68,68,136,8,136,23,639,64,0,671,1.0000,165
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,15,1,castle_destroyed,912,30.40,False,61,61,122,6,0,31,839,64,1,-1,1.0000,143
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,20,1,castle_destroyed,801,26.70,False,41,40,82,4,0,27,739,64,1,-1,1.0000,144
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,30,1,castle_destroyed,744,24.80,False,25,25,50,3,0,25,689,64,1,-1,1.0000,143
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,45,1,castle_destroyed,734,24.47,False,17,17,34,2,0,25,689,64,1,-1,1.0000,136
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,60,1,castle_destroyed,732,24.40,False,13,13,26,2,0,25,689,64,1,-1,1.0000,141
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,90,1,castle_destroyed,728,24.27,False,9,8,18,1,0,25,689,64,1,-1,1.0000,135
Black,5,evilbirdo,1,4,evilnom,Black,evilminnow,120,1,castle_destroyed,729,24.30,False,7,6,14,1,0,25,689,64,1,-1,1.0000,140
Black,5,evilbirdo,2,0,-,Black,evilminnow,0,1,castle_destroyed,2884,96.13,False,0,0,0,0,0,0,128,128,2,-1,1.0000,132
Black,5,evilbirdo,2,0,-,Black,evilminnow,1,1,force_destroyed,161,5.37,False,161,64,322,97,322,0,128,128,0,161,0.6000,-1
Black,5,evilbirdo,2,0,-,Black,evilminnow,2,1,force_destroyed,201,6.70,False,101,48,202,53,202,0,128,128,0,201,0.6000,-1
Black,5,evilbirdo,2,0,-,Black,evilminnow,3,1,force_destroyed,251,8.37,False,84,61,168,31,168,0,128,128,0,251,0.6606,-1
Black,5,evilbirdo,2,0,-,Black,evilminnow,5,1,force_destroyed,332,11.07,False,67,59,134,18,134,0,128,128,0,332,0.8229,-1
Black,5,evilbirdo,2,0,-,Black,evilminnow,10,1,force_destroyed,641,21.37,False,65,63,130,9,130,0,128,128,0,641,1.0000,360
Black,5,evilbirdo,2,0,-,Black,evilminnow,15,1,force_destroyed,851,28.37,False,57,56,114,6,114,0,128,128,0,851,1.0000,198
Black,5,evilbirdo,2,0,-,Black,evilminnow,20,1,force_destroyed,1098,36.60,False,55,54,110,4,110,0,128,128,0,1098,1.0000,170
Black,5,evilbirdo,2,0,-,Black,evilminnow,30,1,force_destroyed,1481,49.37,False,50,49,100,3,100,0,128,128,0,1481,1.0000,160
Black,5,evilbirdo,2,0,-,Black,evilminnow,45,1,force_destroyed,2448,81.60,False,55,54,110,2,110,0,128,128,0,2448,1.0000,136
Black,5,evilbirdo,2,0,-,Black,evilminnow,60,1,force_destroyed,2711,90.37,False,46,45,92,2,92,0,128,128,0,2711,1.0000,150
Black,5,evilbirdo,2,0,-,Black,evilminnow,90,1,castle_destroyed,3154,105.13,False,36,35,72,1,0,0,128,128,2,-1,1.0000,136
Black,5,evilbirdo,2,0,-,Black,evilminnow,120,1,castle_destroyed,3090,103.00,False,26,26,52,1,0,0,128,128,2,-1,1.0000,149
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,0,1,castle_destroyed,692,23.07,False,0,0,0,0,0,24,728,128,2,-1,1.0000,132
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,1,1,force_destroyed,265,8.83,False,197,171,394,91,394,7,303,128,0,197,0.6000,-1
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,2,1,castle_destroyed,3856,128.53,False,135,135,270,42,270,9,353,128,0,269,0.7471,349
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,3,1,castle_destroyed,1778,59.27,False,104,104,208,28,208,11,403,128,0,312,0.8882,350
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,5,1,castle_destroyed,1266,42.20,False,85,85,170,17,170,15,503,128,0,421,1.0000,230
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,10,1,castle_destroyed,1040,34.67,False,84,84,168,8,168,28,828,128,0,831,1.0000,165
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,15,1,castle_destroyed,839,27.97,False,56,56,112,6,0,28,828,128,2,-1,1.0000,143
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,20,1,castle_destroyed,748,24.93,False,38,37,76,4,0,25,753,128,2,-1,1.0000,144
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,30,1,castle_destroyed,709,23.63,False,24,24,48,3,0,24,728,128,2,-1,1.0000,143
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,45,1,castle_destroyed,701,23.37,False,16,16,32,2,0,24,728,128,2,-1,1.0000,136
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,60,1,castle_destroyed,698,23.27,False,12,12,24,2,0,24,728,128,2,-1,1.0000,141
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,90,1,castle_destroyed,696,23.20,False,8,8,16,1,0,24,728,128,2,-1,1.0000,135
Black,5,evilbirdo,2,4,evilnom,Black,evilminnow,120,1,castle_destroyed,696,23.20,False,6,6,12,1,0,24,728,128,2,-1,1.0000,140
Black,5,evilbirdo,3,0,-,Black,evilminnow,0,1,castle_destroyed,1986,66.20,False,0,0,0,0,0,0,192,192,3,-1,1.0000,132
Black,5,evilbirdo,3,0,-,Black,evilminnow,1,1,force_destroyed,194,6.47,False,194,99,388,95,388,0,192,192,0,194,0.6000,-1
Black,5,evilbirdo,3,0,-,Black,evilminnow,2,1,force_destroyed,234,7.80,False,117,66,234,51,234,0,192,192,0,234,0.6235,-1
Black,5,evilbirdo,3,0,-,Black,evilminnow,3,1,force_destroyed,283,9.43,False,95,70,190,31,190,0,192,192,0,283,0.6918,-1
Black,5,evilbirdo,3,0,-,Black,evilminnow,5,1,force_destroyed,383,12.77,False,77,68,154,18,154,0,192,192,0,383,0.8900,-1
Black,5,evilbirdo,3,0,-,Black,evilminnow,10,1,force_destroyed,738,24.60,False,74,72,148,9,148,0,192,192,0,738,1.0000,216
Black,5,evilbirdo,3,0,-,Black,evilminnow,15,1,force_destroyed,956,31.87,False,64,63,128,6,128,0,192,192,0,956,1.0000,198
Black,5,evilbirdo,3,0,-,Black,evilminnow,20,1,force_destroyed,1198,39.93,False,60,59,120,4,120,0,192,192,0,1198,1.0000,170
Black,5,evilbirdo,3,0,-,Black,evilminnow,30,1,force_destroyed,1548,51.60,False,52,51,104,3,104,0,192,192,0,1548,1.0000,160
Black,5,evilbirdo,3,0,-,Black,evilminnow,45,1,castle_destroyed,2242,74.73,False,50,50,100,2,0,0,192,192,3,-1,1.0000,136
Black,5,evilbirdo,3,0,-,Black,evilminnow,60,1,castle_destroyed,2166,72.20,False,37,36,74,2,0,0,192,192,3,-1,1.0000,150
Black,5,evilbirdo,3,0,-,Black,evilminnow,90,1,castle_destroyed,2104,70.13,False,24,24,48,1,0,0,192,192,3,-1,1.0000,136
Black,5,evilbirdo,3,0,-,Black,evilminnow,120,1,castle_destroyed,2080,69.33,False,18,18,36,1,0,0,192,192,3,-1,1.0000,149
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,0,1,castle_destroyed,664,22.13,False,0,0,0,0,0,23,767,192,3,-1,1.0000,132
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,1,1,force_destroyed,295,9.83,False,227,201,454,91,454,8,392,192,0,227,0.6000,-1
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,2,1,castle_destroyed,2712,90.40,False,149,149,298,42,298,10,442,192,0,298,0.7588,374
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,3,1,castle_destroyed,1804,60.13,False,118,118,236,28,236,12,492,192,0,352,0.9547,375
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,5,1,castle_destroyed,1395,46.50,False,100,100,200,17,200,17,617,192,0,496,1.0000,230
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,10,1,castle_destroyed,984,32.80,False,87,87,174,8,174,29,917,192,0,861,1.0000,165
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,15,1,castle_destroyed,781,26.03,False,53,52,106,6,0,27,867,192,3,-1,1.0000,143
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,20,1,castle_destroyed,706,23.53,False,36,35,72,4,0,24,792,192,3,-1,1.0000,144
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,30,1,castle_destroyed,680,22.67,False,23,23,46,3,0,23,767,192,3,-1,1.0000,143
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,45,1,castle_destroyed,673,22.43,False,15,15,30,2,0,23,767,192,3,-1,1.0000,136
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,60,1,castle_destroyed,672,22.40,False,12,12,24,2,0,23,767,192,3,-1,1.0000,141
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,90,1,castle_destroyed,667,22.23,False,8,8,16,1,0,23,767,192,3,-1,1.0000,135
Black,5,evilbirdo,3,4,evilnom,Black,evilminnow,120,1,castle_destroyed,668,22.27,False,6,6,12,1,0,23,767,192,3,-1,1.0000,140
Black,5,evilbirdo,4,0,-,Black,evilminnow,0,1,castle_destroyed,1540,51.33,False,0,0,0,0,0,0,256,256,4,-1,1.0000,132
Black,5,evilbirdo,4,0,-,Black,evilminnow,1,1,force_destroyed,219,7.30,False,219,129,438,93,438,0,256,256,0,219,0.6000,-1
Black,5,evilbirdo,4,0,-,Black,evilminnow,2,1,force_destroyed,271,9.03,False,136,86,272,50,272,0,256,256,0,271,0.6235,-1
Black,5,evilbirdo,4,0,-,Black,evilminnow,3,1,force_destroyed,309,10.30,False,103,74,206,31,206,0,256,256,0,309,0.7353,-1
Black,5,evilbirdo,4,0,-,Black,evilminnow,5,1,force_destroyed,436,14.53,False,88,83,176,18,176,0,256,256,0,436,0.9859,-1
Black,5,evilbirdo,4,0,-,Black,evilminnow,10,1,force_destroyed,801,26.70,False,81,79,162,9,162,0,256,256,0,801,1.0000,216
Black,5,evilbirdo,4,0,-,Black,evilminnow,15,1,force_destroyed,1061,35.37,False,71,70,142,6,142,0,256,256,0,1061,1.0000,198
Black,5,evilbirdo,4,0,-,Black,evilminnow,20,1,force_destroyed,1311,43.70,False,66,65,132,4,132,0,256,256,0,1311,1.0000,170
Black,5,evilbirdo,4,0,-,Black,evilminnow,30,1,force_destroyed,1698,56.60,False,57,56,114,3,114,0,256,256,0,1698,1.0000,160
Black,5,evilbirdo,4,0,-,Black,evilminnow,45,1,castle_destroyed,1682,56.07,False,38,38,76,2,0,0,256,256,4,-1,1.0000,136
Black,5,evilbirdo,4,0,-,Black,evilminnow,60,1,castle_destroyed,1648,54.93,False,28,28,56,2,0,0,256,256,4,-1,1.0000,150
Black,5,evilbirdo,4,0,-,Black,evilminnow,90,1,castle_destroyed,1608,53.60,False,18,18,36,1,0,0,256,256,4,-1,1.0000,136
Black,5,evilbirdo,4,0,-,Black,evilminnow,120,1,castle_destroyed,1598,53.27,False,14,14,28,1,0,0,256,256,4,-1,1.0000,149
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,0,1,castle_destroyed,640,21.33,False,0,0,0,0,0,22,806,256,4,-1,1.0000,132
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,1,1,force_destroyed,325,10.83,False,257,231,514,91,514,9,481,256,0,257,0.6000,-1
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,2,1,castle_destroyed,2737,91.23,False,164,164,328,42,328,11,531,256,0,328,0.7941,392
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,3,1,castle_destroyed,1591,53.03,False,127,127,254,28,254,13,581,256,0,380,1.0000,379
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,5,1,castle_destroyed,1403,46.77,False,112,112,224,17,224,19,731,256,0,556,1.0000,230
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,10,1,castle_destroyed,908,30.27,False,90,90,180,8,180,30,1006,256,0,891,1.0000,165
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,15,1,castle_destroyed,734,24.47,False,49,49,98,6,0,25,881,256,4,-1,1.0000,143
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,20,1,castle_destroyed,673,22.43,False,34,34,68,4,0,23,831,256,4,-1,1.0000,144
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,30,1,castle_destroyed,654,21.80,False,22,22,44,3,0,22,806,256,4,-1,1.0000,143
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,45,1,castle_destroyed,648,21.60,False,15,15,30,2,0,22,806,256,4,-1,1.0000,136
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,60,1,castle_destroyed,645,21.50,False,11,11,22,2,0,22,806,256,4,-1,1.0000,141
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,90,1,castle_destroyed,642,21.40,False,8,8,16,1,0,22,806,256,4,-1,1.0000,135
Black,5,evilbirdo,4,4,evilnom,Black,evilminnow,120,1,castle_destroyed,642,21.40,False,6,6,12,1,0,22,806,256,4,-1,1.0000,140
Black,5,evilbirdo,5,0,-,Black,evilminnow,0,1,castle_destroyed,1282,42.73,False,0,0,0,0,0,0,320,320,5,-1,1.0000,132
Black,5,evilbirdo,5,0,-,Black,evilminnow,1,1,force_destroyed,251,8.37,False,251,161,502,93,502,0,320,320,0,251,0.6000,-1
Black,5,evilbirdo,5,0,-,Black,evilminnow,2,1,force_destroyed,301,10.03,False,151,103,302,48,302,0,320,320,0,301,0.6294,-1
Black,5,evilbirdo,5,0,-,Black,evilminnow,3,1,force_destroyed,366,12.20,False,122,104,244,31,244,0,320,320,0,366,0.7506,-1
Black,5,evilbirdo,5,0,-,Black,evilminnow,5,1,force_destroyed,503,16.77,False,101,97,202,18,202,0,320,320,0,503,1.0000,464
Black,5,evilbirdo,5,0,-,Black,evilminnow,10,1,force_destroyed,841,28.03,False,85,82,170,9,170,0,320,320,0,841,1.0000,216
Black,5,evilbirdo,5,0,-,Black,evilminnow,15,1,force_destroyed,1113,37.10,False,75,73,150,6,150,0,320,320,0,1113,1.0000,198
Black,5,evilbirdo,5,0,-,Black,evilminnow,20,1,force_destroyed,1371,45.70,False,69,68,138,4,138,0,320,320,0,1371,1.0000,170
Black,5,evilbirdo,5,0,-,Black,evilminnow,30,1,castle_destroyed,1457,48.57,False,49,49,98,3,0,0,320,320,5,-1,1.0000,160
Black,5,evilbirdo,5,0,-,Black,evilminnow,45,1,castle_destroyed,1374,45.80,False,31,31,62,2,0,0,320,320,5,-1,1.0000,136
Black,5,evilbirdo,5,0,-,Black,evilminnow,60,1,castle_destroyed,1350,45.00,False,23,23,46,2,0,0,320,320,5,-1,1.0000,150
Black,5,evilbirdo,5,0,-,Black,evilminnow,90,1,castle_destroyed,1326,44.20,False,15,15,30,1,0,0,320,320,5,-1,1.0000,136
Black,5,evilbirdo,5,0,-,Black,evilminnow,120,1,castle_destroyed,1314,43.80,False,11,11,22,1,0,0,320,320,5,-1,1.0000,149
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,0,1,castle_destroyed,618,20.60,False,0,0,0,0,0,21,845,320,5,-1,1.0000,132
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,1,1,force_destroyed,355,11.83,False,287,261,574,91,574,10,570,320,0,287,0.6000,-1
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,2,1,castle_destroyed,2198,73.27,False,182,182,364,42,364,13,645,320,0,363,0.8235,422
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,3,1,castle_destroyed,1630,54.33,False,142,142,284,28,284,15,695,320,0,425,1.0000,349
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,5,1,castle_destroyed,1301,43.37,False,122,122,244,17,244,21,845,320,0,606,1.0000,230
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,10,1,castle_destroyed,819,27.30,False,82,81,164,8,0,28,1020,320,4,-1,1.0000,165
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,15,1,castle_destroyed,698,23.27,False,47,46,94,6,0,24,920,320,5,-1,1.0000,143
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,20,1,castle_destroyed,646,21.53,False,33,32,66,4,0,22,870,320,5,-1,1.0000,144
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,30,1,castle_destroyed,631,21.03,False,22,21,44,3,0,22,870,320,5,-1,1.0000,143
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,45,1,castle_destroyed,625,20.83,False,14,14,28,2,0,21,845,320,5,-1,1.0000,136
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,60,1,castle_destroyed,624,20.80,False,11,11,22,2,0,21,845,320,5,-1,1.0000,141
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,90,1,castle_destroyed,620,20.67,False,7,7,14,1,0,21,845,320,5,-1,1.0000,135
Black,5,evilbirdo,5,4,evilnom,Black,evilminnow,120,1,castle_destroyed,622,20.73,False,6,6,12,1,0,21,845,320,5,-1,1.0000,140
Black,6,weirdo,0,4,evilnom,Black,evilminnow,0,1,castle_destroyed,762,25.40,False,0,0,0,0,0,26,650,0,0,-1,0.0000,132
Black,6,weirdo,0,4,evilnom,Black,evilminnow,1,1,survived_horizon,36000,1200.00,True,36000,35823,72000,185,0,1200,30000,0,0,-1,0.0000,-1
Black,6,weirdo,0,4,evilnom,Black,evilminnow,2,1,survived_horizon,36000,1200.00,True,18000,17993,36000,42,0,1200,30000,0,0,-1,0.0000,-1
Black,6,weirdo,0,4,evilnom,Black,evilminnow,3,1,castle_destroyed,15580,519.33,False,5194,5190,10388,28,0,520,13000,0,0,-1,0.0000,589
Black,6,weirdo,0,4,evilnom,Black,evilminnow,5,1,castle_destroyed,3680,122.67,False,736,734,1472,17,0,123,3075,0,0,-1,0.0000,324
Black,6,weirdo,0,4,evilnom,Black,evilminnow,10,1,castle_destroyed,1376,45.87,False,138,137,276,8,0,46,1150,0,0,-1,0.0000,174
Black,6,weirdo,0,4,evilnom,Black,evilminnow,15,1,castle_destroyed,1004,33.47,False,67,67,134,6,0,34,850,0,0,-1,0.0000,144
Black,6,weirdo,0,4,evilnom,Black,evilminnow,20,1,castle_destroyed,864,28.80,False,44,43,88,4,0,29,725,0,0,-1,0.0000,144
Black,6,weirdo,0,4,evilnom,Black,evilminnow,30,1,castle_destroyed,782,26.07,False,27,26,54,3,0,27,675,0,0,-1,0.0000,143
Black,6,weirdo,0,4,evilnom,Black,evilminnow,45,1,castle_destroyed,770,25.67,False,18,17,36,2,0,26,650,0,0,-1,0.0000,136
Black,6,weirdo,0,4,evilnom,Black,evilminnow,60,1,castle_destroyed,767,25.57,False,13,13,26,2,0,26,650,0,0,-1,0.0000,141
Black,6,weirdo,0,4,evilnom,Black,evilminnow,90,1,castle_destroyed,765,25.50,False,9,9,18,1,0,26,650,0,0,-1,0.0000,135
Black,6,weirdo,0,4,evilnom,Black,evilminnow,120,1,castle_destroyed,765,25.50,False,7,7,14,1,0,26,650,0,0,-1,0.0000,140
Black,6,weirdo,1,0,-,Black,evilminnow,0,1,castle_destroyed,1736,57.87,False,0,0,0,0,0,0,338,338,1,-1,1.0000,143
Black,6,weirdo,1,0,-,Black,evilminnow,1,1,force_destroyed,157,5.23,False,157,55,314,138,314,0,338,338,0,157,0.5788,-1
Black,6,weirdo,1,0,-,Black,evilminnow,2,1,force_destroyed,260,8.67,False,130,67,260,65,260,0,338,338,0,260,0.5882,-1
Black,6,weirdo,1,0,-,Black,evilminnow,3,1,force_destroyed,391,13.03,False,131,99,262,41,262,0,338,338,0,391,0.5882,-1
Black,6,weirdo,1,0,-,Black,evilminnow,5,1,force_destroyed,544,18.13,False,109,94,218,25,218,0,338,338,0,544,0.6788,-1
Black,6,weirdo,1,0,-,Black,evilminnow,10,1,force_destroyed,1014,33.80,False,102,98,204,11,204,0,338,338,0,1014,1.0000,-1
Black,6,weirdo,1,0,-,Black,evilminnow,15,1,force_destroyed,1473,49.10,False,99,97,198,7,198,0,338,338,0,1473,1.0000,-1
Black,6,weirdo,1,0,-,Black,evilminnow,20,1,force_destroyed,2132,71.07,False,107,105,214,5,214,0,338,338,0,2132,1.0000,-1
Black,6,weirdo,1,0,-,Black,evilminnow,30,1,force_destroyed,3235,107.83,False,108,107,216,3,216,0,338,338,0,3235,1.0000,578
Black,6,weirdo,1,0,-,Black,evilminnow,45,1,castle_destroyed,4406,146.87,False,98,98,196,2,0,0,338,338,1,-1,1.0000,218
Black,6,weirdo,1,0,-,Black,evilminnow,60,1,castle_destroyed,3116,103.87,False,52,52,104,2,0,0,338,338,1,-1,1.0000,166
Black,6,weirdo,1,0,-,Black,evilminnow,90,1,castle_destroyed,2439,81.30,False,28,27,56,1,0,0,338,338,1,-1,1.0000,152
Black,6,weirdo,1,0,-,Black,evilminnow,120,1,castle_destroyed,2217,73.90,False,19,19,38,1,0,0,338,338,1,-1,1.0000,165
Black,6,weirdo,1,4,evilnom,Black,evilminnow,0,1,castle_destroyed,649,21.63,False,0,0,0,0,0,22,888,338,1,-1,1.0000,132
Black,6,weirdo,1,4,evilnom,Black,evilminnow,1,1,force_destroyed,411,13.70,False,342,305,684,99,684,12,638,338,0,342,0.6000,-1
Black,6,weirdo,1,4,evilnom,Black,evilminnow,2,1,castle_destroyed,2168,72.27,False,368,368,736,42,736,25,963,338,0,735,1.0000,620
Black,6,weirdo,1,4,evilnom,Black,evilminnow,3,1,castle_destroyed,2140,71.33,False,364,364,728,28,728,37,1263,338,0,1091,1.0000,462
Black,6,weirdo,1,4,evilnom,Black,evilminnow,5,1,castle_destroyed,1702,56.73,False,324,324,648,17,648,54,1688,338,0,1616,1.0000,282
Black,6,weirdo,1,4,evilnom,Black,evilminnow,10,1,castle_destroyed,932,31.07,False,94,93,188,8,0,32,1138,338,1,-1,1.0000,185
Black,6,weirdo,1,4,evilnom,Black,evilminnow,15,1,castle_destroyed,765,25.50,False,51,51,102,6,0,26,988,338,1,-1,1.0000,143
Black,6,weirdo,1,4,evilnom,Black,evilminnow,20,1,castle_destroyed,686,22.87,False,35,34,70,4,0,23,913,338,1,-1,1.0000,143
Black,6,weirdo,1,4,evilnom,Black,evilminnow,30,1,castle_destroyed,669,22.30,False,23,22,46,3,0,23,913,338,1,-1,1.0000,143
