attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Blue,6,judge,3,4,eel,5,squid,15,930,Blue,fishy,8,1,force_destroyed,2125,70.83,False,266,260,798,14,1624,68,2692,1128,0,2012,1.0000,420
Blue,6,judge,3,4,eel,6,judge,7,2632,Blue,fishy,0,1,force_destroyed,1019,33.97,False,0,-4,0,5,2632,32,1864,1128,0,941,1.0000,273
Blue,6,judge,3,4,eel,6,judge,5,1880,Blue,fishy,1,1,force_destroyed,630,21.00,False,630,469,1890,173,3770,21,1611,1128,0,630,0.5353,-1
Blue,6,judge,3,4,eel,6,judge,8,3008,Blue,fishy,2,1,force_destroyed,1108,36.93,False,554,486,1662,76,4604,36,1956,1128,0,1063,0.6594,-1
Blue,6,judge,3,4,eel,6,judge,7,2632,Blue,fishy,3,1,force_destroyed,967,32.23,False,323,278,969,45,3556,31,1841,1128,0,922,0.7518,-1
Blue,6,judge,3,4,eel,6,judge,6,2256,Blue,fishy,5,1,force_destroyed,773,25.77,False,155,114,465,43,2712,26,1726,1128,0,756,0.7422,-1
Blue,6,judge,3,4,eel,6,judge,8,3008,Blue,fishy,8,1,force_destroyed,1060,35.33,False,133,117,399,19,3013,34,1910,1128,0,1015,1.0000,584
Blue,7,octoboi,3,4,eel,0,-,0,0,Blue,fishy,0,1,castle_destroyed,661,22.03,False,0,0,0,0,0,23,4666,4137,3,-1,1.0000,123
Blue,7,octoboi,3,4,eel,0,-,0,0,Blue,fishy,1,1,force_destroyed,5716,190.53,False,5716,5600,17148,122,16929,189,8484,4137,0,5643,0.4894,-1
Blue,7,octoboi,3,4,eel,0,-,0,0,Blue,fishy,2,1,castle_destroyed,1966,65.53,False,983,977,2949,42,0,66,5655,4137,3,-1,1.0000,752
Blue,7,octoboi,3,4,eel,0,-,0,0,Blue,fishy,3,1,castle_destroyed,1239,41.30,False,413,409,1239,28,0,42,5103,4137,3,-1,1.0000,483
Blue,7,octoboi,3,4,eel,0,-,0,0,Blue,fishy,5,1,castle_destroyed,829,27.63,False,166,164,498,17,0,28,4781,4137,3,-1,1.0000,280
Blue,7,octoboi,3,4,eel,0,-,0,0,Blue,fishy,8,1,castle_destroyed,752,25.07,False,94,93,282,10,0,26,4735,4137,3,-1,1.0000,176
Blue,7,octoboi,3,4,eel,3,leggo,5,60,Blue,fishy,0,1,castle_destroyed,677,22.57,False,0,0,0,1,0,23,4666,4137,3,-1,1.0000,183
Blue,7,octoboi,3,4,eel,3,leggo,30,360,Blue,fishy,1,1,force_destroyed,4500,150.00,False,4500,4310,13500,228,13830,150,7587,4137,0,4490,0.3741,-1
Blue,7,octoboi,3,4,eel,3,leggo,17,204,Blue,fishy,2,1,castle_destroyed,2444,81.47,False,1222,1216,3666,54,0,82,6023,4137,3,-1,1.0000,1044
Blue,7,octoboi,3,4,eel,3,leggo,13,156,Blue,fishy,3,1,castle_destroyed,1908,63.60,False,636,631,1908,35,0,64,5609,4137,3,-1,1.0000,744
Blue,7,octoboi,3,4,eel,3,leggo,7,84,Blue,fishy,5,1,castle_destroyed,906,30.20,False,182,178,546,21,0,31,4850,4137,3,-1,1.0000,364
Blue,7,octoboi,3,4,eel,3,leggo,6,72,Blue,fishy,8,1,castle_destroyed,876,29.20,False,110,108,330,14,0,30,4827,4137,3,-1,1.0000,256
Blue,7,octoboi,3,4,eel,4,eel,5,115,Blue,fishy,0,1,castle_destroyed,746,24.87,False,0,0,0,1,0,25,4712,4137,3,-1,1.0000,183
Blue,7,octoboi,3,4,eel,4,eel,30,690,Blue,fishy,1,1,force_destroyed,4420,147.33,False,4420,4223,13260,220,13764,146,7495,4137,0,4358,0.4024,-1
Blue,7,octoboi,3,4,eel,4,eel,32,736,Blue,fishy,2,1,castle_destroyed,4728,157.60,False,2364,2357,7092,68,0,158,7771,4137,3,-1,1.0000,1414
Blue,7,octoboi,3,4,eel,4,eel,13,299,Blue,fishy,3,1,castle_destroyed,1842,61.40,False,614,609,1842,38,0,62,5563,4137,3,-1,1.0000,885
Blue,7,octoboi,3,4,eel,4,eel,8,184,Blue,fishy,5,1,castle_destroyed,1119,37.30,False,224,222,672,23,0,38,5011,4137,3,-1,1.0000,554
Blue,7,octoboi,3,4,eel,4,eel,7,161,Blue,fishy,8,1,castle_destroyed,906,30.20,False,114,111,342,15,0,31,4850,4137,3,-1,1.0000,338
Blue,7,octoboi,3,4,eel,5,squid,6,372,Blue,fishy,0,1,castle_destroyed,829,27.63,False,0,-1,0,2,0,28,4781,4137,3,-1,1.0000,453
Blue,7,octoboi,3,4,eel,5,squid,21,1302,Blue,fishy,1,1,force_destroyed,3143,104.77,False,3143,2953,9429,220,10731,105,6552,4137,0,3143,0.3376,-1
Blue,7,octoboi,3,4,eel,5,squid,31,1922,Blue,fishy,2,1,force_destroyed,4624,154.13,False,2312,2292,6936,73,8717,151,7610,4137,0,4529,1.0000,2228
Blue,7,octoboi,3,4,eel,5,squid,20,1240,Blue,fishy,3,1,castle_destroyed,2951,98.37,False,984,979,2952,49,0,99,6414,4137,3,-1,1.0000,1173
Blue,7,octoboi,3,4,eel,5,squid,12,744,Blue,fishy,5,1,castle_destroyed,1776,59.20,False,356,353,1068,31,0,60,5517,4137,3,-1,1.0000,841
Blue,7,octoboi,3,4,eel,5,squid,9,558,Blue,fishy,8,1,castle_destroyed,1207,40.23,False,151,149,453,20,0,41,5080,4137,3,-1,1.0000,705
Blue,7,octoboi,3,4,eel,6,judge,6,2256,Blue,fishy,0,1,castle_destroyed,892,29.73,False,0,0,0,2,0,30,4827,4137,3,-1,1.0000,559
Blue,7,octoboi,3,4,eel,6,judge,20,7520,Blue,fishy,1,1,force_destroyed,2925,97.50,False,2925,2758,8775,175,16202,97,6368,4137,0,2894,0.3653,-1
Blue,7,octoboi,3,4,eel,6,judge,26,9776,Blue,fishy,2,1,force_destroyed,3751,125.03,False,1876,1856,5628,65,14824,121,6920,4137,0,3616,1.0000,2214
Blue,7,octoboi,3,4,eel,6,judge,17,6392,Blue,fishy,3,1,castle_destroyed,2409,80.30,False,803,798,2409,42,0,81,6000,4137,3,-1,1.0000,972
Blue,7,octoboi,3,4,eel,6,judge,8,3008,Blue,fishy,5,1,castle_destroyed,1185,39.50,False,237,235,711,28,0,40,5057,4137,3,-1,1.0000,730
Blue,7,octoboi,3,4,eel,6,judge,8,3008,Blue,fishy,8,1,castle_destroyed,1185,39.50,False,149,147,447,17,0,40,5057,4137,3,-1,1.0000,584
Green,6,geico,3,4,snecko,0,-,0,0,Green,minisnecko,0,1,castle_destroyed,704,23.47,False,0,0,0,0,0,24,1140,636,3,-1,1.0000,156
Green,6,geico,3,4,snecko,0,-,0,0,Green,minisnecko,1,1,force_destroyed,1140,38.00,False,1140,1057,1140,84,1039,35,1371,636,0,1039,0.5082,-1
Green,6,geico,3,4,snecko,0,-,0,0,Green,minisnecko,2,1,force_destroyed,1946,64.87,False,973,967,973,42,861,58,1854,636,0,1722,1.0000,791
Green,6,geico,3,4,snecko,0,-,0,0,Green,minisnecko,3,1,castle_destroyed,1514,50.47,False,505,502,505,28,0,51,1707,636,3,-1,1.0000,413
Green,6,geico,3,4,snecko,0,-,0,0,Green,minisnecko,5,1,castle_destroyed,928,30.93,False,186,184,186,17,0,31,1287,636,3,-1,1.0000,289
Green,6,geico,3,4,snecko,0,-,0,0,Green,minisnecko,8,1,castle_destroyed,894,29.80,False,112,111,112,10,0,30,1266,636,3,-1,1.0000,221
Green,6,geico,3,4,snecko,3,durdle,5,20,Green,minisnecko,0,1,castle_destroyed,706,23.53,False,0,-1,0,2,0,24,1140,636,3,-1,1.0000,174
Green,6,geico,3,4,snecko,3,durdle,8,32,Green,minisnecko,1,1,force_destroyed,1138,37.93,False,1138,1053,1138,88,1072,35,1371,636,0,1044,0.5082,-1
Green,6,geico,3,4,snecko,3,durdle,13,52,Green,minisnecko,2,1,force_destroyed,1911,63.70,False,956,948,956,43,901,57,1833,636,0,1706,1.0000,789
Green,6,geico,3,4,snecko,3,durdle,11,44,Green,minisnecko,3,1,castle_destroyed,1628,54.27,False,543,539,543,29,0,55,1791,636,3,-1,1.0000,435
Green,6,geico,3,4,snecko,3,durdle,8,32,Green,minisnecko,5,1,castle_destroyed,1057,35.23,False,212,208,212,18,0,36,1392,636,3,-1,1.0000,304
Green,6,geico,3,4,snecko,3,durdle,7,28,Green,minisnecko,8,1,castle_destroyed,934,31.13,False,117,114,117,11,0,32,1308,636,3,-1,1.0000,230
Green,6,geico,3,4,snecko,4,snecko,6,126,Green,minisnecko,0,1,castle_destroyed,804,26.80,False,0,0,0,1,0,27,1203,636,3,-1,1.0000,246
Green,6,geico,3,4,snecko,4,snecko,7,147,Green,minisnecko,1,1,force_destroyed,903,30.10,False,903,801,903,111,944,28,1224,636,0,818,0.4415,-1
Green,6,geico,3,4,snecko,4,snecko,11,231,Green,minisnecko,2,1,force_destroyed,1595,53.17,False,798,784,798,52,924,48,1644,636,0,1428,1.0000,1157
Green,6,geico,3,4,snecko,4,snecko,14,294,Green,minisnecko,3,1,force_destroyed,2023,67.43,False,675,670,675,34,851,60,1896,636,0,1795,1.0000,867
Green,6,geico,3,4,snecko,4,snecko,10,210,Green,minisnecko,5,1,castle_destroyed,1409,46.97,False,282,279,282,21,0,47,1623,636,3,-1,1.0000,439
Green,6,geico,3,4,snecko,4,snecko,9,189,Green,minisnecko,8,1,castle_destroyed,1256,41.87,False,157,155,157,13,0,42,1518,636,3,-1,1.0000,277
Green,6,geico,3,4,snecko,5,gecko,7,322,Green,minisnecko,0,1,force_destroyed,1042,34.73,False,0,0,0,2,276,27,1203,636,0,786,1.0000,246
Green,6,geico,3,4,snecko,5,gecko,5,230,Green,minisnecko,1,1,force_destroyed,726,24.20,False,726,582,726,199,763,20,1056,636,0,579,0.4141,-1
Green,6,geico,3,4,snecko,5,gecko,5,230,Green,minisnecko,2,1,force_destroyed,642,21.40,False,321,246,321,82,439,17,993,636,0,509,0.4912,-1
Green,6,geico,3,4,snecko,5,gecko,8,368,Green,minisnecko,3,1,force_destroyed,1129,37.63,False,377,351,377,34,639,32,1308,636,0,950,0.9650,-1
Green,6,geico,3,4,snecko,5,gecko,9,414,Green,minisnecko,5,1,force_destroyed,1211,40.37,False,243,225,243,23,516,33,1329,636,0,970,1.0000,561
Green,6,geico,3,4,snecko,5,gecko,8,368,Green,minisnecko,8,1,force_destroyed,1145,38.17,False,144,137,144,13,388,30,1266,636,0,891,1.0000,405
Green,6,geico,3,4,snecko,6,geico,5,1060,Green,minisnecko,0,1,force_destroyed,743,24.77,False,0,-2,0,2,1060,21,1077,636,0,616,1.0000,262
Green,6,geico,3,4,snecko,6,geico,4,848,Green,minisnecko,1,1,force_destroyed,524,17.47,False,524,399,524,129,1341,17,993,636,0,493,0.5082,-1
Green,6,geico,3,4,snecko,6,geico,5,1060,Green,minisnecko,2,1,force_destroyed,646,21.53,False,323,277,323,47,1121,19,1035,636,0,546,0.6988,-1
Green,6,geico,3,4,snecko,6,geico,5,1060,Green,minisnecko,3,1,force_destroyed,619,20.63,False,207,171,207,36,1038,19,1035,636,0,569,0.6465,-1
Green,6,geico,3,4,snecko,6,geico,4,848,Green,minisnecko,5,1,force_destroyed,533,17.77,False,107,86,107,24,941,16,972,636,0,464,0.7129,-1
Green,6,geico,3,4,snecko,6,geico,5,1060,Green,minisnecko,8,1,force_destroyed,604,20.13,False,76,68,76,11,905,16,972,636,0,454,1.0000,397
Green,7,nom,3,4,snecko,0,-,0,0,Green,minisnecko,0,1,castle_destroyed,236,7.87,False,0,0,0,0,0,8,2289,2121,3,-1,1.0000,156
Green,7,nom,3,4,snecko,0,-,0,0,Green,minisnecko,1,1,force_destroyed,1260,42.00,False,1260,1177,1260,84,1156,39,2940,2121,0,1156,0.5082,-1
Green,7,nom,3,4,snecko,0,-,0,0,Green,minisnecko,2,1,castle_destroyed,877,29.23,False,439,434,439,42,0,30,2751,2121,3,-1,1.0000,755
Green,7,nom,3,4,snecko,0,-,0,0,Green,minisnecko,3,1,castle_destroyed,513,17.10,False,171,168,171,28,0,18,2499,2121,3,-1,1.0000,345
Green,7,nom,3,4,snecko,0,-,0,0,Green,minisnecko,5,1,castle_destroyed,394,13.13,False,79,77,79,17,0,14,2415,2121,3,-1,1.0000,318
Green,7,nom,3,4,snecko,0,-,0,0,Green,minisnecko,8,1,castle_destroyed,285,9.50,False,36,35,36,10,0,10,2331,2121,3,-1,1.0000,221
