attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,anchor_delay,anchor_max,anchors_alive,anchor_first_tick,anchor_delayed_ticks,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,60,1,0,60,0,Blue,fishy,2,1,castle_destroyed,2074,69.13,False,1037,1031,3111,49,0,70,8505,6895,5,-1,1.0000,1124
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,60,1,0,60,0,Blue,fishy,3,1,castle_destroyed,1368,45.60,False,456,452,1368,29,0,46,7953,6895,5,-1,1.0000,779
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,60,1,0,60,0,Blue,fishy,6,1,castle_destroyed,812,27.07,False,136,134,408,15,0,28,7539,6895,5,-1,1.0000,575
Blue,7,octoboi,5,4,eel,7,octoboi,1,1379,60,1,1,60,0,Blue,fishy,10,1,castle_destroyed,747,24.90,False,75,73,225,9,0,25,7470,6895,5,-1,1.0000,505
Green,7,nom,3,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,0,1,castle_destroyed,282,9.40,False,0,0,0,1,0,0,2121,2121,2,-1,1.0000,186
Green,7,nom,3,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,1,1,force_destroyed,752,25.07,False,752,648,752,125,1459,0,2121,2121,0,752,0.5082,-1
Green,7,nom,3,0,-,7,nom,1,707,60,1,1,60,0,Green,minisnecko,2,1,force_destroyed,163,5.43,False,82,32,82,50,789,0,2121,2121,0,163,0.5082,-1
Green,7,nom,3,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,3,1,force_destroyed,1188,39.60,False,396,374,396,38,1103,0,2121,2121,0,1188,0.6212,-1
Green,7,nom,3,0,-,7,nom,1,707,60,1,1,60,0,Green,minisnecko,6,1,force_destroyed,151,5.03,False,26,11,26,16,733,0,2121,2121,0,151,0.5847,-1
Green,7,nom,3,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,10,1,castle_destroyed,719,23.97,False,72,71,72,10,0,0,2121,2121,2,-1,1.0000,379
Green,7,nom,3,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,0,1,castle_destroyed,282,9.40,False,0,0,0,1,0,10,2331,2121,2,-1,1.0000,186
Green,7,nom,3,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,1,1,force_destroyed,1198,39.93,False,1198,1112,1198,91,1795,37,2898,2121,0,1088,0.5082,-1
Green,7,nom,3,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,2,1,castle_destroyed,1459,48.63,False,730,725,730,43,0,49,3150,2121,1,-1,1.0000,807
Green,7,nom,3,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,3,1,castle_destroyed,798,26.60,False,266,263,266,29,0,27,2688,2121,1,-1,1.0000,456
Green,7,nom,3,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,6,1,castle_destroyed,541,18.03,False,91,89,91,15,0,19,2520,2121,1,-1,1.0000,297
Green,7,nom,3,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,10,1,castle_destroyed,309,10.30,False,31,30,31,9,0,11,2352,2121,2,-1,1.0000,217
Green,7,nom,5,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,0,1,castle_destroyed,266,8.87,False,0,0,0,1,0,0,3535,3535,4,-1,1.0000,186
Green,7,nom,5,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,1,1,force_destroyed,818,27.27,False,818,707,818,115,1525,0,3535,3535,0,818,0.5082,-1
Green,7,nom,5,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,2,1,force_destroyed,1293,43.10,False,647,599,647,61,1354,0,3535,3535,0,1293,0.5082,-1
Green,7,nom,5,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,3,1,castle_destroyed,1427,47.57,False,476,473,476,32,0,0,3535,3535,3,-1,1.0000,993
Green,7,nom,5,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,6,1,castle_destroyed,1589,52.97,False,265,264,265,17,0,0,3535,3535,2,-1,1.0000,908
Green,7,nom,5,0,-,7,nom,1,707,60,1,0,60,0,Green,minisnecko,10,1,castle_destroyed,339,11.30,False,34,33,34,10,0,0,3535,3535,4,-1,1.0000,259
Green,7,nom,5,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,0,1,castle_destroyed,266,8.87,False,0,0,0,1,0,9,3724,3535,4,-1,1.0000,186
Green,7,nom,5,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,1,1,force_destroyed,1348,44.93,False,1348,1262,1348,91,1952,42,4417,3535,0,1245,0.5082,-1
Green,7,nom,5,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,2,1,castle_destroyed,1235,41.17,False,618,613,618,43,0,42,4417,3535,3,-1,1.0000,733
Green,7,nom,5,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,3,1,castle_destroyed,584,19.47,False,195,192,195,29,0,20,3955,3535,3,-1,1.0000,420
Green,7,nom,5,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,6,1,castle_destroyed,410,13.67,False,69,67,69,15,0,14,3829,3535,3,-1,1.0000,297
Green,7,nom,5,4,snecko,7,nom,1,707,60,1,0,60,0,Green,minisnecko,10,1,castle_destroyed,278,9.27,False,28,27,28,9,0,10,3745,3535,4,-1,1.0000,217
Orange,7,tiger,3,0,-,7,tiger,1,1673,60,1,1,60,0,Orange,phil,0,1,castle_destroyed,867,28.90,False,0,-1,0,1,0,0,5019,5019,3,-1,1.0000,486
Orange,7,tiger,3,0,-,7,tiger,1,1673,60,1,1,60,0,Orange,phil,1,1,force_destroyed,894,29.80,False,894,653,3576,241,5249,0,5019,5019,0,894,0.3271,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,60,1,1,60,0,Orange,phil,2,1,force_destroyed,1105,36.83,False,553,426,2212,130,3885,0,5019,5019,0,1105,0.3282,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,60,1,0,60,0,Orange,phil,3,1,force_destroyed,2372,79.07,False,791,728,3164,111,4837,0,5019,5019,0,2372,0.3294,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,60,1,0,60,0,Orange,phil,6,1,force_destroyed,2033,67.77,False,339,301,1356,59,3029,0,5019,5019,0,2033,0.3665,-1
Orange,7,tiger,3,0,-,7,tiger,1,1673,60,1,1,60,0,Orange,phil,10,1,force_destroyed,1418,47.27,False,142,117,568,27,2241,0,5019,5019,0,1418,0.4235,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,60,1,1,60,0,Orange,phil,0,1,castle_destroyed,563,18.77,False,0,-1,0,1,0,19,5304,5019,3,-1,1.0000,75
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,1,1,force_destroyed,1620,54.00,False,1620,1441,6480,195,8093,54,5829,5019,0,1605,0.3624,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,2,1,force_destroyed,1966,65.53,False,983,887,3932,110,5525,65,5994,5019,0,1925,0.4100,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,3,1,force_destroyed,2589,86.30,False,863,799,3452,72,5105,86,6309,5019,0,2573,0.5188,-1
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,6,1,castle_destroyed,3648,121.60,False,608,606,2432,23,0,122,6849,5019,3,-1,1.0000,822
Orange,7,tiger,3,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,10,1,castle_destroyed,1665,55.50,False,167,166,668,13,0,56,5859,5019,1,-1,1.0000,438
Orange,7,tiger,5,0,-,7,tiger,1,1673,60,1,1,60,0,Orange,phil,0,1,castle_destroyed,735,24.50,False,0,-1,0,1,0,0,8365,8365,5,-1,1.0000,486
Orange,7,tiger,5,0,-,7,tiger,1,1673,60,1,0,60,0,Orange,phil,1,1,force_destroyed,1767,58.90,False,1767,1515,7068,291,8741,0,8365,8365,0,1767,0.3271,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,60,1,0,60,0,Orange,phil,2,1,force_destroyed,1724,57.47,False,862,751,3448,141,5121,0,8365,8365,0,1724,0.3282,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,60,1,0,60,0,Orange,phil,3,1,force_destroyed,2197,73.23,False,733,670,2932,133,4605,0,8365,8365,0,2197,0.3294,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,60,1,0,60,0,Orange,phil,6,1,force_destroyed,2872,95.73,False,479,442,1916,60,3589,0,8365,8365,0,2872,0.3776,-1
Orange,7,tiger,5,0,-,7,tiger,1,1673,60,1,1,60,0,Orange,phil,10,1,force_destroyed,1620,54.00,False,162,137,648,49,2321,0,8365,8365,0,1620,0.3971,-1
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,60,1,1,60,0,Orange,phil,0,1,castle_destroyed,546,18.20,False,0,-1,0,1,0,19,8650,8365,5,-1,1.0000,75
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,60,1,1,60,0,Orange,phil,1,1,force_destroyed,1275,42.50,False,1275,1098,5100,193,6733,43,9010,8365,0,1265,0.3624,-1
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,2,1,force_destroyed,2684,89.47,False,1342,1247,5368,110,6957,89,9700,8365,0,2641,0.4071,-1
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,3,1,force_destroyed,4674,155.80,False,1558,1544,6232,51,7821,154,10675,8365,0,4609,1.0000,4584
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,60,1,0,60,0,Orange,phil,6,1,castle_destroyed,1398,46.60,False,233,231,932,23,0,47,9070,8365,5,-1,1.0000,942
Orange,7,tiger,5,4,basketball,7,tiger,1,1673,60,1,1,60,0,Orange,phil,10,1,castle_destroyed,680,22.67,False,68,66,272,9,0,23,8710,8365,5,-1,1.0000,438
Purple,7,monky,3,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,0,1,castle_destroyed,685,22.83,False,0,0,0,1,0,0,5754,5754,3,-1,1.0000,486
Purple,7,monky,3,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,1,1,force_destroyed,1426,47.53,False,1426,1253,1426,323,3344,0,5754,5754,0,1426,0.2659,-1
Purple,7,monky,3,0,-,7,monky,1,1918,60,1,1,60,0,Purple,cant,2,1,force_destroyed,1061,35.37,False,531,463,531,102,2449,0,5754,5754,0,1061,0.2965,-1
Purple,7,monky,3,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,3,1,force_destroyed,1580,52.67,False,527,472,527,99,2445,0,5754,5754,0,1580,0.3247,-1
Purple,7,monky,3,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,6,1,force_destroyed,2065,68.83,False,345,315,345,42,2263,0,5754,5754,0,2065,0.3600,-1
Purple,7,monky,3,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,10,1,force_destroyed,1603,53.43,False,161,141,161,44,2079,0,5754,5754,0,1603,0.4871,-1
Purple,7,monky,3,4,spike,7,monky,1,1918,60,1,1,60,0,Purple,cant,0,1,castle_destroyed,681,22.70,False,0,-1,0,1,0,23,6329,5754,3,-1,1.0000,403
Purple,7,monky,3,4,spike,7,monky,1,1918,60,1,0,60,0,Purple,cant,1,1,force_destroyed,1252,41.73,False,1252,1112,1252,152,3140,41,6779,5754,0,1222,0.3200,-1
Purple,7,monky,3,4,spike,7,monky,1,1918,60,1,1,60,0,Purple,cant,2,1,force_destroyed,1009,33.63,False,505,447,505,71,2390,32,6554,5754,0,944,0.4400,-1
Purple,7,monky,3,4,spike,7,monky,1,1918,60,1,0,60,0,Purple,cant,3,1,force_destroyed,3307,110.23,False,1103,1094,1103,41,2938,102,8304,5754,0,3058,0.9429,-1
Purple,7,monky,3,4,spike,7,monky,1,1918,60,1,0,60,0,Purple,cant,6,1,castle_destroyed,1298,43.27,False,217,215,217,20,0,44,6854,5754,3,-1,1.0000,717
Purple,7,monky,3,4,spike,7,monky,1,1918,60,1,0,60,0,Purple,cant,10,1,castle_destroyed,1039,34.63,False,104,103,104,13,0,35,6629,5754,3,-1,1.0000,598
Purple,7,monky,5,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,0,1,castle_destroyed,611,20.37,False,0,0,0,1,0,0,9590,9590,5,-1,1.0000,486
Purple,7,monky,5,0,-,7,monky,1,1918,60,1,1,60,0,Purple,cant,1,1,force_destroyed,1050,35.00,False,1050,894,1050,198,2968,0,9590,9590,0,1050,0.2659,-1
Purple,7,monky,5,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,2,1,force_destroyed,1249,41.63,False,625,544,625,102,2543,0,9590,9590,0,1249,0.3247,-1
Purple,7,monky,5,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,3,1,force_destroyed,1744,58.13,False,582,526,582,90,2500,0,9590,9590,0,1744,0.3247,-1
Purple,7,monky,5,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,6,1,force_destroyed,2097,69.90,False,350,326,350,42,2268,0,9590,9590,0,2097,0.3615,-1
Purple,7,monky,5,0,-,7,monky,1,1918,60,1,0,60,0,Purple,cant,10,1,force_destroyed,2297,76.57,False,230,209,230,23,2148,0,9590,9590,0,2297,0.5106,-1
Purple,7,monky,5,4,spike,7,monky,1,1918,60,1,1,60,0,Purple,cant,0,1,castle_destroyed,588,19.60,False,0,-1,0,1,0,20,10090,9590,5,-1,1.0000,403
Purple,7,monky,5,4,spike,7,monky,1,1918,60,1,1,60,0,Purple,cant,1,1,force_destroyed,1035,34.50,False,1035,890,1035,147,2915,34,10440,9590,0,997,0.3200,-1
Purple,7,monky,5,4,spike,7,monky,1,1918,60,1,1,60,0,Purple,cant,2,1,force_destroyed,1082,36.07,False,541,472,541,82,2443,35,10465,9590,0,1049,0.4700,-1
Purple,7,monky,5,4,spike,7,monky,1,1918,60,1,0,60,0,Purple,cant,3,1,force_destroyed,1867,62.23,False,623,590,623,41,2489,58,11040,9590,0,1713,0.6424,-1
Purple,7,monky,5,4,spike,7,monky,1,1918,60,1,0,60,0,Purple,cant,6,1,castle_destroyed,840,28.00,False,140,139,140,20,0,28,10290,9590,5,-1,1.0000,667
Purple,7,monky,5,4,spike,7,monky,1,1918,60,1,0,60,0,Purple,cant,10,1,castle_destroyed,847,28.23,False,85,84,85,13,0,29,10315,9590,5,-1,1.0000,587
Red,7,caw,3,0,-,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,0,1,castle_destroyed,415,13.83,False,0,-1,0,1,0,0,7083,7083,3,-1,1.0000,274
Red,7,caw,3,0,-,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,1,1,force_destroyed,848,28.27,False,848,610,848,241,3209,0,7083,7083,0,848,0.5312,-1
Red,7,caw,3,0,-,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,2,1,force_destroyed,2156,71.87,False,1078,945,1078,299,3439,0,7083,7083,0,2156,0.5318,-1
Red,7,caw,3,0,-,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,3,1,force_destroyed,2069,68.97,False,690,630,690,69,3051,0,7083,7083,0,2069,0.5353,-1
Red,7,caw,3,0,-,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,6,1,force_destroyed,1387,46.23,False,232,192,232,79,2593,0,7083,7083,0,1387,0.5482,-1
Red,7,caw,3,0,-,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,10,1,castle_destroyed,5992,199.73,False,600,598,600,20,0,0,7083,7083,3,-1,1.0000,2345
Red,7,caw,3,4,lobbo,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,0,1,castle_destroyed,340,11.33,False,0,-1,0,1,0,12,7239,7083,3,-1,1.0000,219
Red,7,caw,3,4,lobbo,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,1,1,force_destroyed,3292,109.73,False,3292,3136,3292,162,5588,108,8487,7083,0,3227,0.6353,-1
Red,7,caw,3,4,lobbo,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,2,1,castle_destroyed,1859,61.97,False,930,922,930,51,0,62,7889,7083,3,-1,1.0000,899
Red,7,caw,3,4,lobbo,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,3,1,castle_destroyed,1641,54.70,False,547,542,547,37,0,55,7798,7083,3,-1,1.0000,510
Red,7,caw,3,4,lobbo,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,6,1,castle_destroyed,443,14.77,False,74,71,74,18,0,15,7278,7083,3,-1,1.0000,307
Red,7,caw,3,4,lobbo,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,10,1,castle_destroyed,383,12.77,False,39,36,39,11,0,13,7252,7083,3,-1,1.0000,271
Red,7,caw,5,0,-,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,0,1,castle_destroyed,368,12.27,False,0,-1,0,1,0,0,11805,11805,5,-1,1.0000,274
Red,7,caw,5,0,-,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,1,1,force_destroyed,1982,66.07,False,1982,1705,1982,277,4343,0,11805,11805,0,1982,0.5312,-1
Red,7,caw,5,0,-,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,2,1,force_destroyed,1180,39.33,False,590,488,590,116,2951,0,11805,11805,0,1180,0.5318,-1
Red,7,caw,5,0,-,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,3,1,force_destroyed,1128,37.60,False,376,330,376,62,2737,0,11805,11805,0,1128,0.5688,-1
Red,7,caw,5,0,-,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,6,1,castle_destroyed,4839,161.30,False,807,804,807,31,0,0,11805,11805,5,-1,1.0000,3537
Red,7,caw,5,0,-,7,caw,1,2361,60,1,0,60,0,Red,derpyberd,10,1,force_destroyed,4866,162.20,False,487,462,487,36,2848,0,11805,11805,0,4866,0.7624,-1
Red,7,caw,5,4,lobbo,7,caw,1,2361,60,1,1,60,0,Red,derpyberd,0,1,castle_destroyed,334,11.13,False,0,-1,0,1,0,12,11961,11805,5,-1,1.0000,219
