attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,anchor_delay,anchor_max,anchors_alive,anchor_first_tick,anchor_delayed_ticks,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Black,5,evilbirdo,1,0,-,5,birdo,1,51,0,1,0,0,0,Red,derpyberd,0,1,castle_destroyed,5852,195.07,False,0,0,0,1,0,0,64,64,1,-1,1.0000,364
Black,5,evilbirdo,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,187,6.23,False,187,16,187,171,238,0,64,64,0,187,0.5506,-1
Black,5,evilbirdo,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,0,1,force_destroyed,227,7.57,False,0,-1,0,1,81,0,64,64,0,227,0.6000,-1
Black,5,evilbirdo,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,208,6.93,False,208,1,624,207,705,0,64,64,0,208,0.6000,-1
Black,5,evilbirdo,1,0,-,5,jig,1,60,0,1,0,0,0,Yellow,minnow,0,1,castle_destroyed,5876,195.87,False,0,0,0,1,0,0,64,64,1,-1,1.0000,388
Black,5,evilbirdo,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,147,4.90,False,147,32,294,122,354,0,64,64,0,147,0.4941,-1
Blue,5,squid,1,0,-,5,evilbirdo,1,64,0,1,0,0,0,Black,evilminnow,0,1,force_destroyed,281,9.37,False,0,0,0,1,64,0,62,62,0,281,0.5605,-1
Blue,5,squid,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,148,4.93,False,148,20,296,136,360,0,62,62,0,148,0.5082,-1
Blue,5,squid,1,0,-,5,squid,1,62,0,1,0,0,0,Blue,fishy,0,1,force_destroyed,286,9.53,False,0,0,0,1,62,0,62,62,0,286,0.5294,-1
Blue,5,squid,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,165,5.50,False,165,19,495,146,557,0,62,62,0,165,0.5294,-1
Blue,5,squid,1,0,-,5,gecko,1,46,0,1,0,0,0,Green,minisnecko,0,1,castle_destroyed,6114,203.80,False,0,0,0,1,0,0,62,62,1,-1,1.0000,300
Blue,5,squid,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,1,1,force_destroyed,158,5.27,False,158,50,158,116,204,0,62,62,0,158,0.5294,-1
Blue,5,squid,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,6032,201.07,False,0,0,0,1,0,0,62,62,1,-1,1.0000,218
Blue,5,squid,1,0,-,5,scott,1,25,0,1,1,0,0,Orange,phil,1,1,force_destroyed,142,4.73,False,142,20,568,126,593,0,62,62,0,142,0.4924,-1
Blue,5,squid,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,0,1,force_destroyed,170,5.67,False,0,-1,0,1,91,0,62,62,0,170,0.5294,-1
Blue,5,squid,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,1,1,force_destroyed,157,5.23,False,157,2,157,155,248,0,62,62,0,157,0.5294,-1
Blue,5,squid,1,0,-,5,birdo,1,51,0,1,0,0,0,Red,derpyberd,0,1,castle_destroyed,6127,204.23,False,0,0,0,1,0,0,62,62,1,-1,1.0000,313
Blue,5,squid,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,182,6.07,False,182,19,182,163,233,0,62,62,0,182,0.5294,-1
Blue,5,squid,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,0,1,force_destroyed,306,10.20,False,0,-1,0,1,81,0,62,62,0,306,0.5788,-1
Blue,5,squid,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,210,7.00,False,210,1,630,209,711,0,62,62,0,210,0.5788,-1
Blue,5,squid,1,0,-,5,jig,1,60,0,1,0,0,0,Yellow,minnow,0,1,castle_destroyed,6139,204.63,False,0,0,0,1,0,0,62,62,1,-1,1.0000,325
Blue,5,squid,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,144,4.80,False,144,19,288,125,348,0,62,62,0,144,0.4729,-1
Green,5,gecko,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,0,1,force_destroyed,203,6.77,False,0,-1,0,1,64,0,46,46,0,203,0.5082,-1
Green,5,gecko,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,148,4.93,False,148,15,296,139,360,0,46,46,0,148,0.5082,-1
Green,5,gecko,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,0,1,force_destroyed,210,7.00,False,0,-1,0,1,62,0,46,46,0,210,0.5294,-1
Green,5,gecko,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,156,5.20,False,156,15,468,148,530,0,46,46,0,156,0.5294,-1
Green,5,gecko,1,0,-,5,gecko,1,46,0,1,0,0,0,Green,minisnecko,0,1,force_destroyed,213,7.10,False,0,0,0,1,46,0,46,46,0,213,0.5317,-1
Green,5,gecko,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,1,1,force_destroyed,151,5.03,False,151,35,151,119,197,0,46,46,0,151,0.5294,-1
Green,5,gecko,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,6056,201.87,False,0,0,0,1,0,0,46,46,1,-1,1.0000,221
Green,5,gecko,1,0,-,5,scott,1,25,0,1,1,0,0,Orange,phil,1,1,force_destroyed,137,4.57,False,137,16,548,123,573,0,46,46,0,137,0.4871,-1
Green,5,gecko,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,0,1,force_destroyed,182,6.07,False,0,-1,0,1,91,0,46,46,0,182,0.5294,-1
Green,5,gecko,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,1,1,force_destroyed,179,5.97,False,179,29,179,171,270,0,46,46,0,179,0.5294,-1
Green,5,gecko,1,0,-,5,birdo,1,51,0,1,0,0,0,Red,derpyberd,0,1,force_destroyed,260,8.67,False,0,0,0,1,51,0,46,46,0,260,0.5294,-1
Green,5,gecko,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,176,5.87,False,176,1,176,175,227,0,46,46,0,176,0.5294,-1
Green,5,gecko,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,0,1,force_destroyed,242,8.07,False,0,-1,0,1,81,0,46,46,0,242,0.5788,-1
Green,5,gecko,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,237,7.90,False,237,1,711,236,792,0,46,46,0,237,0.5788,-1
Green,5,gecko,1,0,-,5,jig,1,60,0,1,0,0,0,Yellow,minnow,0,1,force_destroyed,263,8.77,False,0,0,0,1,60,0,46,46,0,263,0.4729,-1
Green,5,gecko,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,141,4.70,False,141,15,282,126,342,0,46,46,0,141,0.4729,-1
Orange,5,scott,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,0,1,force_destroyed,158,5.27,False,0,-1,0,1,64,0,25,25,0,158,0.5694,-1
Orange,5,scott,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,159,5.30,False,159,1,318,158,382,0,25,25,0,159,0.5694,-1
Orange,5,scott,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,0,1,force_destroyed,164,5.47,False,0,-1,0,1,62,0,25,25,0,164,0.5912,-1
Orange,5,scott,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,164,5.47,False,164,-1,492,165,554,0,25,25,0,164,0.5912,-1
Orange,5,scott,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,0,1,force_destroyed,140,4.67,False,0,-1,0,1,46,0,25,25,0,140,0.5912,-1
Orange,5,scott,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,1,1,force_destroyed,134,4.47,False,134,9,134,127,180,0,25,25,0,134,0.5912,-1
Orange,5,scott,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,0,1,force_destroyed,120,4.00,False,0,0,0,1,25,0,25,25,0,120,0.5294,-1
Orange,5,scott,1,0,-,5,scott,1,25,0,1,1,0,0,Orange,phil,1,1,force_destroyed,118,3.93,False,118,8,472,114,497,0,25,25,0,118,0.5294,-1
Orange,5,scott,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,0,1,force_destroyed,68,2.27,False,0,-1,0,1,91,0,25,25,0,68,0.5912,-1
Orange,5,scott,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,1,1,force_destroyed,68,2.27,False,68,0,68,68,159,0,25,25,0,68,0.5912,-1
Orange,5,scott,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,0,1,force_destroyed,146,4.87,False,0,-1,0,1,51,0,25,25,0,146,0.5912,-1
Orange,5,scott,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,146,4.87,False,146,-1,146,147,197,0,25,25,0,146,0.5912,-1
Orange,5,scott,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,0,1,force_destroyed,73,2.43,False,0,-1,0,1,81,0,25,25,0,73,0.6353,-1
Orange,5,scott,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,73,2.43,False,73,-1,219,74,300,0,25,25,0,73,0.6353,-1
Orange,5,scott,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,0,1,force_destroyed,144,4.80,False,0,-1,0,1,60,0,25,25,0,144,0.5294,-1
Orange,5,scott,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,144,4.80,False,144,7,288,143,348,0,25,25,0,144,0.5294,-1
Purple,5,bit,1,0,-,5,evilbirdo,1,64,0,1,0,0,0,Black,evilminnow,0,1,castle_destroyed,6032,201.07,False,0,0,0,1,0,0,91,91,1,-1,1.0000,252
Purple,5,bit,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,143,4.77,False,143,0,286,143,350,0,91,91,0,143,0.5082,-1
Purple,5,bit,1,0,-,5,squid,1,62,0,1,0,0,0,Blue,fishy,0,1,castle_destroyed,6036,201.20,False,0,0,0,1,0,0,91,91,1,-1,1.0000,256
Purple,5,bit,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,163,5.43,False,163,1,489,162,551,0,91,91,0,163,0.5294,-1
Purple,5,bit,1,0,-,5,gecko,1,46,0,1,0,0,0,Green,minisnecko,0,1,castle_destroyed,6020,200.67,False,0,0,0,1,0,0,91,91,1,-1,1.0000,240
Purple,5,bit,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,1,1,force_destroyed,163,5.43,False,163,53,163,124,209,0,91,91,0,163,0.5294,-1
Purple,5,bit,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,5959,198.63,False,0,0,0,1,0,0,91,91,1,-1,1.0000,179
Purple,5,bit,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,1,1,force_destroyed,140,4.67,False,140,2,560,138,585,0,91,91,0,140,0.4976,-1
Purple,5,bit,1,0,-,5,bit,1,91,0,1,0,0,0,Purple,cant,0,1,force_destroyed,270,9.00,False,0,0,0,1,91,0,91,91,0,270,0.5322,-1
Purple,5,bit,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,1,1,force_destroyed,149,4.97,False,149,1,149,148,240,0,91,91,0,149,0.5294,-1
Purple,5,bit,1,0,-,5,birdo,1,51,0,1,0,0,0,Red,derpyberd,0,1,castle_destroyed,6024,200.80,False,0,0,0,1,0,0,91,91,1,-1,1.0000,244
Purple,5,bit,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,174,5.80,False,174,0,174,174,225,0,91,91,0,174,0.5368,-1
Purple,5,bit,1,0,-,5,alpacco,1,81,0,1,0,0,0,White,doggo,0,1,castle_destroyed,6200,206.67,False,0,0,0,1,0,0,91,91,1,-1,1.0000,420
Purple,5,bit,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,180,6.00,False,180,1,540,179,621,0,91,91,0,180,0.5788,-1
Purple,5,bit,1,0,-,5,jig,1,60,0,1,0,0,0,Yellow,minnow,0,1,castle_destroyed,6028,200.93,False,0,0,0,1,0,0,91,91,1,-1,1.0000,248
Purple,5,bit,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,144,4.80,False,144,34,288,135,348,0,91,91,0,144,0.4729,-1
Red,5,birdo,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,0,1,force_destroyed,268,8.93,False,0,-1,0,1,64,0,51,51,0,268,0.5082,-1
Red,5,birdo,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,147,4.90,False,147,17,294,137,358,0,51,51,0,147,0.5082,-1
Red,5,birdo,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,0,1,force_destroyed,210,7.00,False,0,-1,0,1,62,0,51,51,0,210,0.5294,-1
Red,5,birdo,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,158,5.27,False,158,17,474,146,536,0,51,51,0,158,0.5294,-1
Red,5,birdo,1,0,-,5,gecko,1,46,0,1,0,0,0,Green,minisnecko,0,1,force_destroyed,260,8.67,False,0,0,0,1,46,0,51,51,0,260,0.6161,-1
Red,5,birdo,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,1,1,force_destroyed,154,5.13,False,154,40,154,117,200,0,51,51,0,154,0.5294,-1
Red,5,birdo,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,6063,202.10,False,0,0,0,1,0,0,51,51,1,-1,1.0000,223
Red,5,birdo,1,0,-,5,scott,1,25,0,1,1,0,0,Orange,phil,1,1,force_destroyed,139,4.63,False,139,17,556,124,581,0,51,51,0,139,0.4871,-1
Red,5,birdo,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,0,1,force_destroyed,177,5.90,False,0,-1,0,1,91,0,51,51,0,177,0.5294,-1
Red,5,birdo,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,1,1,force_destroyed,169,5.63,False,169,16,169,158,260,0,51,51,0,169,0.5294,-1
Red,5,birdo,1,0,-,5,birdo,1,51,0,1,0,0,0,Red,derpyberd,0,1,force_destroyed,266,8.87,False,0,0,0,1,51,0,51,51,0,266,0.5311,-1
Red,5,birdo,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,185,6.17,False,185,1,185,184,236,0,51,51,0,185,0.5294,-1
Red,5,birdo,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,0,1,force_destroyed,234,7.80,False,0,-1,0,1,81,0,51,51,0,234,0.5788,-1
Red,5,birdo,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,213,7.10,False,213,0,639,213,720,0,51,51,0,213,0.5788,-1
Red,5,birdo,1,0,-,5,jig,1,60,0,1,0,0,0,Yellow,minnow,0,1,force_destroyed,264,8.80,False,0,0,0,1,60,0,51,51,0,264,0.4729,-1
Red,5,birdo,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,141,4.70,False,141,16,282,125,342,0,51,51,0,141,0.4729,-1
White,5,alpacco,1,0,-,5,evilbirdo,1,64,0,1,0,0,0,Black,evilminnow,0,1,castle_destroyed,7460,248.67,False,0,0,0,1,0,0,81,81,1,-1,1.0000,332
White,5,alpacco,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,158,5.27,False,158,27,316,143,380,0,81,81,0,158,0.4624,-1
White,5,alpacco,1,0,-,5,squid,1,62,0,1,0,0,0,Blue,fishy,0,1,castle_destroyed,7528,250.93,False,0,0,0,1,0,0,81,81,1,-1,1.0000,400
White,5,alpacco,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,176,5.87,False,176,27,528,151,590,0,81,81,0,176,0.4824,-1
White,5,alpacco,1,0,-,5,gecko,1,46,0,1,0,0,0,Green,minisnecko,0,1,castle_destroyed,7439,247.97,False,0,0,0,1,0,0,81,81,1,-1,1.0000,311
White,5,alpacco,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,1,1,force_destroyed,176,5.87,False,176,48,176,128,222,0,81,81,0,176,0.4824,-1
White,5,alpacco,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,7335,244.50,False,0,0,0,1,0,0,81,81,1,-1,1.0000,207
White,5,alpacco,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,1,1,force_destroyed,160,5.33,False,160,28,640,140,665,0,81,81,0,160,0.4605,-1
White,5,alpacco,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,0,1,force_destroyed,323,10.77,False,0,-1,0,1,91,0,81,81,0,323,0.4824,-1
White,5,alpacco,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,1,1,force_destroyed,150,5.00,False,150,2,150,148,241,0,81,81,0,150,0.4824,-1
White,5,alpacco,1,0,-,5,birdo,1,51,0,1,0,0,0,Red,derpyberd,0,1,castle_destroyed,7442,248.07,False,0,0,0,1,0,0,81,81,1,-1,1.0000,314
White,5,alpacco,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,184,6.13,False,184,1,184,183,235,0,81,81,0,184,0.5071,-1
White,5,alpacco,1,0,-,5,alpacco,1,81,0,1,0,0,0,White,doggo,0,1,force_destroyed,355,11.83,False,0,0,0,1,81,0,81,81,0,355,0.5318,-1
White,5,alpacco,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,209,6.97,False,209,1,627,208,708,0,81,81,0,209,0.5294,-1
White,5,alpacco,1,0,-,5,jig,1,60,0,1,0,0,0,Yellow,minnow,0,1,castle_destroyed,7447,248.23,False,0,0,0,1,0,0,81,81,1,-1,1.0000,319
White,5,alpacco,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,166,5.53,False,166,27,332,139,392,0,81,81,0,166,0.4235,-1
Yellow,5,jig,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,0,1,force_destroyed,278,9.27,False,0,-1,0,1,64,0,60,60,0,278,0.5694,-1
Yellow,5,jig,1,0,-,5,evilbirdo,1,64,0,1,1,0,0,Black,evilminnow,1,1,force_destroyed,144,4.80,False,144,14,288,131,352,0,60,60,0,144,0.5694,-1
Yellow,5,jig,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,0,1,force_destroyed,209,6.97,False,0,-1,0,1,62,0,60,60,0,209,0.5912,-1
Yellow,5,jig,1,0,-,5,squid,1,62,0,1,1,0,0,Blue,fishy,1,1,force_destroyed,156,5.20,False,156,27,468,137,530,0,60,60,0,156,0.5912,-1
Yellow,5,jig,1,0,-,5,gecko,1,46,0,1,0,0,0,Green,minisnecko,0,1,force_destroyed,263,8.77,False,0,0,0,1,46,0,60,60,0,263,0.7317,-1
Yellow,5,jig,1,0,-,5,gecko,1,46,0,1,1,0,0,Green,minisnecko,1,1,force_destroyed,151,5.03,False,151,41,151,112,197,0,60,60,0,151,0.5912,-1
Yellow,5,jig,1,0,-,5,scott,1,25,0,1,0,0,0,Orange,phil,0,1,castle_destroyed,4940,164.67,False,0,0,0,1,0,0,60,60,1,-1,1.0000,195
Yellow,5,jig,1,0,-,5,scott,1,25,0,1,1,0,0,Orange,phil,1,1,force_destroyed,133,4.43,False,133,26,532,114,557,0,60,60,0,133,0.5294,-1
Yellow,5,jig,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,0,1,force_destroyed,177,5.90,False,0,-1,0,1,91,0,60,60,0,177,0.5912,-1
Yellow,5,jig,1,0,-,5,bit,1,91,0,1,1,0,0,Purple,cant,1,1,force_destroyed,172,5.73,False,172,20,172,162,263,0,60,60,0,172,0.5912,-1
Yellow,5,jig,1,0,-,5,birdo,1,51,0,1,0,0,0,Red,derpyberd,0,1,force_destroyed,264,8.80,False,0,0,0,1,51,0,60,60,0,264,0.6293,-1
Yellow,5,jig,1,0,-,5,birdo,1,51,0,1,1,0,0,Red,derpyberd,1,1,force_destroyed,179,5.97,False,179,14,179,165,230,0,60,60,0,179,0.5912,-1
Yellow,5,jig,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,0,1,force_destroyed,235,7.83,False,0,-1,0,1,81,0,60,60,0,235,0.6353,-1
Yellow,5,jig,1,0,-,5,alpacco,1,81,0,1,1,0,0,White,doggo,1,1,force_destroyed,220,7.33,False,220,0,660,220,741,0,60,60,0,220,0.6353,-1
Yellow,5,jig,1,0,-,5,jig,1,60,0,1,0,0,0,Yellow,minnow,0,1,force_destroyed,273,9.10,False,0,0,0,1,60,0,60,60,0,273,0.5329,-1
Yellow,5,jig,1,0,-,5,jig,1,60,0,1,1,0,0,Yellow,minnow,1,1,force_destroyed,142,4.73,False,142,27,284,119,344,0,60,60,0,142,0.5294,-1
