attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,247,8.23,False,247,117,494,134,546,7,239,64,0,209,0.5312,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,2,128,Black,evilminnow,2,1,force_destroyed,274,9.13,False,137,82,274,61,354,8,264,64,0,226,0.5312,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,3,1,force_destroyed,421,14.03,False,141,81,282,77,270,8,264,64,0,213,0.5859,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,5,1,force_destroyed,409,13.63,False,82,50,164,33,234,9,289,64,0,264,0.6235,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,8,1,force_destroyed,465,15.50,False,59,35,118,25,194,9,289,64,0,263,0.6506,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,10,1,force_destroyed,599,19.97,False,60,46,120,14,270,13,389,64,0,384,0.9412,-1
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,15,1,force_destroyed,622,20.73,False,42,33,84,9,242,13,389,64,0,371,0.9072,444
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,20,1,force_destroyed,639,21.30,False,32,26,64,6,230,13,389,64,0,380,1.0000,305
Black,5,evilbirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,30,1,force_destroyed,645,21.50,False,22,17,44,6,218,13,389,64,0,375,1.0000,303
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,1986,66.20,False,0,0,0,0,0,0,192,192,3,-1,1.0000,132
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,1,1,force_destroyed,194,6.47,False,194,99,388,95,388,0,192,192,0,194,0.6000,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,2,1,force_destroyed,234,7.80,False,117,66,234,51,234,0,192,192,0,234,0.6235,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,3,1,force_destroyed,283,9.43,False,95,70,190,31,190,0,192,192,0,283,0.6918,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,5,1,force_destroyed,383,12.77,False,77,68,154,18,154,0,192,192,0,383,0.8900,-1
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,8,1,force_destroyed,611,20.37,False,77,76,154,11,154,0,192,192,0,611,1.0000,256
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,10,1,force_destroyed,738,24.60,False,74,72,148,9,148,0,192,192,0,738,1.0000,216
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,15,1,force_destroyed,956,31.87,False,64,63,128,6,128,0,192,192,0,956,1.0000,198
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,20,1,force_destroyed,1198,39.93,False,60,59,120,4,120,0,192,192,0,1198,1.0000,170
Black,5,evilbirdo,3,0,-,0,-,0,0,Black,evilminnow,30,1,force_destroyed,1548,51.60,False,52,51,104,3,104,0,192,192,0,1548,1.0000,160
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,0,1,force_destroyed,411,13.70,False,0,-1,0,2,192,0,192,192,0,411,1.0000,295
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,187,6.23,False,187,46,374,141,502,0,192,192,0,187,0.5312,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,2,1,force_destroyed,225,7.50,False,113,40,226,75,354,0,192,192,0,225,0.5312,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,3,1,force_destroyed,218,7.27,False,73,26,146,50,274,0,192,192,0,218,0.5312,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,5,1,force_destroyed,248,8.27,False,50,24,100,27,228,0,192,192,0,248,0.5647,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,8,1,force_destroyed,247,8.23,False,31,14,62,18,190,0,192,192,0,247,0.5588,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,2,128,Black,evilminnow,10,1,force_destroyed,282,9.40,False,29,18,58,15,186,0,192,192,0,282,0.6653,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,15,1,force_destroyed,312,10.40,False,21,12,42,10,234,0,192,192,0,312,0.7335,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,20,1,force_destroyed,369,12.30,False,19,12,38,8,230,0,192,192,0,369,0.7747,-1
Black,5,evilbirdo,3,0,-,5,evilbirdo,3,192,Black,evilminnow,30,1,force_destroyed,354,11.80,False,12,9,24,5,216,0,192,192,0,354,0.9924,-1
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,664,22.13,False,0,0,0,0,0,23,767,192,3,-1,1.0000,132
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,1,1,force_destroyed,295,9.83,False,295,201,590,98,454,8,392,192,0,227,0.6000,-1
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,2,1,force_destroyed,415,13.83,False,208,189,416,42,298,10,442,192,0,298,0.7588,-1
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,3,1,force_destroyed,524,17.47,False,175,170,350,28,236,12,492,192,0,352,0.9547,418
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,5,1,force_destroyed,716,23.87,False,144,140,288,17,200,17,617,192,0,496,1.0000,230
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,8,1,force_destroyed,1019,33.97,False,128,126,256,10,182,25,817,192,0,723,1.0000,175
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,10,1,castle_destroyed,1043,34.77,False,105,104,210,8,174,29,917,192,0,861,1.0000,165
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,15,1,castle_destroyed,781,26.03,False,53,52,106,6,0,27,867,192,3,-1,1.0000,143
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,20,1,castle_destroyed,706,23.53,False,36,35,72,4,0,24,792,192,3,-1,1.0000,144
Black,5,evilbirdo,3,4,evilnom,0,-,0,0,Black,evilminnow,30,1,castle_destroyed,680,22.67,False,23,23,46,3,0,23,767,192,3,-1,1.0000,143
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,0,1,force_destroyed,881,29.37,False,0,-1,0,1,320,21,717,192,0,609,1.0000,222
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,273,9.10,False,273,140,546,133,570,8,392,192,0,221,0.5312,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,2,1,force_destroyed,423,14.10,False,212,125,424,104,416,10,442,192,0,287,0.5312,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,3,1,force_destroyed,411,13.70,False,137,108,274,36,414,12,492,192,0,331,0.5484,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,5,1,force_destroyed,545,18.17,False,109,74,218,46,326,12,492,192,0,335,0.6429,-1
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,8,1,force_destroyed,581,19.37,False,73,58,146,15,288,13,517,192,0,383,1.0000,338
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,10,1,force_destroyed,659,21.97,False,66,53,132,13,276,14,542,192,0,412,1.0000,312
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,15,1,force_destroyed,694,23.13,False,47,40,94,8,248,14,542,192,0,411,1.0000,379
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,20,1,force_destroyed,730,24.33,False,37,31,74,6,302,16,592,192,0,459,1.0000,303
Black,5,evilbirdo,3,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,30,1,force_destroyed,881,29.37,False,30,26,60,5,362,21,717,192,0,609,1.0000,231
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,1282,42.73,False,0,0,0,0,0,0,320,320,5,-1,1.0000,132
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,1,1,force_destroyed,251,8.37,False,251,161,502,93,502,0,320,320,0,251,0.6000,-1
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,2,1,force_destroyed,301,10.03,False,151,103,302,48,302,0,320,320,0,301,0.6294,-1
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,3,1,force_destroyed,366,12.20,False,122,104,244,31,244,0,320,320,0,366,0.7506,-1
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,5,1,force_destroyed,503,16.77,False,101,97,202,18,202,0,320,320,0,503,1.0000,464
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,8,1,force_destroyed,770,25.67,False,97,94,194,11,194,0,320,320,0,770,1.0000,254
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,10,1,force_destroyed,841,28.03,False,85,82,170,9,170,0,320,320,0,841,1.0000,216
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,15,1,force_destroyed,1113,37.10,False,75,73,150,6,150,0,320,320,0,1113,1.0000,198
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,20,1,force_destroyed,1371,45.70,False,69,68,138,4,138,0,320,320,0,1371,1.0000,170
Black,5,evilbirdo,5,0,-,0,-,0,0,Black,evilminnow,30,1,castle_destroyed,1457,48.57,False,49,49,98,3,0,0,320,320,5,-1,1.0000,160
Black,5,evilbirdo,5,0,-,5,evilbirdo,4,256,Black,evilminnow,0,1,force_destroyed,485,16.17,False,0,-1,0,2,256,0,320,320,0,485,1.0000,227
Black,5,evilbirdo,5,0,-,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,226,7.53,False,226,122,452,115,580,0,320,320,0,226,0.5312,-1
Black,5,evilbirdo,5,0,-,5,evilbirdo,2,128,Black,evilminnow,2,1,force_destroyed,256,8.53,False,128,53,256,75,384,0,320,320,0,256,0.5312,-1
Black,5,evilbirdo,5,0,-,5,evilbirdo,2,128,Black,evilminnow,3,1,force_destroyed,279,9.30,False,93,45,186,52,314,0,320,320,0,279,0.5312,-1
Black,5,evilbirdo,5,0,-,5,evilbirdo,3,192,Black,evilminnow,5,1,force_destroyed,320,10.67,False,64,39,128,26,320,0,320,320,0,320,0.5824,-1
Black,5,evilbirdo,5,0,-,5,evilbirdo,3,192,Black,evilminnow,8,1,force_destroyed,375,12.50,False,47,33,94,15,286,0,320,320,0,375,0.7118,-1
Black,5,evilbirdo,5,0,-,5,evilbirdo,3,192,Black,evilminnow,10,1,force_destroyed,398,13.27,False,40,26,80,14,272,0,320,320,0,398,0.7029,-1
Black,5,evilbirdo,5,0,-,5,evilbirdo,3,192,Black,evilminnow,15,1,force_destroyed,360,12.00,False,24,18,48,8,240,0,320,320,0,360,0.8181,-1
Black,5,evilbirdo,5,0,-,5,evilbirdo,4,256,Black,evilminnow,20,1,force_destroyed,481,16.03,False,25,21,50,6,306,0,320,320,0,481,1.0000,420
Black,5,evilbirdo,5,0,-,5,evilbirdo,4,256,Black,evilminnow,30,1,force_destroyed,505,16.83,False,17,15,34,5,290,0,320,320,0,505,1.0000,349
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,618,20.60,False,0,0,0,0,0,21,845,320,5,-1,1.0000,132
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,1,1,force_destroyed,355,11.83,False,355,261,710,98,574,10,570,320,0,287,0.6000,-1
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,2,1,force_destroyed,517,17.23,False,259,248,518,42,364,13,645,320,0,363,0.8235,-1
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,3,1,force_destroyed,614,20.47,False,205,200,410,28,284,15,695,320,0,425,1.0000,349
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,5,1,force_destroyed,836,27.87,False,168,164,336,17,244,21,845,320,0,606,1.0000,230
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,8,1,force_destroyed,1075,35.83,False,135,133,270,10,200,27,995,320,0,795,1.0000,175
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,10,1,castle_destroyed,819,27.30,False,82,81,164,8,0,28,1020,320,4,-1,1.0000,165
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,15,1,castle_destroyed,698,23.27,False,47,46,94,6,0,24,920,320,5,-1,1.0000,143
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,20,1,castle_destroyed,646,21.53,False,33,32,66,4,0,22,870,320,5,-1,1.0000,144
Black,5,evilbirdo,5,4,evilnom,0,-,0,0,Black,evilminnow,30,1,castle_destroyed,631,21.03,False,22,21,44,3,0,22,870,320,5,-1,1.0000,143
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,7,448,Black,evilminnow,0,1,force_destroyed,1031,34.37,False,0,-1,0,2,384,26,970,320,0,759,1.0000,222
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,1,1,force_destroyed,321,10.70,False,321,183,642,147,686,10,570,320,0,279,0.5312,-1
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,3,192,Black,evilminnow,2,1,force_destroyed,432,14.40,False,216,136,432,80,426,10,570,320,0,297,0.5312,-1
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,4,256,Black,evilminnow,3,1,force_destroyed,574,19.13,False,192,133,384,84,438,13,645,320,0,367,0.5588,-1
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,5,1,force_destroyed,647,21.57,False,130,97,260,34,370,15,695,320,0,445,0.7932,-1
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,8,1,force_destroyed,730,24.33,False,92,77,184,15,380,17,745,320,0,493,1.0000,293
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,10,1,force_destroyed,716,23.87,False,72,63,144,11,348,16,720,320,0,459,1.0000,415
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,15,1,force_destroyed,805,26.83,False,54,49,108,8,328,18,770,320,0,526,1.0000,287
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,20,1,force_destroyed,879,29.30,False,44,39,88,6,382,21,845,320,0,609,1.0000,286
Black,5,evilbirdo,5,4,evilnom,5,evilbirdo,7,448,Black,evilminnow,30,1,force_destroyed,1032,34.40,False,35,31,70,5,436,26,970,320,0,759,1.0000,231
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,1736,57.87,False,0,0,0,0,0,0,338,338,1,-1,1.0000,143
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,1,1,force_destroyed,157,5.23,False,157,55,314,138,314,0,338,338,0,157,0.5788,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,2,1,force_destroyed,260,8.67,False,130,67,260,65,260,0,338,338,0,260,0.5882,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,3,1,force_destroyed,391,13.03,False,131,99,262,41,262,0,338,338,0,391,0.5882,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,5,1,force_destroyed,544,18.13,False,109,94,218,25,218,0,338,338,0,544,0.6788,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,8,1,force_destroyed,825,27.50,False,104,97,208,14,208,0,338,338,0,825,0.8706,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,10,1,force_destroyed,1014,33.80,False,102,98,204,11,204,0,338,338,0,1014,1.0000,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,15,1,force_destroyed,1473,49.10,False,99,97,198,7,198,0,338,338,0,1473,1.0000,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,20,1,force_destroyed,2132,71.07,False,107,105,214,5,214,0,338,338,0,2132,1.0000,-1
Black,6,weirdo,1,0,-,0,-,0,0,Black,evilminnow,30,1,force_destroyed,3235,107.83,False,108,107,216,3,216,0,338,338,0,3235,1.0000,578
Black,6,weirdo,1,0,-,5,evilbirdo,10,640,Black,evilminnow,0,1,force_destroyed,1359,45.30,False,0,-1,0,1,640,0,338,338,0,1359,1.0000,217
Black,6,weirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,188,6.27,False,188,30,376,158,504,0,338,338,0,188,0.5082,-1
Black,6,weirdo,1,0,-,5,evilbirdo,2,128,Black,evilminnow,2,1,force_destroyed,271,9.03,False,136,82,272,76,400,0,338,338,0,271,0.5082,-1
Black,6,weirdo,1,0,-,5,evilbirdo,3,192,Black,evilminnow,3,1,force_destroyed,368,12.27,False,123,81,246,49,438,0,338,338,0,368,0.5082,-1
Black,6,weirdo,1,0,-,5,evilbirdo,4,256,Black,evilminnow,5,1,force_destroyed,467,15.57,False,94,72,188,28,444,0,338,338,0,467,0.5082,-1
Black,6,weirdo,1,0,-,5,evilbirdo,4,256,Black,evilminnow,8,1,force_destroyed,540,18.00,False,68,58,136,17,392,0,338,338,0,540,0.6235,-1
Black,6,weirdo,1,0,-,5,evilbirdo,4,256,Black,evilminnow,10,1,force_destroyed,537,17.90,False,54,42,108,13,364,0,338,338,0,537,0.6176,-1
Black,6,weirdo,1,0,-,5,evilbirdo,5,320,Black,evilminnow,15,1,force_destroyed,648,21.60,False,44,38,88,9,408,0,338,338,0,648,0.7059,-1
Black,6,weirdo,1,0,-,5,evilbirdo,5,320,Black,evilminnow,20,1,force_destroyed,679,22.63,False,34,32,68,7,388,0,338,338,0,679,0.9235,-1
Black,6,weirdo,1,0,-,5,evilbirdo,6,384,Black,evilminnow,30,1,force_destroyed,761,25.37,False,26,24,52,5,436,0,338,338,0,761,0.9900,-1
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,0,1,castle_destroyed,649,21.63,False,0,0,0,0,0,22,888,338,1,-1,1.0000,132
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,1,1,force_destroyed,411,13.70,False,411,305,822,107,684,12,638,338,0,342,0.6000,-1
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,2,1,force_destroyed,893,29.77,False,447,439,894,42,736,25,963,338,0,735,1.0000,620
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,3,1,force_destroyed,1274,42.47,False,425,420,850,28,728,37,1263,338,0,1091,1.0000,462
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,5,1,force_destroyed,1826,60.87,False,366,362,732,17,648,54,1688,338,0,1616,1.0000,282
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,8,1,castle_destroyed,1062,35.40,False,133,132,266,10,0,36,1238,338,1,-1,1.0000,174
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,10,1,castle_destroyed,932,31.07,False,94,93,188,8,0,32,1138,338,1,-1,1.0000,185
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,15,1,castle_destroyed,765,25.50,False,51,51,102,6,0,26,988,338,1,-1,1.0000,143
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,20,1,castle_destroyed,686,22.87,False,35,34,70,4,0,23,913,338,1,-1,1.0000,143
Black,6,weirdo,1,4,evilnom,0,-,0,0,Black,evilminnow,30,1,castle_destroyed,669,22.30,False,23,22,46,3,0,23,913,338,1,-1,1.0000,143
Black,6,weirdo,1,4,evilnom,5,evilbirdo,9,576,Black,evilminnow,0,1,force_destroyed,1201,40.03,False,0,-2,0,2,384,28,1038,338,0,814,1.0000,144
Black,6,weirdo,1,4,evilnom,5,evilbirdo,2,128,Black,evilminnow,1,1,force_destroyed,298,9.93,False,298,176,596,136,646,9,563,338,0,259,0.5765,-1
Black,6,weirdo,1,4,evilnom,5,evilbirdo,5,320,Black,evilminnow,2,1,force_destroyed,650,21.67,False,325,240,650,86,634,15,713,338,0,441,0.7647,-1
Black,6,weirdo,1,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,3,1,force_destroyed,833,27.77,False,278,239,556,39,762,23,913,338,0,662,0.8876,-1
Black,6,weirdo,1,4,evilnom,5,evilbirdo,6,384,Black,evilminnow,5,1,force_destroyed,830,27.67,False,166,151,332,21,564,21,863,338,0,609,1.0000,-1
Black,6,weirdo,1,4,evilnom,5,evilbirdo,7,448,Black,evilminnow,8,1,force_destroyed,972,32.40,False,122,101,244,21,502,25,963,338,0,725,1.0000,328
Black,6,weirdo,1,4,evilnom,5,evilbirdo,7,448,Black,evilminnow,10,1,force_destroyed,939,31.30,False,94,80,188,14,464,24,938,338,0,713,1.0000,252
Black,6,weirdo,1,4,evilnom,5,evilbirdo,8,512,Black,evilminnow,15,1,force_destroyed,1085,36.17,False,73,65,146,9,492,27,1013,338,0,799,1.0000,202
