human_team,human_off,human_def,bot_team,bot_off,bot_def
Black,nuke,reinforcements,Orange,firebomb,reinforcements
Black,nuke,reinforcements,Orange,firebomb,speed
Black,nuke,reinforcements,Orange,firebomb,wall
Black,nuke,reinforcements,Orange,snipe,heal
Black,nuke,reinforcements,Orange,snipe,reinforcements
Black,nuke,reinforcements,Orange,snipe,speed
Black,nuke,reinforcements,Orange,snipe,wall
Black,nuke,reinforcements,Orange,freeze,heal
Black,nuke,reinforcements,Orange,freeze,reinforcements
Black,nuke,reinforcements,Orange,freeze,speed
Black,nuke,reinforcements,Orange,freeze,wall
Black,nuke,reinforcements,Purple,nuke,heal
Black,nuke,reinforcements,Purple,nuke,reinforcements
Black,nuke,reinforcements,Purple,nuke,speed
Black,nuke,reinforcements,Purple,nuke,wall
Black,nuke,reinforcements,Purple,firebomb,heal
Black,nuke,reinforcements,Purple,firebomb,reinforcements
Black,nuke,reinforcements,Purple,firebomb,speed
Black,nuke,reinforcements,Purple,firebomb,wall
Black,nuke,reinforcements,Purple,snipe,heal
Black,nuke,reinforcements,Purple,snipe,reinforcements
Black,nuke,reinforcements,Purple,snipe,speed
Black,nuke,reinforcements,Purple,snipe,wall
Black,nuke,reinforcements,Purple,freeze,heal
Black,nuke,reinforcements,Purple,freeze,reinforcements
Black,nuke,reinforcements,Purple,freeze,speed
Black,nuke,reinforcements,Purple,freeze,wall
Black,nuke,reinforcements,Red,nuke,heal
Black,nuke,reinforcements,Red,nuke,reinforcements
Black,nuke,reinforcements,Red,nuke,speed
Black,nuke,reinforcements,Red,nuke,wall
Black,nuke,reinforcements,Red,firebomb,heal
Black,nuke,reinforcements,Red,firebomb,reinforcements
Black,nuke,reinforcements,Red,firebomb,speed
Black,nuke,reinforcements,Red,firebomb,wall
Black,nuke,reinforcements,Red,snipe,heal
Black,nuke,reinforcements,Red,snipe,reinforcements
Black,nuke,reinforcements,Red,snipe,speed
Black,nuke,reinforcements,Red,snipe,wall
Black,nuke,reinforcements,Red,freeze,heal
Black,nuke,reinforcements,Red,freeze,reinforcements
Black,nuke,reinforcements,Red,freeze,speed
Black,nuke,reinforcements,Red,freeze,wall
Black,nuke,reinforcements,White,nuke,heal
Black,nuke,reinforcements,White,nuke,reinforcements
Black,nuke,reinforcements,White,nuke,speed
Black,nuke,reinforcements,White,nuke,wall
Black,nuke,reinforcements,White,firebomb,heal
Black,nuke,reinforcements,White,firebomb,reinforcements
Black,nuke,reinforcements,White,firebomb,speed
Black,nuke,reinforcements,White,firebomb,wall
Black,nuke,reinforcements,White,snipe,heal
Black,nuke,reinforcements,White,snipe,reinforcements
Black,nuke,reinforcements,White,snipe,speed
Black,nuke,reinforcements,White,snipe,wall
Black,nuke,reinforcements,White,freeze,heal
Black,nuke,reinforcements,White,freeze,reinforcements
Black,nuke,reinforcements,White,freeze,speed
Black,nuke,reinforcements,White,freeze,wall
Black,nuke,reinforcements,Yellow,nuke,heal
Black,nuke,reinforcements,Yellow,nuke,reinforcements
Black,nuke,reinforcements,Yellow,nuke,speed
Black,nuke,reinforcements,Yellow,nuke,wall
Black,nuke,reinforcements,Yellow,firebomb,heal
Black,nuke,reinforcements,Yellow,firebomb,reinforcements
Black,nuke,reinforcements,Yellow,firebomb,speed
Black,nuke,reinforcements,Yellow,firebomb,wall
Black,nuke,reinforcements,Yellow,snipe,heal
Black,nuke,reinforcements,Yellow,snipe,reinforcements
Black,nuke,reinforcements,Yellow,snipe,speed
Black,nuke,reinforcements,Yellow,snipe,wall
Black,nuke,reinforcements,Yellow,freeze,heal
Black,nuke,reinforcements,Yellow,freeze,reinforcements
Black,nuke,reinforcements,Yellow,freeze,speed
Black,nuke,reinforcements,Yellow,freeze,wall
Black,nuke,speed,Black,nuke,heal
Black,nuke,speed,Black,nuke,reinforcements
Black,nuke,speed,Black,nuke,speed
Black,nuke,speed,Black,nuke,wall
Black,nuke,speed,Black,firebomb,heal
Black,nuke,speed,Black,firebomb,reinforcements
Black,nuke,speed,Black,firebomb,speed
Black,nuke,speed,Black,firebomb,wall
Black,nuke,speed,Black,snipe,heal
Black,nuke,speed,Black,snipe,reinforcements
Black,nuke,speed,Black,snipe,speed
Black,nuke,speed,Black,snipe,wall
Black,nuke,speed,Black,freeze,heal
Black,nuke,speed,Black,freeze,reinforcements
Black,nuke,speed,Black,freeze,speed
Black,nuke,speed,Black,freeze,wall
Black,nuke,speed,Blue,nuke,heal
Black,nuke,speed,Blue,nuke,reinforcements
Black,nuke,speed,Blue,nuke,speed
Black,nuke,speed,Blue,nuke,wall
Black,nuke,speed,Blue,firebomb,heal
Black,nuke,speed,Blue,firebomb,reinforcements
Black,nuke,speed,Blue,firebomb,speed
Black,nuke,speed,Blue,firebomb,wall
Black,nuke,speed,Blue,snipe,heal
Black,nuke,speed,Blue,snipe,reinforcements
Black,nuke,speed,Blue,snipe,speed
Black,nuke,speed,Blue,snipe,wall
Black,nuke,speed,Blue,freeze,heal
Black,nuke,speed,Blue,freeze,reinforcements
Black,nuke,speed,Blue,freeze,speed
Black,nuke,speed,Blue,freeze,wall
Black,nuke,speed,Green,nuke,heal
Black,nuke,speed,Green,nuke,reinforcements
Black,nuke,speed,Green,nuke,speed
Black,nuke,speed,Green,nuke,wall
Black,nuke,speed,Green,firebomb,heal
Black,nuke,speed,Green,firebomb,reinforcements
Black,nuke,speed,Green,firebomb,speed
Black,nuke,speed,Green,firebomb,wall
Black,nuke,speed,Green,snipe,heal
Black,nuke,speed,Green,snipe,reinforcements
Black,nuke,speed,Green,snipe,speed
Black,nuke,speed,Green,snipe,wall
Black,nuke,speed,Green,freeze,heal
Black,nuke,speed,Green,freeze,reinforcements
Black,nuke,speed,Green,freeze,speed
Black,nuke,speed,Green,freeze,wall
Black,nuke,speed,Orange,nuke,heal
Black,nuke,speed,Orange,nuke,reinforcements
Black,nuke,speed,Orange,nuke,speed
Black,nuke,speed,Orange,nuke,wall
Black,nuke,speed,Orange,firebomb,heal
Black,nuke,speed,Orange,firebomb,reinforcements
Black,nuke,speed,Orange,firebomb,speed
Black,nuke,speed,Orange,firebomb,wall
Black,nuke,speed,Orange,snipe,heal
Black,nuke,speed,Orange,snipe,reinforcements
Black,nuke,speed,Orange,snipe,speed
Black,nuke,speed,Orange,snipe,wall
Black,nuke,speed,Orange,freeze,heal
Black,nuke,speed,Orange,freeze,reinforcements
Black,nuke,speed,Orange,freeze,speed
Black,nuke,speed,Orange,freeze,wall
Black,nuke,speed,Purple,nuke,heal
Black,nuke,speed,Purple,nuke,reinforcements
Black,nuke,speed,Purple,nuke,speed
Black,nuke,speed,Purple,nuke,wall
Black,nuke,speed,Purple,firebomb,heal
Black,nuke,speed,Purple,firebomb,reinforcements
Black,nuke,speed,Purple,firebomb,speed
Black,nuke,speed,Purple,firebomb,wall
Black,nuke,speed,Purple,snipe,heal
Black,nuke,speed,Purple,snipe,reinforcements
Black,nuke,speed,Purple,snipe,speed
Black,nuke,speed,Purple,snipe,wall
Black,nuke,speed,Purple,freeze,heal
Black,nuke,speed,Purple,freeze,reinforcements
Black,nuke,speed,Purple,freeze,speed
Black,nuke,speed,Purple,freeze,wall
Black,nuke,speed,Red,nuke,heal
Black,nuke,speed,Red,nuke,reinforcements
Black,nuke,speed,Red,nuke,speed
Black,nuke,speed,Red,nuke,wall
Black,nuke,speed,Red,firebomb,heal
Black,nuke,speed,Red,firebomb,reinforcements
Black,nuke,speed,Red,firebomb,speed
Black,nuke,speed,Red,firebomb,wall
Black,nuke,speed,Red,snipe,heal
Black,nuke,speed,Red,snipe,reinforcements
Black,nuke,speed,Red,snipe,speed
Black,nuke,speed,Red,snipe,wall
Black,nuke,speed,Red,freeze,heal
Black,nuke,speed,Red,freeze,reinforcements
Black,nuke,speed,Red,freeze,speed
Black,nuke,speed,Red,freeze,wall
Black,nuke,speed,White,nuke,heal
Black,nuke,speed,White,nuke,reinforcements
Black,nuke,speed,White,nuke,speed
Black,nuke,speed,White,nuke,wall
Black,nuke,speed,White,firebomb,heal
Black,nuke,speed,White,firebomb,reinforcements
Black,nuke,speed,White,firebomb,speed
Black,nuke,speed,White,firebomb,wall
Black,nuke,speed,White,snipe,heal
Black,nuke,speed,White,snipe,reinforcements
Black,nuke,speed,White,snipe,speed
Black,nuke,speed,White,snipe,wall
Black,nuke,speed,White,freeze,heal
Black,nuke,speed,White,freeze,reinforcements
Black,nuke,speed,White,freeze,speed
Black,nuke,speed,White,freeze,wall
Black,nuke,speed,Yellow,nuke,heal
Black,nuke,speed,Yellow,nuke,reinforcements
Black,nuke,speed,Yellow,nuke,speed
Black,nuke,speed,Yellow,nuke,wall
Black,nuke,speed,Yellow,firebomb,heal
Black,nuke,speed,Yellow,firebomb,reinforcements
Black,nuke,speed,Yellow,firebomb,speed
Black,nuke,speed,Yellow,firebomb,wall
Black,nuke,speed,Yellow,snipe,heal
Black,nuke,speed,Yellow,snipe,reinforcements
Black,nuke,speed,Yellow,snipe,speed
Black,nuke,speed,Yellow,snipe,wall
Black,nuke,speed,Yellow,freeze,heal
Black,nuke,speed,Yellow,freeze,reinforcements
Black,nuke,speed,Yellow,freeze,speed
Black,nuke,speed,Yellow,freeze,wall
Black,nuke,wall,Black,nuke,heal
Black,nuke,wall,Black,nuke,reinforcements
Black,nuke,wall,Black,nuke,speed
Black,nuke,wall,Black,nuke,wall
Black,nuke,wall,Black,firebomb,heal
Black,nuke,wall,Black,firebomb,reinforcements
Black,nuke,wall,Black,firebomb,speed
Black,nuke,wall,Black,firebomb,wall
Black,nuke,wall,Black,snipe,heal
Black,nuke,wall,Black,snipe,reinforcements
Black,nuke,wall,Black,snipe,speed
Black,nuke,wall,Black,snipe,wall
Black,nuke,wall,Black,freeze,heal
Black,nuke,wall,Black,freeze,reinforcements
Black,nuke,wall,Black,freeze,speed
Black,nuke,wall,Black,freeze,wall
Black,nuke,wall,Blue,nuke,heal
Black,nuke,wall,Blue,nuke,reinforcements
Black,nuke,wall,Blue,nuke,speed
Black,nuke,wall,Blue,nuke,wall
Black,nuke,wall,Blue,firebomb,heal
Black,nuke,wall,Blue,firebomb,reinforcements
Black,nuke,wall,Blue,firebomb,speed
Black,nuke,wall,Blue,firebomb,wall
Black,nuke,wall,Blue,snipe,heal
Black,nuke,wall,Blue,snipe,reinforcements
Black,nuke,wall,Blue,snipe,speed
Black,nuke,wall,Blue,snipe,wall
Black,nuke,wall,Blue,freeze,heal
Black,nuke,wall,Blue,freeze,reinforcements
Black,nuke,wall,Blue,freeze,speed
Black,nuke,wall,Blue,freeze,wall
Black,nuke,wall,Green,nuke,heal
Black,nuke,wall,Green,nuke,reinforcements
Black,nuke,wall,Green,nuke,speed
Black,nuke,wall,Green,nuke,wall
Black,nuke,wall,Green,firebomb,heal
Black,nuke,wall,Green,firebomb,reinforcements
Black,nuke,wall,Green,firebomb,speed
Black,nuke,wall,Green,firebomb,wall
Black,nuke,wall,Green,snipe,heal
Black,nuke,wall,Green,snipe,reinforcements
Black,nuke,wall,Green,snipe,speed
Black,nuke,wall,Green,snipe,wall
Black,nuke,wall,Green,freeze,heal
Black,nuke,wall,Green,freeze,reinforcements
Black,nuke,wall,Green,freeze,speed
Black,nuke,wall,Green,freeze,wall
Black,nuke,wall,Orange,nuke,heal
Black,nuke,wall,Orange,nuke,reinforcements
Black,nuke,wall,Orange,nuke,speed
Black,nuke,wall,Orange,nuke,wall
Black,nuke,wall,Orange,firebomb,heal
Black,nuke,wall,Orange,firebomb,reinforcements
Black,nuke,wall,Orange,firebomb,speed
Black,nuke,wall,Orange,firebomb,wall
Black,nuke,wall,Orange,snipe,heal
Black,nuke,wall,Orange,snipe,reinforcements
Black,nuke,wall,Orange,snipe,speed
Black,nuke,wall,Orange,snipe,wall
Black,nuke,wall,Orange,freeze,heal
Black,nuke,wall,Orange,freeze,reinforcements
Black,nuke,wall,Orange,freeze,speed
Black,nuke,wall,Orange,freeze,wall
Black,nuke,wall,Purple,nuke,heal
Black,nuke,wall,Purple,nuke,reinforcements
Black,nuke,wall,Purple,nuke,speed
Black,nuke,wall,Purple,nuke,wall
Black,nuke,wall,Purple,firebomb,heal
Black,nuke,wall,Purple,firebomb,reinforcements
Black,nuke,wall,Purple,firebomb,speed
Black,nuke,wall,Purple,firebomb,wall
Black,nuke,wall,Purple,snipe,heal
Black,nuke,wall,Purple,snipe,reinforcements
Black,nuke,wall,Purple,snipe,speed
Black,nuke,wall,Purple,snipe,wall
Black,nuke,wall,Purple,freeze,heal
Black,nuke,wall,Purple,freeze,reinforcements
Black,nuke,wall,Purple,freeze,speed
Black,nuke,wall,Purple,freeze,wall
Black,nuke,wall,Red,nuke,heal
Black,nuke,wall,Red,nuke,reinforcements
Black,nuke,wall,Red,nuke,speed
Black,nuke,wall,Red,nuke,wall
Black,nuke,wall,Red,firebomb,heal
Black,nuke,wall,Red,firebomb,reinforcements
Black,nuke,wall,Red,firebomb,speed
Black,nuke,wall,Red,firebomb,wall
Black,nuke,wall,Red,snipe,heal
Black,nuke,wall,Red,snipe,reinforcements
Black,nuke,wall,Red,snipe,speed
Black,nuke,wall,Red,snipe,wall
Black,nuke,wall,Red,freeze,heal
Black,nuke,wall,Red,freeze,reinforcements
Black,nuke,wall,Red,freeze,speed
Black,nuke,wall,Red,freeze,wall
Black,nuke,wall,White,nuke,heal
Black,nuke,wall,White,nuke,reinforcements
Black,nuke,wall,White,nuke,speed
Black,nuke,wall,White,nuke,wall
Black,nuke,wall,White,firebomb,heal
Black,nuke,wall,White,firebomb,reinforcements
Black,nuke,wall,White,firebomb,speed
Black,nuke,wall,White,firebomb,wall
Black,nuke,wall,White,snipe,heal
Black,nuke,wall,White,snipe,reinforcements
Black,nuke,wall,White,snipe,speed
Black,nuke,wall,White,snipe,wall
Black,nuke,wall,White,freeze,heal
Black,nuke,wall,White,freeze,reinforcements
Black,nuke,wall,White,freeze,speed
Black,nuke,wall,White,freeze,wall
Black,nuke,wall,Yellow,nuke,heal
Black,nuke,wall,Yellow,nuke,reinforcements
Black,nuke,wall,Yellow,nuke,speed
Black,nuke,wall,Yellow,nuke,wall
Black,nuke,wall,Yellow,firebomb,heal
Black,nuke,wall,Yellow,firebomb,reinforcements
Black,nuke,wall,Yellow,firebomb,speed
Black,nuke,wall,Yellow,firebomb,wall
Black,nuke,wall,Yellow,snipe,heal
Black,nuke,wall,Yellow,snipe,reinforcements
Black,nuke,wall,Yellow,snipe,speed
Black,nuke,wall,Yellow,snipe,wall
Black,nuke,wall,Yellow,freeze,heal
Black,nuke,wall,Yellow,freeze,reinforcements
Black,nuke,wall,Yellow,freeze,speed
Black,nuke,wall,Yellow,freeze,wall
Black,firebomb,heal,Black,nuke,heal
Black,firebomb,heal,Black,nuke,reinforcements
Black,firebomb,heal,Black,nuke,speed
Black,firebomb,heal,Black,nuke,wall
Black,firebomb,heal,Black,firebomb,heal
Black,firebomb,heal,Black,firebomb,reinforcements
Black,firebomb,heal,Black,firebomb,speed
Black,firebomb,heal,Black,firebomb,wall
Black,firebomb,heal,Black,snipe,heal
Black,firebomb,heal,Black,snipe,reinforcements
Black,firebomb,heal,Black,snipe,speed
Black,firebomb,heal,Black,snipe,wall
Black,firebomb,heal,Black,freeze,heal
Black,firebomb,heal,Black,freeze,reinforcements
Black,firebomb,heal,Black,freeze,speed
Black,firebomb,heal,Black,freeze,wall
Black,firebomb,heal,Blue,nuke,heal
Black,firebomb,heal,Blue,nuke,reinforcements
Black,firebomb,heal,Blue,nuke,speed
Black,firebomb,heal,Blue,nuke,wall
Black,firebomb,heal,Blue,firebomb,heal
Black,firebomb,heal,Blue,firebomb,reinforcements
Black,firebomb,heal,Blue,firebomb,speed
Black,firebomb,heal,Blue,firebomb,wall
Black,firebomb,heal,Blue,snipe,heal
Black,firebomb,heal,Blue,snipe,reinforcements
Black,firebomb,heal,Blue,snipe,speed
Black,firebomb,heal,Blue,snipe,wall
Black,firebomb,heal,Blue,freeze,heal
Black,firebomb,heal,Blue,freeze,reinforcements
Black,firebomb,heal,Blue,freeze,speed
Black,firebomb,heal,Blue,freeze,wall
Black,firebomb,heal,Green,nuke,heal
Black,firebomb,heal,Green,nuke,reinforcements
Black,firebomb,heal,Green,nuke,speed
Black,firebomb,heal,Green,nuke,wall
Black,firebomb,heal,Green,firebomb,heal
Black,firebomb,heal,Green,firebomb,reinforcements
Black,firebomb,heal,Green,firebomb,speed
Black,firebomb,heal,Green,firebomb,wall
Black,firebomb,heal,Green,snipe,heal
Black,firebomb,heal,Green,snipe,reinforcements
Black,firebomb,heal,Green,snipe,speed
Black,firebomb,heal,Green,snipe,wall
Black,firebomb,heal,Green,freeze,heal
Black,firebomb,heal,Green,freeze,reinforcements
Black,firebomb,heal,Green,freeze,speed
Black,firebomb,heal,Green,freeze,wall
Black,firebomb,heal,Orange,nuke,heal
Black,firebomb,heal,Orange,nuke,reinforcements
Black,firebomb,heal,Orange,nuke,speed
Black,firebomb,heal,Orange,nuke,wall
Black,firebomb,heal,Orange,firebomb,heal
Black,firebomb,heal,Orange,firebomb,reinforcements
Black,firebomb,heal,Orange,firebomb,speed
Black,firebomb,heal,Orange,firebomb,wall
Black,firebomb,heal,Orange,snipe,heal
Black,firebomb,heal,Orange,snipe,reinforcements
Black,firebomb,heal,Orange,snipe,speed
Black,firebomb,heal,Orange,snipe,wall
Black,firebomb,heal,Orange,freeze,heal
Black,firebomb,heal,Orange,freeze,reinforcements
Black,firebomb,heal,Orange,freeze,speed
Black,firebomb,heal,Orange,freeze,wall
Black,firebomb,heal,Purple,nuke,heal
Black,firebomb,heal,Purple,nuke,reinforcements
Black,firebomb,heal,Purple,nuke,speed
Black,firebomb,heal,Purple,nuke,wall
Black,firebomb,heal,Purple,firebomb,heal
Black,firebomb,heal,Purple,firebomb,reinforcements
Black,firebomb,heal,Purple,firebomb,speed
Black,firebomb,heal,Purple,firebomb,wall
Black,firebomb,heal,Purple,snipe,heal
Black,firebomb,heal,Purple,snipe,reinforcements
Black,firebomb,heal,Purple,snipe,speed
Black,firebomb,heal,Purple,snipe,wall
Black,firebomb,heal,Purple,freeze,heal
Black,firebomb,heal,Purple,freeze,reinforcements
Black,firebomb,heal,Purple,freeze,speed
Black,firebomb,heal,Purple,freeze,wall
Black,firebomb,heal,Red,nuke,heal
Black,firebomb,heal,Red,nuke,reinforcements
Black,firebomb,heal,Red,nuke,speed
Black,firebomb,heal,Red,nuke,wall
Black,firebomb,heal,Red,firebomb,heal
Black,firebomb,heal,Red,firebomb,reinforcements
Black,firebomb,heal,Red,firebomb,speed
Black,firebomb,heal,Red,firebomb,wall
Black,firebomb,heal,Red,snipe,heal
Black,firebomb,heal,Red,snipe,reinforcements
Black,firebomb,heal,Red,snipe,speed
Black,firebomb,heal,Red,snipe,wall
Black,firebomb,heal,Red,freeze,heal
Black,firebomb,heal,Red,freeze,reinforcements
Black,firebomb,heal,Red,freeze,speed
Black,firebomb,heal,Red,freeze,wall
Black,firebomb,heal,White,nuke,heal
Black,firebomb,heal,White,nuke,reinforcements
Black,firebomb,heal,White,nuke,speed
Black,firebomb,heal,White,nuke,wall
Black,firebomb,heal,White,firebomb,heal
Black,firebomb,heal,White,firebomb,reinforcements
Black,firebomb,heal,White,firebomb,speed
Black,firebomb,heal,White,firebomb,wall
Black,firebomb,heal,White,snipe,heal
Black,firebomb,heal,White,snipe,reinforcements
Black,firebomb,heal,White,snipe,speed
Black,firebomb,heal,White,snipe,wall
Black,firebomb,heal,White,freeze,heal
Black,firebomb,heal,White,freeze,reinforcements
Black,firebomb,heal,White,freeze,speed
Black,firebomb,heal,White,freeze,wall
Black,firebomb,heal,Yellow,nuke,heal
Black,firebomb,heal,Yellow,nuke,reinforcements
