human_team,human_off,human_def,bot_team,bot_off,bot_def
Blue,firebomb,heal,White,freeze,reinforcements
Blue,firebomb,heal,White,freeze,speed
Blue,firebomb,reinforcements,White,nuke,wall
Blue,firebomb,reinforcements,White,nuke,reinforcements
Blue,firebomb,reinforcements,White,freeze,heal
Blue,firebomb,reinforcements,White,nuke,heal
Blue,firebomb,reinforcements,White,firebomb,heal
Blue,firebomb,reinforcements,White,firebomb,wall
Blue,firebomb,reinforcements,White,freeze,reinforcements
Blue,firebomb,reinforcements,White,firebomb,reinforcements
Blue,firebomb,speed,White,nuke,wall
Blue,firebomb,speed,White,nuke,reinforcements
Blue,firebomb,speed,White,freeze,heal
Blue,firebomb,speed,White,freeze,wall
Blue,firebomb,speed,White,nuke,heal
Blue,firebomb,speed,White,firebomb,heal
Blue,firebomb,speed,White,firebomb,wall
Blue,firebomb,speed,White,freeze,reinforcements
Blue,firebomb,wall,White,nuke,wall
Blue,firebomb,wall,White,nuke,reinforcements
Blue,firebomb,wall,White,freeze,heal
Blue,firebomb,wall,White,freeze,wall
Blue,firebomb,wall,White,nuke,heal
Blue,firebomb,wall,White,firebomb,heal
Blue,firebomb,wall,White,firebomb,wall
Blue,firebomb,wall,White,freeze,reinforcements
Blue,snipe,heal,White,nuke,wall
Blue,snipe,heal,White,nuke,reinforcements
Blue,snipe,heal,White,freeze,heal
Blue,snipe,heal,White,freeze,wall
Blue,snipe,heal,White,nuke,heal
Blue,snipe,heal,White,firebomb,heal
Blue,snipe,heal,White,firebomb,wall
Blue,snipe,heal,White,freeze,reinforcements
Blue,snipe,reinforcements,White,nuke,wall
Blue,snipe,reinforcements,White,nuke,reinforcements
Blue,snipe,reinforcements,White,freeze,heal
Blue,snipe,reinforcements,White,freeze,wall
Blue,snipe,reinforcements,White,nuke,heal
