human_team,human_off,human_def,bot_team,bot_off,bot_def
Red,firebomb,reinforcements,Yellow,snipe,reinforcements
Red,firebomb,reinforcements,Yellow,snipe,speed
Red,firebomb,reinforcements,Yellow,snipe,wall
Red,firebomb,reinforcements,Yellow,freeze,heal
Red,firebomb,reinforcements,Yellow,freeze,reinforcements
Red,firebomb,reinforcements,Yellow,freeze,speed
Red,firebomb,reinforcements,Yellow,freeze,wall
Red,firebomb,speed,Black,nuke,heal
Red,firebomb,speed,Black,nuke,reinforcements
Red,firebomb,speed,Black,nuke,speed
Red,firebomb,speed,Black,nuke,wall
Red,firebomb,speed,Black,firebomb,heal
Red,firebomb,speed,Black,firebomb,reinforcements
Red,firebomb,speed,Black,firebomb,speed
Red,firebomb,speed,Black,firebomb,wall
Red,firebomb,speed,Black,snipe,heal
Red,firebomb,speed,Black,snipe,reinforcements
Red,firebomb,speed,Black,snipe,speed
Red,firebomb,speed,Black,snipe,wall
Red,firebomb,speed,Black,freeze,heal
Red,firebomb,speed,Black,freeze,reinforcements
Red,firebomb,speed,Black,freeze,speed
Red,firebomb,speed,Black,freeze,wall
Red,firebomb,speed,Blue,nuke,heal
Red,firebomb,speed,Blue,nuke,reinforcements
Red,firebomb,speed,Blue,nuke,speed
Red,firebomb,speed,Blue,nuke,wall
Red,firebomb,speed,Blue,firebomb,heal
Red,firebomb,speed,Blue,firebomb,reinforcements
Red,firebomb,speed,Blue,firebomb,speed
Red,firebomb,speed,Blue,firebomb,wall
Red,firebomb,speed,Blue,snipe,heal
Red,firebomb,speed,Blue,snipe,reinforcements
Red,firebomb,speed,Blue,snipe,speed
Red,firebomb,speed,Blue,snipe,wall
Red,firebomb,speed,Blue,freeze,heal
Red,firebomb,speed,Blue,freeze,reinforcements
Red,firebomb,speed,Blue,freeze,speed
Red,firebomb,speed,Blue,freeze,wall
Red,firebomb,speed,Green,nuke,heal
Red,firebomb,speed,Green,nuke,reinforcements
Red,firebomb,speed,Green,nuke,speed
Red,firebomb,speed,Green,nuke,wall
Red,firebomb,speed,Green,firebomb,heal
Red,firebomb,speed,Green,firebomb,reinforcements
Red,firebomb,speed,Green,firebomb,speed
Red,firebomb,speed,Green,firebomb,wall
Red,firebomb,speed,Green,snipe,heal
Red,firebomb,speed,Green,snipe,reinforcements
Red,firebomb,speed,Green,snipe,speed
Red,firebomb,speed,Green,snipe,wall
Red,firebomb,speed,Green,freeze,heal
Red,firebomb,speed,Green,freeze,reinforcements
Red,firebomb,speed,Green,freeze,speed
Red,firebomb,speed,Green,freeze,wall
Red,firebomb,speed,Orange,nuke,heal
Red,firebomb,speed,Orange,nuke,reinforcements
Red,firebomb,speed,Orange,nuke,speed
Red,firebomb,speed,Orange,nuke,wall
Red,firebomb,speed,Orange,firebomb,heal
Red,firebomb,speed,Orange,firebomb,reinforcements
Red,firebomb,speed,Orange,firebomb,speed
Red,firebomb,speed,Orange,firebomb,wall
Red,firebomb,speed,Orange,snipe,heal
Red,firebomb,speed,Orange,snipe,reinforcements
Red,firebomb,speed,Orange,snipe,speed
Red,firebomb,speed,Orange,snipe,wall
Red,firebomb,speed,Orange,freeze,heal
Red,firebomb,speed,Orange,freeze,reinforcements
Red,firebomb,speed,Orange,freeze,speed
Red,firebomb,speed,Orange,freeze,wall
Red,firebomb,speed,Purple,nuke,heal
Red,firebomb,speed,Purple,nuke,reinforcements
Red,firebomb,speed,Purple,nuke,speed
Red,firebomb,speed,Purple,nuke,wall
Red,firebomb,speed,Purple,firebomb,heal
Red,firebomb,speed,Purple,firebomb,reinforcements
Red,firebomb,speed,Purple,firebomb,speed
Red,firebomb,speed,Purple,firebomb,wall
Red,firebomb,speed,Purple,snipe,heal
Red,firebomb,speed,Purple,snipe,reinforcements
Red,firebomb,speed,Purple,snipe,speed
Red,firebomb,speed,Purple,snipe,wall
Red,firebomb,speed,Purple,freeze,heal
Red,firebomb,speed,Purple,freeze,reinforcements
Red,firebomb,speed,Purple,freeze,speed
Red,firebomb,speed,Purple,freeze,wall
Red,firebomb,speed,Red,nuke,heal
Red,firebomb,speed,Red,nuke,reinforcements
Red,firebomb,speed,Red,nuke,speed
Red,firebomb,speed,Red,nuke,wall
Red,firebomb,speed,Red,firebomb,heal
Red,firebomb,speed,Red,firebomb,reinforcements
Red,firebomb,speed,Red,firebomb,speed
Red,firebomb,speed,Red,firebomb,wall
Red,firebomb,speed,Red,snipe,heal
Red,firebomb,speed,Red,snipe,reinforcements
Red,firebomb,speed,Red,snipe,speed
Red,firebomb,speed,Red,snipe,wall
Red,firebomb,speed,Red,freeze,heal
Red,firebomb,speed,Red,freeze,reinforcements
Red,firebomb,speed,Red,freeze,speed
Red,firebomb,speed,Red,freeze,wall
Red,firebomb,speed,White,nuke,heal
Red,firebomb,speed,White,nuke,reinforcements
Red,firebomb,speed,White,nuke,speed
Red,firebomb,speed,White,nuke,wall
Red,firebomb,speed,White,firebomb,heal
Red,firebomb,speed,White,firebomb,reinforcements
Red,firebomb,speed,White,firebomb,speed
Red,firebomb,speed,White,firebomb,wall
Red,firebomb,speed,White,snipe,heal
Red,firebomb,speed,White,snipe,reinforcements
Red,firebomb,speed,White,snipe,speed
Red,firebomb,speed,White,snipe,wall
Red,firebomb,speed,White,freeze,heal
Red,firebomb,speed,White,freeze,reinforcements
Red,firebomb,speed,White,freeze,speed
Red,firebomb,speed,White,freeze,wall
Red,firebomb,speed,Yellow,nuke,heal
Red,firebomb,speed,Yellow,nuke,reinforcements
Red,firebomb,speed,Yellow,nuke,speed
Red,firebomb,speed,Yellow,nuke,wall
Red,firebomb,speed,Yellow,firebomb,heal
Red,firebomb,speed,Yellow,firebomb,reinforcements
Red,firebomb,speed,Yellow,firebomb,speed
Red,firebomb,speed,Yellow,firebomb,wall
Red,firebomb,speed,Yellow,snipe,heal
Red,firebomb,speed,Yellow,snipe,reinforcements
Red,firebomb,speed,Yellow,snipe,speed
Red,firebomb,speed,Yellow,snipe,wall
Red,firebomb,speed,Yellow,freeze,heal
Red,firebomb,speed,Yellow,freeze,reinforcements
Red,firebomb,speed,Yellow,freeze,speed
Red,firebomb,speed,Yellow,freeze,wall
Red,firebomb,wall,Black,nuke,heal
Red,firebomb,wall,Black,nuke,reinforcements
Red,firebomb,wall,Black,nuke,speed
Red,firebomb,wall,Black,nuke,wall
Red,firebomb,wall,Black,firebomb,heal
Red,firebomb,wall,Black,firebomb,reinforcements
Red,firebomb,wall,Black,firebomb,speed
Red,firebomb,wall,Black,firebomb,wall
Red,firebomb,wall,Black,snipe,heal
Red,firebomb,wall,Black,snipe,reinforcements
Red,firebomb,wall,Black,snipe,speed
Red,firebomb,wall,Black,snipe,wall
Red,firebomb,wall,Black,freeze,heal
Red,firebomb,wall,Black,freeze,reinforcements
Red,firebomb,wall,Black,freeze,speed
Red,firebomb,wall,Black,freeze,wall
Red,firebomb,wall,Blue,nuke,heal
Red,firebomb,wall,Blue,nuke,reinforcements
Red,firebomb,wall,Blue,nuke,speed
Red,firebomb,wall,Blue,nuke,wall
Red,firebomb,wall,Blue,firebomb,heal
Red,firebomb,wall,Blue,firebomb,reinforcements
Red,firebomb,wall,Blue,firebomb,speed
Red,firebomb,wall,Blue,firebomb,wall
Red,firebomb,wall,Blue,snipe,heal
Red,firebomb,wall,Blue,snipe,reinforcements
Red,firebomb,wall,Blue,snipe,speed
Red,firebomb,wall,Blue,snipe,wall
Red,firebomb,wall,Blue,freeze,heal
Red,firebomb,wall,Blue,freeze,reinforcements
Red,firebomb,wall,Blue,freeze,speed
Red,firebomb,wall,Blue,freeze,wall
Red,firebomb,wall,Green,nuke,heal
Red,firebomb,wall,Green,nuke,reinforcements
Red,firebomb,wall,Green,nuke,speed
Red,firebomb,wall,Green,nuke,wall
Red,firebomb,wall,Green,firebomb,heal
Red,firebomb,wall,Green,firebomb,reinforcements
Red,firebomb,wall,Green,firebomb,speed
Red,firebomb,wall,Green,firebomb,wall
Red,firebomb,wall,Green,snipe,heal
Red,firebomb,wall,Green,snipe,reinforcements
Red,firebomb,wall,Green,snipe,speed
Red,firebomb,wall,Green,snipe,wall
Red,firebomb,wall,Green,freeze,heal
Red,firebomb,wall,Green,freeze,reinforcements
Red,firebomb,wall,Green,freeze,speed
Red,firebomb,wall,Green,freeze,wall
Red,firebomb,wall,Orange,nuke,heal
Red,firebomb,wall,Orange,nuke,reinforcements
Red,firebomb,wall,Orange,nuke,speed
Red,firebomb,wall,Orange,nuke,wall
Red,firebomb,wall,Orange,firebomb,heal
Red,firebomb,wall,Orange,firebomb,reinforcements
Red,firebomb,wall,Orange,firebomb,speed
Red,firebomb,wall,Orange,firebomb,wall
Red,firebomb,wall,Orange,snipe,heal
Red,firebomb,wall,Orange,snipe,reinforcements
Red,firebomb,wall,Orange,snipe,speed
Red,firebomb,wall,Orange,snipe,wall
Red,firebomb,wall,Orange,freeze,heal
Red,firebomb,wall,Orange,freeze,reinforcements
Red,firebomb,wall,Orange,freeze,speed
Red,firebomb,wall,Orange,freeze,wall
Red,firebomb,wall,Purple,nuke,heal
Red,firebomb,wall,Purple,nuke,reinforcements
Red,firebomb,wall,Purple,nuke,speed
Red,firebomb,wall,Purple,nuke,wall
Red,firebomb,wall,Purple,firebomb,heal
Red,firebomb,wall,Purple,firebomb,reinforcements
Red,firebomb,wall,Purple,firebomb,speed
Red,firebomb,wall,Purple,firebomb,wall
Red,firebomb,wall,Purple,snipe,heal
Red,firebomb,wall,Purple,snipe,reinforcements
Red,firebomb,wall,Purple,snipe,speed
Red,firebomb,wall,Purple,snipe,wall
Red,firebomb,wall,Purple,freeze,heal
Red,firebomb,wall,Purple,freeze,reinforcements
Red,firebomb,wall,Purple,freeze,speed
Red,firebomb,wall,Purple,freeze,wall
Red,firebomb,wall,Red,nuke,heal
Red,firebomb,wall,Red,nuke,reinforcements
Red,firebomb,wall,Red,nuke,speed
Red,firebomb,wall,Red,nuke,wall
Red,firebomb,wall,Red,firebomb,heal
Red,firebomb,wall,Red,firebomb,reinforcements
Red,firebomb,wall,Red,firebomb,speed
Red,firebomb,wall,Red,firebomb,wall
Red,firebomb,wall,Red,snipe,heal
Red,firebomb,wall,Red,snipe,reinforcements
Red,firebomb,wall,Red,snipe,speed
Red,firebomb,wall,Red,snipe,wall
Red,firebomb,wall,Red,freeze,heal
Red,firebomb,wall,Red,freeze,reinforcements
Red,firebomb,wall,Red,freeze,speed
Red,firebomb,wall,Red,freeze,wall
Red,firebomb,wall,White,nuke,heal
Red,firebomb,wall,White,nuke,reinforcements
Red,firebomb,wall,White,nuke,speed
Red,firebomb,wall,White,nuke,wall
Red,firebomb,wall,White,firebomb,heal
Red,firebomb,wall,White,firebomb,reinforcements
Red,firebomb,wall,White,firebomb,speed
Red,firebomb,wall,White,firebomb,wall
Red,firebomb,wall,White,snipe,heal
Red,firebomb,wall,White,snipe,reinforcements
Red,firebomb,wall,White,snipe,speed
Red,firebomb,wall,White,snipe,wall
Red,firebomb,wall,White,freeze,heal
Red,firebomb,wall,White,freeze,reinforcements
Red,firebomb,wall,White,freeze,speed
Red,firebomb,wall,White,freeze,wall
Red,firebomb,wall,Yellow,nuke,heal
Red,firebomb,wall,Yellow,nuke,reinforcements
Red,firebomb,wall,Yellow,nuke,speed
Red,firebomb,wall,Yellow,nuke,wall
Red,firebomb,wall,Yellow,firebomb,heal
Red,firebomb,wall,Yellow,firebomb,reinforcements
Red,firebomb,wall,Yellow,firebomb,speed
Red,firebomb,wall,Yellow,firebomb,wall
Red,firebomb,wall,Yellow,snipe,heal
Red,firebomb,wall,Yellow,snipe,reinforcements
Red,firebomb,wall,Yellow,snipe,speed
Red,firebomb,wall,Yellow,snipe,wall
Red,firebomb,wall,Yellow,freeze,heal
Red,firebomb,wall,Yellow,freeze,reinforcements
Red,firebomb,wall,Yellow,freeze,speed
Red,firebomb,wall,Yellow,freeze,wall
Red,snipe,heal,Black,nuke,heal
Red,snipe,heal,Black,nuke,reinforcements
Red,snipe,heal,Black,nuke,speed
Red,snipe,heal,Black,nuke,wall
Red,snipe,heal,Black,firebomb,heal
Red,snipe,heal,Black,firebomb,reinforcements
Red,snipe,heal,Black,firebomb,speed
Red,snipe,heal,Black,firebomb,wall
Red,snipe,heal,Black,snipe,heal
Red,snipe,heal,Black,snipe,reinforcements
Red,snipe,heal,Black,snipe,speed
Red,snipe,heal,Black,snipe,wall
Red,snipe,heal,Black,freeze,heal
Red,snipe,heal,Black,freeze,reinforcements
Red,snipe,heal,Black,freeze,speed
Red,snipe,heal,Black,freeze,wall
Red,snipe,heal,Blue,nuke,heal
Red,snipe,heal,Blue,nuke,reinforcements
Red,snipe,heal,Blue,nuke,speed
Red,snipe,heal,Blue,nuke,wall
Red,snipe,heal,Blue,firebomb,heal
Red,snipe,heal,Blue,firebomb,reinforcements
Red,snipe,heal,Blue,firebomb,speed
Red,snipe,heal,Blue,firebomb,wall
Red,snipe,heal,Blue,snipe,heal
Red,snipe,heal,Blue,snipe,reinforcements
Red,snipe,heal,Blue,snipe,speed
Red,snipe,heal,Blue,snipe,wall
Red,snipe,heal,Blue,freeze,heal
Red,snipe,heal,Blue,freeze,reinforcements
Red,snipe,heal,Blue,freeze,speed
Red,snipe,heal,Blue,freeze,wall
Red,snipe,heal,Green,nuke,heal
Red,snipe,heal,Green,nuke,reinforcements
Red,snipe,heal,Green,nuke,speed
Red,snipe,heal,Green,nuke,wall
Red,snipe,heal,Green,firebomb,heal
Red,snipe,heal,Green,firebomb,reinforcements
Red,snipe,heal,Green,firebomb,speed
Red,snipe,heal,Green,firebomb,wall
Red,snipe,heal,Green,snipe,heal
Red,snipe,heal,Green,snipe,reinforcements
Red,snipe,heal,Green,snipe,speed
Red,snipe,heal,Green,snipe,wall
Red,snipe,heal,Green,freeze,heal
Red,snipe,heal,Green,freeze,reinforcements
Red,snipe,heal,Green,freeze,speed
Red,snipe,heal,Green,freeze,wall
Red,snipe,heal,Orange,nuke,heal
Red,snipe,heal,Orange,nuke,reinforcements
Red,snipe,heal,Orange,nuke,speed
Red,snipe,heal,Orange,nuke,wall
Red,snipe,heal,Orange,firebomb,heal
Red,snipe,heal,Orange,firebomb,reinforcements
Red,snipe,heal,Orange,firebomb,speed
Red,snipe,heal,Orange,firebomb,wall
Red,snipe,heal,Orange,snipe,heal
Red,snipe,heal,Orange,snipe,reinforcements
Red,snipe,heal,Orange,snipe,speed
Red,snipe,heal,Orange,snipe,wall
Red,snipe,heal,Orange,freeze,heal
Red,snipe,heal,Orange,freeze,reinforcements
Red,snipe,heal,Orange,freeze,speed
Red,snipe,heal,Orange,freeze,wall
Red,snipe,heal,Purple,nuke,heal
Red,snipe,heal,Purple,nuke,reinforcements
Red,snipe,heal,Purple,nuke,speed
Red,snipe,heal,Purple,nuke,wall
Red,snipe,heal,Purple,firebomb,heal
Red,snipe,heal,Purple,firebomb,reinforcements
Red,snipe,heal,Purple,firebomb,speed
Red,snipe,heal,Purple,firebomb,wall
Red,snipe,heal,Purple,snipe,heal
Red,snipe,heal,Purple,snipe,reinforcements
Red,snipe,heal,Purple,snipe,speed
Red,snipe,heal,Purple,snipe,wall
Red,snipe,heal,Purple,freeze,heal
Red,snipe,heal,Purple,freeze,reinforcements
Red,snipe,heal,Purple,freeze,speed
Red,snipe,heal,Purple,freeze,wall
Red,snipe,heal,Red,nuke,heal
Red,snipe,heal,Red,nuke,reinforcements
Red,snipe,heal,Red,nuke,speed
Red,snipe,heal,Red,nuke,wall
Red,snipe,heal,Red,firebomb,heal
Red,snipe,heal,Red,firebomb,reinforcements
Red,snipe,heal,Red,firebomb,speed
Red,snipe,heal,Red,firebomb,wall
Red,snipe,heal,Red,snipe,heal
Red,snipe,heal,Red,snipe,reinforcements
Red,snipe,heal,Red,snipe,speed
Red,snipe,heal,Red,snipe,wall
Red,snipe,heal,Red,freeze,heal
Red,snipe,heal,Red,freeze,reinforcements
Red,snipe,heal,Red,freeze,speed
Red,snipe,heal,Red,freeze,wall
Red,snipe,heal,White,nuke,heal
Red,snipe,heal,White,nuke,reinforcements
Red,snipe,heal,White,nuke,speed
Red,snipe,heal,White,nuke,wall
Red,snipe,heal,White,firebomb,heal
Red,snipe,heal,White,firebomb,reinforcements
Red,snipe,heal,White,firebomb,speed
Red,snipe,heal,White,firebomb,wall
Red,snipe,heal,White,snipe,heal
Red,snipe,heal,White,snipe,reinforcements
Red,snipe,heal,White,snipe,speed
Red,snipe,heal,White,snipe,wall
Red,snipe,heal,White,freeze,heal
Red,snipe,heal,White,freeze,reinforcements
Red,snipe,heal,White,freeze,speed
Red,snipe,heal,White,freeze,wall
Red,snipe,heal,Yellow,nuke,heal
Red,snipe,heal,Yellow,nuke,reinforcements
Red,snipe,heal,Yellow,nuke,speed
Red,snipe,heal,Yellow,nuke,wall
Red,snipe,heal,Yellow,firebomb,heal
Red,snipe,heal,Yellow,firebomb,reinforcements
Red,snipe,heal,Yellow,firebomb,speed
Red,snipe,heal,Yellow,firebomb,wall
Red,snipe,heal,Yellow,snipe,heal
Red,snipe,heal,Yellow,snipe,reinforcements
Red,snipe,heal,Yellow,snipe,speed
Red,snipe,heal,Yellow,snipe,wall
Red,snipe,heal,Yellow,freeze,heal
Red,snipe,heal,Yellow,freeze,reinforcements
Red,snipe,heal,Yellow,freeze,speed
Red,snipe,heal,Yellow,freeze,wall
Red,snipe,reinforcements,Black,nuke,heal
Red,snipe,reinforcements,Black,nuke,reinforcements
Red,snipe,reinforcements,Black,nuke,speed
Red,snipe,reinforcements,Black,nuke,wall
Red,snipe,reinforcements,Black,firebomb,heal
Red,snipe,reinforcements,Black,firebomb,reinforcements
Red,snipe,reinforcements,Black,firebomb,speed
Red,snipe,reinforcements,Black,firebomb,wall
Red,snipe,reinforcements,Black,snipe,heal
Red,snipe,reinforcements,Black,snipe,reinforcements
Red,snipe,reinforcements,Black,snipe,speed
Red,snipe,reinforcements,Black,snipe,wall
Red,snipe,reinforcements,Black,freeze,heal
Red,snipe,reinforcements,Black,freeze,reinforcements
Red,snipe,reinforcements,Black,freeze,speed
Red,snipe,reinforcements,Black,freeze,wall
Red,snipe,reinforcements,Blue,nuke,heal
Red,snipe,reinforcements,Blue,nuke,reinforcements
Red,snipe,reinforcements,Blue,nuke,speed
Red,snipe,reinforcements,Blue,nuke,wall
Red,snipe,reinforcements,Blue,firebomb,heal
Red,snipe,reinforcements,Blue,firebomb,reinforcements
Red,snipe,reinforcements,Blue,firebomb,speed
Red,snipe,reinforcements,Blue,firebomb,wall
Red,snipe,reinforcements,Blue,snipe,heal
Red,snipe,reinforcements,Blue,snipe,reinforcements
Red,snipe,reinforcements,Blue,snipe,speed
Red,snipe,reinforcements,Blue,snipe,wall
Red,snipe,reinforcements,Blue,freeze,heal
Red,snipe,reinforcements,Blue,freeze,reinforcements
Red,snipe,reinforcements,Blue,freeze,speed
Red,snipe,reinforcements,Blue,freeze,wall
Red,snipe,reinforcements,Green,nuke,heal
Red,snipe,reinforcements,Green,nuke,reinforcements
Red,snipe,reinforcements,Green,nuke,speed
Red,snipe,reinforcements,Green,nuke,wall
Red,snipe,reinforcements,Green,firebomb,heal
Red,snipe,reinforcements,Green,firebomb,reinforcements
Red,snipe,reinforcements,Green,firebomb,speed
Red,snipe,reinforcements,Green,firebomb,wall
Red,snipe,reinforcements,Green,snipe,heal
Red,snipe,reinforcements,Green,snipe,reinforcements
Red,snipe,reinforcements,Green,snipe,speed
Red,snipe,reinforcements,Green,snipe,wall
Red,snipe,reinforcements,Green,freeze,heal
Red,snipe,reinforcements,Green,freeze,reinforcements
Red,snipe,reinforcements,Green,freeze,speed
Red,snipe,reinforcements,Green,freeze,wall
Red,snipe,reinforcements,Orange,nuke,heal
Red,snipe,reinforcements,Orange,nuke,reinforcements
Red,snipe,reinforcements,Orange,nuke,speed
Red,snipe,reinforcements,Orange,nuke,wall
Red,snipe,reinforcements,Orange,firebomb,heal
Red,snipe,reinforcements,Orange,firebomb,reinforcements
Red,snipe,reinforcements,Orange,firebomb,speed
Red,snipe,reinforcements,Orange,firebomb,wall
Red,snipe,reinforcements,Orange,snipe,heal
Red,snipe,reinforcements,Orange,snipe,reinforcements
Red,snipe,reinforcements,Orange,snipe,speed
Red,snipe,reinforcements,Orange,snipe,wall
Red,snipe,reinforcements,Orange,freeze,heal
Red,snipe,reinforcements,Orange,freeze,reinforcements
Red,snipe,reinforcements,Orange,freeze,speed
Red,snipe,reinforcements,Orange,freeze,wall
Red,snipe,reinforcements,Purple,nuke,heal
Red,snipe,reinforcements,Purple,nuke,reinforcements
Red,snipe,reinforcements,Purple,nuke,speed
Red,snipe,reinforcements,Purple,nuke,wall
Red,snipe,reinforcements,Purple,firebomb,heal
Red,snipe,reinforcements,Purple,firebomb,reinforcements
Red,snipe,reinforcements,Purple,firebomb,speed
Red,snipe,reinforcements,Purple,firebomb,wall
Red,snipe,reinforcements,Purple,snipe,heal
Red,snipe,reinforcements,Purple,snipe,reinforcements
Red,snipe,reinforcements,Purple,snipe,speed
Red,snipe,reinforcements,Purple,snipe,wall
Red,snipe,reinforcements,Purple,freeze,heal
Red,snipe,reinforcements,Purple,freeze,reinforcements
Red,snipe,reinforcements,Purple,freeze,speed
Red,snipe,reinforcements,Purple,freeze,wall
Red,snipe,reinforcements,Red,nuke,heal
Red,snipe,reinforcements,Red,nuke,reinforcements
Red,snipe,reinforcements,Red,nuke,speed
Red,snipe,reinforcements,Red,nuke,wall
Red,snipe,reinforcements,Red,firebomb,heal
Red,snipe,reinforcements,Red,firebomb,reinforcements
Red,snipe,reinforcements,Red,firebomb,speed
Red,snipe,reinforcements,Red,firebomb,wall
Red,snipe,reinforcements,Red,snipe,heal
Red,snipe,reinforcements,Red,snipe,reinforcements
Red,snipe,reinforcements,Red,snipe,speed
Red,snipe,reinforcements,Red,snipe,wall
Red,snipe,reinforcements,Red,freeze,heal
Red,snipe,reinforcements,Red,freeze,reinforcements
Red,snipe,reinforcements,Red,freeze,speed
Red,snipe,reinforcements,Red,freeze,wall
Red,snipe,reinforcements,White,nuke,heal
Red,snipe,reinforcements,White,nuke,reinforcements
Red,snipe,reinforcements,White,nuke,speed
Red,snipe,reinforcements,White,nuke,wall
Red,snipe,reinforcements,White,firebomb,heal
Red,snipe,reinforcements,White,firebomb,reinforcements
Red,snipe,reinforcements,White,firebomb,speed
Red,snipe,reinforcements,White,firebomb,wall
Red,snipe,reinforcements,White,snipe,heal
Red,snipe,reinforcements,White,snipe,reinforcements
Red,snipe,reinforcements,White,snipe,speed
Red,snipe,reinforcements,White,snipe,wall
Red,snipe,reinforcements,White,freeze,heal
Red,snipe,reinforcements,White,freeze,reinforcements
Red,snipe,reinforcements,White,freeze,speed
Red,snipe,reinforcements,White,freeze,wall
Red,snipe,reinforcements,Yellow,nuke,heal
Red,snipe,reinforcements,Yellow,nuke,reinforcements
Red,snipe,reinforcements,Yellow,nuke,speed
Red,snipe,reinforcements,Yellow,nuke,wall
Red,snipe,reinforcements,Yellow,firebomb,heal
Red,snipe,reinforcements,Yellow,firebomb,reinforcements
Red,snipe,reinforcements,Yellow,firebomb,speed
Red,snipe,reinforcements,Yellow,firebomb,wall
Red,snipe,reinforcements,Yellow,snipe,heal
Red,snipe,reinforcements,Yellow,snipe,reinforcements
Red,snipe,reinforcements,Yellow,snipe,speed
Red,snipe,reinforcements,Yellow,snipe,wall
Red,snipe,reinforcements,Yellow,freeze,heal
Red,snipe,reinforcements,Yellow,freeze,reinforcements
Red,snipe,reinforcements,Yellow,freeze,speed
Red,snipe,reinforcements,Yellow,freeze,wall
Red,snipe,speed,Black,nuke,heal
Red,snipe,speed,Black,nuke,reinforcements
Red,snipe,speed,Black,nuke,speed
Red,snipe,speed,Black,nuke,wall
Red,snipe,speed,Black,firebomb,heal
Red,snipe,speed,Black,firebomb,reinforcements
Red,snipe,speed,Black,firebomb,speed
