human_team,human_off,human_def,bot_team,bot_off,bot_def
Green,freeze,heal,Black,freeze,wall
Green,freeze,heal,Blue,nuke,heal
Green,freeze,heal,Blue,nuke,reinforcements
Green,freeze,heal,Blue,nuke,speed
Green,freeze,heal,Blue,nuke,wall
Green,freeze,heal,Blue,firebomb,heal
Green,freeze,heal,Blue,firebomb,reinforcements
Green,freeze,heal,Blue,firebomb,speed
Green,freeze,heal,Blue,firebomb,wall
Green,freeze,heal,Blue,snipe,heal
Green,freeze,heal,Blue,snipe,reinforcements
Green,freeze,heal,Blue,snipe,speed
Green,freeze,heal,Blue,snipe,wall
Green,freeze,heal,Blue,freeze,heal
Green,freeze,heal,Blue,freeze,reinforcements
Green,freeze,heal,Blue,freeze,speed
Green,freeze,heal,Blue,freeze,wall
Green,freeze,heal,Green,nuke,heal
Green,freeze,heal,Green,nuke,reinforcements
Green,freeze,heal,Green,nuke,speed
Green,freeze,heal,Green,nuke,wall
Green,freeze,heal,Green,firebomb,heal
Green,freeze,heal,Green,firebomb,reinforcements
Green,freeze,heal,Green,firebomb,speed
Green,freeze,heal,Green,firebomb,wall
Green,freeze,heal,Green,snipe,heal
Green,freeze,heal,Green,snipe,reinforcements
Green,freeze,heal,Green,snipe,speed
Green,freeze,heal,Green,snipe,wall
Green,freeze,heal,Green,freeze,heal
Green,freeze,heal,Green,freeze,reinforcements
Green,freeze,heal,Green,freeze,speed
Green,freeze,heal,Green,freeze,wall
Green,freeze,heal,Orange,nuke,heal
Green,freeze,heal,Orange,nuke,reinforcements
Green,freeze,heal,Orange,nuke,speed
Green,freeze,heal,Orange,nuke,wall
Green,freeze,heal,Orange,firebomb,heal
Green,freeze,heal,Orange,firebomb,reinforcements
Green,freeze,heal,Orange,firebomb,speed
Green,freeze,heal,Orange,firebomb,wall
Green,freeze,heal,Orange,snipe,heal
Green,freeze,heal,Orange,snipe,reinforcements
Green,freeze,heal,Orange,snipe,speed
Green,freeze,heal,Orange,snipe,wall
Green,freeze,heal,Orange,freeze,heal
Green,freeze,heal,Orange,freeze,reinforcements
Green,freeze,heal,Orange,freeze,speed
Green,freeze,heal,Orange,freeze,wall
Green,freeze,heal,Purple,nuke,heal
Green,freeze,heal,Purple,nuke,reinforcements
Green,freeze,heal,Purple,nuke,speed
Green,freeze,heal,Purple,nuke,wall
Green,freeze,heal,Purple,firebomb,heal
Green,freeze,heal,Purple,firebomb,reinforcements
Green,freeze,heal,Purple,firebomb,speed
Green,freeze,heal,Purple,firebomb,wall
Green,freeze,heal,Purple,snipe,heal
Green,freeze,heal,Purple,snipe,reinforcements
Green,freeze,heal,Purple,snipe,speed
Green,freeze,heal,Purple,snipe,wall
Green,freeze,heal,Purple,freeze,heal
Green,freeze,heal,Purple,freeze,reinforcements
Green,freeze,heal,Purple,freeze,speed
Green,freeze,heal,Purple,freeze,wall
Green,freeze,heal,Red,nuke,heal
Green,freeze,heal,Red,nuke,reinforcements
Green,freeze,heal,Red,nuke,speed
Green,freeze,heal,Red,nuke,wall
Green,freeze,heal,Red,firebomb,heal
Green,freeze,heal,Red,firebomb,reinforcements
Green,freeze,heal,Red,firebomb,speed
Green,freeze,heal,Red,firebomb,wall
Green,freeze,heal,Red,snipe,heal
Green,freeze,heal,Red,snipe,reinforcements
Green,freeze,heal,Red,snipe,speed
Green,freeze,heal,Red,snipe,wall
Green,freeze,heal,Red,freeze,heal
Green,freeze,heal,Red,freeze,reinforcements
Green,freeze,heal,Red,freeze,speed
Green,freeze,heal,Red,freeze,wall
Green,freeze,heal,White,nuke,heal
Green,freeze,heal,White,nuke,reinforcements
Green,freeze,heal,White,nuke,speed
Green,freeze,heal,White,nuke,wall
Green,freeze,heal,White,firebomb,heal
Green,freeze,heal,White,firebomb,reinforcements
Green,freeze,heal,White,firebomb,speed
Green,freeze,heal,White,firebomb,wall
Green,freeze,heal,White,snipe,heal
Green,freeze,heal,White,snipe,reinforcements
Green,freeze,heal,White,snipe,speed
Green,freeze,heal,White,snipe,wall
Green,freeze,heal,White,freeze,heal
Green,freeze,heal,White,freeze,reinforcements
Green,freeze,heal,White,freeze,speed
Green,freeze,heal,White,freeze,wall
Green,freeze,heal,Yellow,nuke,heal
Green,freeze,heal,Yellow,nuke,reinforcements
Green,freeze,heal,Yellow,nuke,speed
Green,freeze,heal,Yellow,nuke,wall
Green,freeze,heal,Yellow,firebomb,heal
Green,freeze,heal,Yellow,firebomb,reinforcements
Green,freeze,heal,Yellow,firebomb,speed
Green,freeze,heal,Yellow,firebomb,wall
Green,freeze,heal,Yellow,snipe,heal
Green,freeze,heal,Yellow,snipe,reinforcements
Green,freeze,heal,Yellow,snipe,speed
Green,freeze,heal,Yellow,snipe,wall
Green,freeze,heal,Yellow,freeze,heal
Green,freeze,heal,Yellow,freeze,reinforcements
Green,freeze,heal,Yellow,freeze,speed
Green,freeze,heal,Yellow,freeze,wall
Green,freeze,reinforcements,Black,nuke,heal
Green,freeze,reinforcements,Black,nuke,reinforcements
Green,freeze,reinforcements,Black,nuke,speed
Green,freeze,reinforcements,Black,nuke,wall
Green,freeze,reinforcements,Black,firebomb,heal
Green,freeze,reinforcements,Black,firebomb,reinforcements
Green,freeze,reinforcements,Black,firebomb,speed
Green,freeze,reinforcements,Black,firebomb,wall
Green,freeze,reinforcements,Black,snipe,heal
Green,freeze,reinforcements,Black,snipe,reinforcements
Green,freeze,reinforcements,Black,snipe,speed
Green,freeze,reinforcements,Black,snipe,wall
Green,freeze,reinforcements,Black,freeze,heal
Green,freeze,reinforcements,Black,freeze,reinforcements
Green,freeze,reinforcements,Black,freeze,speed
Green,freeze,reinforcements,Black,freeze,wall
Green,freeze,reinforcements,Blue,nuke,heal
Green,freeze,reinforcements,Blue,nuke,reinforcements
Green,freeze,reinforcements,Blue,nuke,speed
Green,freeze,reinforcements,Blue,nuke,wall
Green,freeze,reinforcements,Blue,firebomb,heal
Green,freeze,reinforcements,Blue,firebomb,reinforcements
Green,freeze,reinforcements,Blue,firebomb,speed
Green,freeze,reinforcements,Blue,firebomb,wall
Green,freeze,reinforcements,Blue,snipe,heal
Green,freeze,reinforcements,Blue,snipe,reinforcements
Green,freeze,reinforcements,Blue,snipe,speed
Green,freeze,reinforcements,Blue,snipe,wall
Green,freeze,reinforcements,Blue,freeze,heal
Green,freeze,reinforcements,Blue,freeze,reinforcements
Green,freeze,reinforcements,Blue,freeze,speed
Green,freeze,reinforcements,Blue,freeze,wall
Green,freeze,reinforcements,Green,nuke,heal
Green,freeze,reinforcements,Green,nuke,reinforcements
Green,freeze,reinforcements,Green,nuke,speed
Green,freeze,reinforcements,Green,nuke,wall
Green,freeze,reinforcements,Green,firebomb,heal
Green,freeze,reinforcements,Green,firebomb,reinforcements
Green,freeze,reinforcements,Green,firebomb,speed
Green,freeze,reinforcements,Green,firebomb,wall
Green,freeze,reinforcements,Green,snipe,heal
Green,freeze,reinforcements,Green,snipe,reinforcements
Green,freeze,reinforcements,Green,snipe,speed
Green,freeze,reinforcements,Green,snipe,wall
Green,freeze,reinforcements,Green,freeze,heal
Green,freeze,reinforcements,Green,freeze,reinforcements
Green,freeze,reinforcements,Green,freeze,speed
Green,freeze,reinforcements,Green,freeze,wall
Green,freeze,reinforcements,Orange,nuke,heal
Green,freeze,reinforcements,Orange,nuke,reinforcements
Green,freeze,reinforcements,Orange,nuke,speed
Green,freeze,reinforcements,Orange,nuke,wall
Green,freeze,reinforcements,Orange,firebomb,heal
Green,freeze,reinforcements,Orange,firebomb,reinforcements
Green,freeze,reinforcements,Orange,firebomb,speed
Green,freeze,reinforcements,Orange,firebomb,wall
Green,freeze,reinforcements,Orange,snipe,heal
Green,freeze,reinforcements,Orange,snipe,reinforcements
Green,freeze,reinforcements,Orange,snipe,speed
Green,freeze,reinforcements,Orange,snipe,wall
Green,freeze,reinforcements,Orange,freeze,heal
Green,freeze,reinforcements,Orange,freeze,reinforcements
Green,freeze,reinforcements,Orange,freeze,speed
Green,freeze,reinforcements,Orange,freeze,wall
Green,freeze,reinforcements,Purple,nuke,heal
Green,freeze,reinforcements,Purple,nuke,reinforcements
Green,freeze,reinforcements,Purple,nuke,speed
Green,freeze,reinforcements,Purple,nuke,wall
Green,freeze,reinforcements,Purple,firebomb,heal
Green,freeze,reinforcements,Purple,firebomb,reinforcements
Green,freeze,reinforcements,Purple,firebomb,speed
Green,freeze,reinforcements,Purple,firebomb,wall
Green,freeze,reinforcements,Purple,snipe,heal
Green,freeze,reinforcements,Purple,snipe,reinforcements
Green,freeze,reinforcements,Purple,snipe,speed
Green,freeze,reinforcements,Purple,snipe,wall
Green,freeze,reinforcements,Purple,freeze,heal
Green,freeze,reinforcements,Purple,freeze,reinforcements
Green,freeze,reinforcements,Purple,freeze,speed
Green,freeze,reinforcements,Purple,freeze,wall
Green,freeze,reinforcements,Red,nuke,heal
Green,freeze,reinforcements,Red,nuke,reinforcements
Green,freeze,reinforcements,Red,nuke,speed
Green,freeze,reinforcements,Red,nuke,wall
Green,freeze,reinforcements,Red,firebomb,heal
Green,freeze,reinforcements,Red,firebomb,reinforcements
Green,freeze,reinforcements,Red,firebomb,speed
Green,freeze,reinforcements,Red,firebomb,wall
Green,freeze,reinforcements,Red,snipe,heal
Green,freeze,reinforcements,Red,snipe,reinforcements
Green,freeze,reinforcements,Red,snipe,speed
Green,freeze,reinforcements,Red,snipe,wall
Green,freeze,reinforcements,Red,freeze,heal
Green,freeze,reinforcements,Red,freeze,reinforcements
Green,freeze,reinforcements,Red,freeze,speed
Green,freeze,reinforcements,Red,freeze,wall
Green,freeze,reinforcements,White,nuke,heal
Green,freeze,reinforcements,White,nuke,reinforcements
Green,freeze,reinforcements,White,nuke,speed
Green,freeze,reinforcements,White,nuke,wall
Green,freeze,reinforcements,White,firebomb,heal
Green,freeze,reinforcements,White,firebomb,reinforcements
Green,freeze,reinforcements,White,firebomb,speed
Green,freeze,reinforcements,White,firebomb,wall
Green,freeze,reinforcements,White,snipe,heal
Green,freeze,reinforcements,White,snipe,reinforcements
Green,freeze,reinforcements,White,snipe,speed
Green,freeze,reinforcements,White,snipe,wall
Green,freeze,reinforcements,White,freeze,heal
Green,freeze,reinforcements,White,freeze,reinforcements
Green,freeze,reinforcements,White,freeze,speed
Green,freeze,reinforcements,White,freeze,wall
Green,freeze,reinforcements,Yellow,nuke,heal
Green,freeze,reinforcements,Yellow,nuke,reinforcements
Green,freeze,reinforcements,Yellow,nuke,speed
Green,freeze,reinforcements,Yellow,nuke,wall
Green,freeze,reinforcements,Yellow,firebomb,heal
Green,freeze,reinforcements,Yellow,firebomb,reinforcements
Green,freeze,reinforcements,Yellow,firebomb,speed
Green,freeze,reinforcements,Yellow,firebomb,wall
Green,freeze,reinforcements,Yellow,snipe,heal
Green,freeze,reinforcements,Yellow,snipe,reinforcements
Green,freeze,reinforcements,Yellow,snipe,speed
Green,freeze,reinforcements,Yellow,snipe,wall
Green,freeze,reinforcements,Yellow,freeze,heal
Green,freeze,reinforcements,Yellow,freeze,reinforcements
Green,freeze,reinforcements,Yellow,freeze,speed
Green,freeze,reinforcements,Yellow,freeze,wall
Green,freeze,speed,Black,nuke,heal
Green,freeze,speed,Black,nuke,reinforcements
Green,freeze,speed,Black,nuke,speed
Green,freeze,speed,Black,nuke,wall
Green,freeze,speed,Black,firebomb,heal
Green,freeze,speed,Black,firebomb,reinforcements
Green,freeze,speed,Black,firebomb,speed
Green,freeze,speed,Black,firebomb,wall
Green,freeze,speed,Black,snipe,heal
Green,freeze,speed,Black,snipe,reinforcements
Green,freeze,speed,Black,snipe,speed
Green,freeze,speed,Black,snipe,wall
Green,freeze,speed,Black,freeze,heal
Green,freeze,speed,Black,freeze,reinforcements
Green,freeze,speed,Black,freeze,speed
Green,freeze,speed,Black,freeze,wall
Green,freeze,speed,Blue,nuke,heal
Green,freeze,speed,Blue,nuke,reinforcements
Green,freeze,speed,Blue,nuke,speed
Green,freeze,speed,Blue,nuke,wall
Green,freeze,speed,Blue,firebomb,heal
Green,freeze,speed,Blue,firebomb,reinforcements
Green,freeze,speed,Blue,firebomb,speed
Green,freeze,speed,Blue,firebomb,wall
Green,freeze,speed,Blue,snipe,heal
Green,freeze,speed,Blue,snipe,reinforcements
Green,freeze,speed,Blue,snipe,speed
Green,freeze,speed,Blue,snipe,wall
Green,freeze,speed,Blue,freeze,heal
Green,freeze,speed,Blue,freeze,reinforcements
Green,freeze,speed,Blue,freeze,speed
Green,freeze,speed,Blue,freeze,wall
Green,freeze,speed,Green,nuke,heal
Green,freeze,speed,Green,nuke,reinforcements
Green,freeze,speed,Green,nuke,speed
Green,freeze,speed,Green,nuke,wall
Green,freeze,speed,Green,firebomb,heal
Green,freeze,speed,Green,firebomb,reinforcements
Green,freeze,speed,Green,firebomb,speed
Green,freeze,speed,Green,firebomb,wall
Green,freeze,speed,Green,snipe,heal
Green,freeze,speed,Green,snipe,reinforcements
Green,freeze,speed,Green,snipe,speed
Green,freeze,speed,Green,snipe,wall
Green,freeze,speed,Green,freeze,heal
Green,freeze,speed,Green,freeze,reinforcements
Green,freeze,speed,Green,freeze,speed
Green,freeze,speed,Green,freeze,wall
Green,freeze,speed,Orange,nuke,heal
Green,freeze,speed,Orange,nuke,reinforcements
Green,freeze,speed,Orange,nuke,speed
Green,freeze,speed,Orange,nuke,wall
Green,freeze,speed,Orange,firebomb,heal
Green,freeze,speed,Orange,firebomb,reinforcements
Green,freeze,speed,Orange,firebomb,speed
Green,freeze,speed,Orange,firebomb,wall
Green,freeze,speed,Orange,snipe,heal
Green,freeze,speed,Orange,snipe,reinforcements
Green,freeze,speed,Orange,snipe,speed
Green,freeze,speed,Orange,snipe,wall
Green,freeze,speed,Orange,freeze,heal
Green,freeze,speed,Orange,freeze,reinforcements
Green,freeze,speed,Orange,freeze,speed
Green,freeze,speed,Orange,freeze,wall
Green,freeze,speed,Purple,nuke,heal
Green,freeze,speed,Purple,nuke,reinforcements
Green,freeze,speed,Purple,nuke,speed
Green,freeze,speed,Purple,nuke,wall
Green,freeze,speed,Purple,firebomb,heal
Green,freeze,speed,Purple,firebomb,reinforcements
Green,freeze,speed,Purple,firebomb,speed
Green,freeze,speed,Purple,firebomb,wall
Green,freeze,speed,Purple,snipe,heal
Green,freeze,speed,Purple,snipe,reinforcements
Green,freeze,speed,Purple,snipe,speed
Green,freeze,speed,Purple,snipe,wall
Green,freeze,speed,Purple,freeze,heal
Green,freeze,speed,Purple,freeze,reinforcements
Green,freeze,speed,Purple,freeze,speed
Green,freeze,speed,Purple,freeze,wall
Green,freeze,speed,Red,nuke,heal
Green,freeze,speed,Red,nuke,reinforcements
Green,freeze,speed,Red,nuke,speed
Green,freeze,speed,Red,nuke,wall
Green,freeze,speed,Red,firebomb,heal
Green,freeze,speed,Red,firebomb,reinforcements
Green,freeze,speed,Red,firebomb,speed
Green,freeze,speed,Red,firebomb,wall
Green,freeze,speed,Red,snipe,heal
Green,freeze,speed,Red,snipe,reinforcements
Green,freeze,speed,Red,snipe,speed
Green,freeze,speed,Red,snipe,wall
Green,freeze,speed,Red,freeze,heal
Green,freeze,speed,Red,freeze,reinforcements
Green,freeze,speed,Red,freeze,speed
Green,freeze,speed,Red,freeze,wall
Green,freeze,speed,White,nuke,heal
Green,freeze,speed,White,nuke,reinforcements
Green,freeze,speed,White,nuke,speed
Green,freeze,speed,White,nuke,wall
Green,freeze,speed,White,firebomb,heal
Green,freeze,speed,White,firebomb,reinforcements
Green,freeze,speed,White,firebomb,speed
Green,freeze,speed,White,firebomb,wall
Green,freeze,speed,White,snipe,heal
Green,freeze,speed,White,snipe,reinforcements
Green,freeze,speed,White,snipe,speed
Green,freeze,speed,White,snipe,wall
Green,freeze,speed,White,freeze,heal
Green,freeze,speed,White,freeze,reinforcements
Green,freeze,speed,White,freeze,speed
Green,freeze,speed,White,freeze,wall
Green,freeze,speed,Yellow,nuke,heal
Green,freeze,speed,Yellow,nuke,reinforcements
Green,freeze,speed,Yellow,nuke,speed
Green,freeze,speed,Yellow,nuke,wall
Green,freeze,speed,Yellow,firebomb,heal
Green,freeze,speed,Yellow,firebomb,reinforcements
Green,freeze,speed,Yellow,firebomb,speed
Green,freeze,speed,Yellow,firebomb,wall
Green,freeze,speed,Yellow,snipe,heal
Green,freeze,speed,Yellow,snipe,reinforcements
Green,freeze,speed,Yellow,snipe,speed
Green,freeze,speed,Yellow,snipe,wall
Green,freeze,speed,Yellow,freeze,heal
Green,freeze,speed,Yellow,freeze,reinforcements
Green,freeze,speed,Yellow,freeze,speed
Green,freeze,speed,Yellow,freeze,wall
Green,freeze,wall,Black,nuke,heal
Green,freeze,wall,Black,nuke,reinforcements
Green,freeze,wall,Black,nuke,speed
Green,freeze,wall,Black,nuke,wall
Green,freeze,wall,Black,firebomb,heal
Green,freeze,wall,Black,firebomb,reinforcements
Green,freeze,wall,Black,firebomb,speed
Green,freeze,wall,Black,firebomb,wall
Green,freeze,wall,Black,snipe,heal
Green,freeze,wall,Black,snipe,reinforcements
Green,freeze,wall,Black,snipe,speed
Green,freeze,wall,Black,snipe,wall
Green,freeze,wall,Black,freeze,heal
Green,freeze,wall,Black,freeze,reinforcements
Green,freeze,wall,Black,freeze,speed
Green,freeze,wall,Black,freeze,wall
Green,freeze,wall,Blue,nuke,heal
Green,freeze,wall,Blue,nuke,reinforcements
Green,freeze,wall,Blue,nuke,speed
Green,freeze,wall,Blue,nuke,wall
Green,freeze,wall,Blue,firebomb,heal
Green,freeze,wall,Blue,firebomb,reinforcements
Green,freeze,wall,Blue,firebomb,speed
Green,freeze,wall,Blue,firebomb,wall
Green,freeze,wall,Blue,snipe,heal
Green,freeze,wall,Blue,snipe,reinforcements
Green,freeze,wall,Blue,snipe,speed
Green,freeze,wall,Blue,snipe,wall
Green,freeze,wall,Blue,freeze,heal
Green,freeze,wall,Blue,freeze,reinforcements
Green,freeze,wall,Blue,freeze,speed
Green,freeze,wall,Blue,freeze,wall
Green,freeze,wall,Green,nuke,heal
Green,freeze,wall,Green,nuke,reinforcements
Green,freeze,wall,Green,nuke,speed
Green,freeze,wall,Green,nuke,wall
Green,freeze,wall,Green,firebomb,heal
Green,freeze,wall,Green,firebomb,reinforcements
Green,freeze,wall,Green,firebomb,speed
Green,freeze,wall,Green,firebomb,wall
Green,freeze,wall,Green,snipe,heal
Green,freeze,wall,Green,snipe,reinforcements
Green,freeze,wall,Green,snipe,speed
Green,freeze,wall,Green,snipe,wall
Green,freeze,wall,Green,freeze,heal
Green,freeze,wall,Green,freeze,reinforcements
Green,freeze,wall,Green,freeze,speed
Green,freeze,wall,Green,freeze,wall
Green,freeze,wall,Orange,nuke,heal
Green,freeze,wall,Orange,nuke,reinforcements
Green,freeze,wall,Orange,nuke,speed
Green,freeze,wall,Orange,nuke,wall
Green,freeze,wall,Orange,firebomb,heal
Green,freeze,wall,Orange,firebomb,reinforcements
Green,freeze,wall,Orange,firebomb,speed
Green,freeze,wall,Orange,firebomb,wall
Green,freeze,wall,Orange,snipe,heal
Green,freeze,wall,Orange,snipe,reinforcements
Green,freeze,wall,Orange,snipe,speed
Green,freeze,wall,Orange,snipe,wall
Green,freeze,wall,Orange,freeze,heal
Green,freeze,wall,Orange,freeze,reinforcements
Green,freeze,wall,Orange,freeze,speed
Green,freeze,wall,Orange,freeze,wall
Green,freeze,wall,Purple,nuke,heal
Green,freeze,wall,Purple,nuke,reinforcements
Green,freeze,wall,Purple,nuke,speed
Green,freeze,wall,Purple,nuke,wall
Green,freeze,wall,Purple,firebomb,heal
Green,freeze,wall,Purple,firebomb,reinforcements
Green,freeze,wall,Purple,firebomb,speed
Green,freeze,wall,Purple,firebomb,wall
Green,freeze,wall,Purple,snipe,heal
Green,freeze,wall,Purple,snipe,reinforcements
Green,freeze,wall,Purple,snipe,speed
Green,freeze,wall,Purple,snipe,wall
