human_team,human_off,human_def,bot_team,bot_off,bot_def
White,snipe,wall,White,firebomb,wall
White,snipe,wall,White,snipe,heal
White,snipe,wall,White,snipe,reinforcements
White,snipe,wall,White,snipe,speed
White,snipe,wall,White,snipe,wall
White,snipe,wall,White,freeze,heal
White,snipe,wall,White,freeze,reinforcements
White,snipe,wall,White,freeze,speed
White,snipe,wall,White,freeze,wall
White,snipe,wall,Yellow,nuke,heal
White,snipe,wall,Yellow,nuke,reinforcements
White,snipe,wall,Yellow,nuke,speed
White,snipe,wall,Yellow,nuke,wall
White,snipe,wall,Yellow,firebomb,heal
White,snipe,wall,Yellow,firebomb,reinforcements
White,snipe,wall,Yellow,firebomb,speed
White,snipe,wall,Yellow,firebomb,wall
White,snipe,wall,Yellow,snipe,heal
White,snipe,wall,Yellow,snipe,reinforcements
White,snipe,wall,Yellow,snipe,speed
White,snipe,wall,Yellow,snipe,wall
White,snipe,wall,Yellow,freeze,heal
White,snipe,wall,Yellow,freeze,reinforcements
White,snipe,wall,Yellow,freeze,speed
White,snipe,wall,Yellow,freeze,wall
White,freeze,heal,Black,nuke,heal
White,freeze,heal,Black,nuke,reinforcements
White,freeze,heal,Black,nuke,speed
White,freeze,heal,Black,nuke,wall
White,freeze,heal,Black,firebomb,heal
White,freeze,heal,Black,firebomb,reinforcements
White,freeze,heal,Black,firebomb,speed
White,freeze,heal,Black,firebomb,wall
White,freeze,heal,Black,snipe,heal
White,freeze,heal,Black,snipe,reinforcements
White,freeze,heal,Black,snipe,speed
White,freeze,heal,Black,snipe,wall
White,freeze,heal,Black,freeze,heal
White,freeze,heal,Black,freeze,reinforcements
White,freeze,heal,Black,freeze,speed
White,freeze,heal,Black,freeze,wall
White,freeze,heal,Blue,nuke,heal
White,freeze,heal,Blue,nuke,reinforcements
White,freeze,heal,Blue,nuke,speed
White,freeze,heal,Blue,nuke,wall
White,freeze,heal,Blue,firebomb,heal
White,freeze,heal,Blue,firebomb,reinforcements
White,freeze,heal,Blue,firebomb,speed
White,freeze,heal,Blue,firebomb,wall
White,freeze,heal,Blue,snipe,heal
White,freeze,heal,Blue,snipe,reinforcements
White,freeze,heal,Blue,snipe,speed
White,freeze,heal,Blue,snipe,wall
White,freeze,heal,Blue,freeze,heal
White,freeze,heal,Blue,freeze,reinforcements
White,freeze,heal,Blue,freeze,speed
White,freeze,heal,Blue,freeze,wall
White,freeze,heal,Green,nuke,heal
White,freeze,heal,Green,nuke,reinforcements
White,freeze,heal,Green,nuke,speed
White,freeze,heal,Green,nuke,wall
White,freeze,heal,Green,firebomb,heal
White,freeze,heal,Green,firebomb,reinforcements
White,freeze,heal,Green,firebomb,speed
White,freeze,heal,Green,firebomb,wall
White,freeze,heal,Green,snipe,heal
White,freeze,heal,Green,snipe,reinforcements
White,freeze,heal,Green,snipe,speed
White,freeze,heal,Green,snipe,wall
White,freeze,heal,Green,freeze,heal
White,freeze,heal,Green,freeze,reinforcements
White,freeze,heal,Green,freeze,speed
White,freeze,heal,Green,freeze,wall
White,freeze,heal,Orange,nuke,heal
White,freeze,heal,Orange,nuke,reinforcements
White,freeze,heal,Orange,nuke,speed
White,freeze,heal,Orange,nuke,wall
White,freeze,heal,Orange,firebomb,heal
White,freeze,heal,Orange,firebomb,reinforcements
White,freeze,heal,Orange,firebomb,speed
White,freeze,heal,Orange,firebomb,wall
White,freeze,heal,Orange,snipe,heal
White,freeze,heal,Orange,snipe,reinforcements
White,freeze,heal,Orange,snipe,speed
White,freeze,heal,Orange,snipe,wall
White,freeze,heal,Orange,freeze,heal
White,freeze,heal,Orange,freeze,reinforcements
White,freeze,heal,Orange,freeze,speed
White,freeze,heal,Orange,freeze,wall
White,freeze,heal,Purple,nuke,heal
White,freeze,heal,Purple,nuke,reinforcements
White,freeze,heal,Purple,nuke,speed
White,freeze,heal,Purple,nuke,wall
White,freeze,heal,Purple,firebomb,heal
White,freeze,heal,Purple,firebomb,reinforcements
White,freeze,heal,Purple,firebomb,speed
White,freeze,heal,Purple,firebomb,wall
White,freeze,heal,Purple,snipe,heal
White,freeze,heal,Purple,snipe,reinforcements
White,freeze,heal,Purple,snipe,speed
White,freeze,heal,Purple,snipe,wall
White,freeze,heal,Purple,freeze,heal
White,freeze,heal,Purple,freeze,reinforcements
White,freeze,heal,Purple,freeze,speed
White,freeze,heal,Purple,freeze,wall
White,freeze,heal,Red,nuke,heal
White,freeze,heal,Red,nuke,reinforcements
White,freeze,heal,Red,nuke,speed
White,freeze,heal,Red,nuke,wall
White,freeze,heal,Red,firebomb,heal
White,freeze,heal,Red,firebomb,reinforcements
White,freeze,heal,Red,firebomb,speed
White,freeze,heal,Red,firebomb,wall
White,freeze,heal,Red,snipe,heal
White,freeze,heal,Red,snipe,reinforcements
White,freeze,heal,Red,snipe,speed
White,freeze,heal,Red,snipe,wall
White,freeze,heal,Red,freeze,heal
White,freeze,heal,Red,freeze,reinforcements
White,freeze,heal,Red,freeze,speed
White,freeze,heal,Red,freeze,wall
White,freeze,heal,White,nuke,heal
White,freeze,heal,White,nuke,reinforcements
White,freeze,heal,White,nuke,speed
White,freeze,heal,White,nuke,wall
White,freeze,heal,White,firebomb,heal
White,freeze,heal,White,firebomb,reinforcements
White,freeze,heal,White,firebomb,speed
White,freeze,heal,White,firebomb,wall
White,freeze,heal,White,snipe,heal
White,freeze,heal,White,snipe,reinforcements
White,freeze,heal,White,snipe,speed
White,freeze,heal,White,snipe,wall
White,freeze,heal,White,freeze,heal
White,freeze,heal,White,freeze,reinforcements
White,freeze,heal,White,freeze,speed
White,freeze,heal,White,freeze,wall
White,freeze,heal,Yellow,nuke,heal
White,freeze,heal,Yellow,nuke,reinforcements
White,freeze,heal,Yellow,nuke,speed
White,freeze,heal,Yellow,nuke,wall
White,freeze,heal,Yellow,firebomb,heal
White,freeze,heal,Yellow,firebomb,reinforcements
White,freeze,heal,Yellow,firebomb,speed
White,freeze,heal,Yellow,firebomb,wall
White,freeze,heal,Yellow,snipe,heal
White,freeze,heal,Yellow,snipe,reinforcements
White,freeze,heal,Yellow,snipe,speed
White,freeze,heal,Yellow,snipe,wall
White,freeze,heal,Yellow,freeze,heal
White,freeze,heal,Yellow,freeze,reinforcements
White,freeze,heal,Yellow,freeze,speed
White,freeze,heal,Yellow,freeze,wall
White,freeze,reinforcements,Black,nuke,heal
White,freeze,reinforcements,Black,nuke,reinforcements
White,freeze,reinforcements,Black,nuke,speed
White,freeze,reinforcements,Black,nuke,wall
White,freeze,reinforcements,Black,firebomb,heal
White,freeze,reinforcements,Black,firebomb,reinforcements
White,freeze,reinforcements,Black,firebomb,speed
White,freeze,reinforcements,Black,firebomb,wall
White,freeze,reinforcements,Black,snipe,heal
White,freeze,reinforcements,Black,snipe,reinforcements
White,freeze,reinforcements,Black,snipe,speed
White,freeze,reinforcements,Black,snipe,wall
White,freeze,reinforcements,Black,freeze,heal
White,freeze,reinforcements,Black,freeze,reinforcements
White,freeze,reinforcements,Black,freeze,speed
White,freeze,reinforcements,Black,freeze,wall
White,freeze,reinforcements,Blue,nuke,heal
White,freeze,reinforcements,Blue,nuke,reinforcements
White,freeze,reinforcements,Blue,nuke,speed
White,freeze,reinforcements,Blue,nuke,wall
White,freeze,reinforcements,Blue,firebomb,heal
White,freeze,reinforcements,Blue,firebomb,reinforcements
White,freeze,reinforcements,Blue,firebomb,speed
White,freeze,reinforcements,Blue,firebomb,wall
White,freeze,reinforcements,Blue,snipe,heal
White,freeze,reinforcements,Blue,snipe,reinforcements
White,freeze,reinforcements,Blue,snipe,speed
White,freeze,reinforcements,Blue,snipe,wall
White,freeze,reinforcements,Blue,freeze,heal
White,freeze,reinforcements,Blue,freeze,reinforcements
White,freeze,reinforcements,Blue,freeze,speed
White,freeze,reinforcements,Blue,freeze,wall
White,freeze,reinforcements,Green,nuke,heal
White,freeze,reinforcements,Green,nuke,reinforcements
White,freeze,reinforcements,Green,nuke,speed
White,freeze,reinforcements,Green,nuke,wall
White,freeze,reinforcements,Green,firebomb,heal
White,freeze,reinforcements,Green,firebomb,reinforcements
White,freeze,reinforcements,Green,firebomb,speed
White,freeze,reinforcements,Green,firebomb,wall
White,freeze,reinforcements,Green,snipe,heal
White,freeze,reinforcements,Green,snipe,reinforcements
White,freeze,reinforcements,Green,snipe,speed
White,freeze,reinforcements,Green,snipe,wall
White,freeze,reinforcements,Green,freeze,heal
White,freeze,reinforcements,Green,freeze,reinforcements
White,freeze,reinforcements,Green,freeze,speed
White,freeze,reinforcements,Green,freeze,wall
White,freeze,reinforcements,Orange,nuke,heal
White,freeze,reinforcements,Orange,nuke,reinforcements
White,freeze,reinforcements,Orange,nuke,speed
White,freeze,reinforcements,Orange,nuke,wall
White,freeze,reinforcements,Orange,firebomb,heal
White,freeze,reinforcements,Orange,firebomb,reinforcements
White,freeze,reinforcements,Orange,firebomb,speed
White,freeze,reinforcements,Orange,firebomb,wall
White,freeze,reinforcements,Orange,snipe,heal
White,freeze,reinforcements,Orange,snipe,reinforcements
White,freeze,reinforcements,Orange,snipe,speed
White,freeze,reinforcements,Orange,snipe,wall
White,freeze,reinforcements,Orange,freeze,heal
White,freeze,reinforcements,Orange,freeze,reinforcements
White,freeze,reinforcements,Orange,freeze,speed
White,freeze,reinforcements,Orange,freeze,wall
White,freeze,reinforcements,Purple,nuke,heal
White,freeze,reinforcements,Purple,nuke,reinforcements
White,freeze,reinforcements,Purple,nuke,speed
White,freeze,reinforcements,Purple,nuke,wall
White,freeze,reinforcements,Purple,firebomb,heal
White,freeze,reinforcements,Purple,firebomb,reinforcements
White,freeze,reinforcements,Purple,firebomb,speed
White,freeze,reinforcements,Purple,firebomb,wall
White,freeze,reinforcements,Purple,snipe,heal
White,freeze,reinforcements,Purple,snipe,reinforcements
White,freeze,reinforcements,Purple,snipe,speed
White,freeze,reinforcements,Purple,snipe,wall
White,freeze,reinforcements,Purple,freeze,heal
White,freeze,reinforcements,Purple,freeze,reinforcements
White,freeze,reinforcements,Purple,freeze,speed
White,freeze,reinforcements,Purple,freeze,wall
White,freeze,reinforcements,Red,nuke,heal
White,freeze,reinforcements,Red,nuke,reinforcements
White,freeze,reinforcements,Red,nuke,speed
White,freeze,reinforcements,Red,nuke,wall
White,freeze,reinforcements,Red,firebomb,heal
White,freeze,reinforcements,Red,firebomb,reinforcements
White,freeze,reinforcements,Red,firebomb,speed
White,freeze,reinforcements,Red,firebomb,wall
White,freeze,reinforcements,Red,snipe,heal
White,freeze,reinforcements,Red,snipe,reinforcements
White,freeze,reinforcements,Red,snipe,speed
White,freeze,reinforcements,Red,snipe,wall
White,freeze,reinforcements,Red,freeze,heal
White,freeze,reinforcements,Red,freeze,reinforcements
White,freeze,reinforcements,Red,freeze,speed
White,freeze,reinforcements,Red,freeze,wall
White,freeze,reinforcements,White,nuke,heal
White,freeze,reinforcements,White,nuke,reinforcements
White,freeze,reinforcements,White,nuke,speed
White,freeze,reinforcements,White,nuke,wall
White,freeze,reinforcements,White,firebomb,heal
White,freeze,reinforcements,White,firebomb,reinforcements
White,freeze,reinforcements,White,firebomb,speed
White,freeze,reinforcements,White,firebomb,wall
White,freeze,reinforcements,White,snipe,heal
White,freeze,reinforcements,White,snipe,reinforcements
White,freeze,reinforcements,White,snipe,speed
White,freeze,reinforcements,White,snipe,wall
White,freeze,reinforcements,White,freeze,heal
White,freeze,reinforcements,White,freeze,reinforcements
White,freeze,reinforcements,White,freeze,speed
White,freeze,reinforcements,White,freeze,wall
White,freeze,reinforcements,Yellow,nuke,heal
White,freeze,reinforcements,Yellow,nuke,reinforcements
White,freeze,reinforcements,Yellow,nuke,speed
White,freeze,reinforcements,Yellow,nuke,wall
White,freeze,reinforcements,Yellow,firebomb,heal
White,freeze,reinforcements,Yellow,firebomb,reinforcements
White,freeze,reinforcements,Yellow,firebomb,speed
White,freeze,reinforcements,Yellow,firebomb,wall
White,freeze,reinforcements,Yellow,snipe,heal
White,freeze,reinforcements,Yellow,snipe,reinforcements
White,freeze,reinforcements,Yellow,snipe,speed
White,freeze,reinforcements,Yellow,snipe,wall
White,freeze,reinforcements,Yellow,freeze,heal
White,freeze,reinforcements,Yellow,freeze,reinforcements
White,freeze,reinforcements,Yellow,freeze,speed
White,freeze,reinforcements,Yellow,freeze,wall
White,freeze,speed,Black,nuke,heal
White,freeze,speed,Black,nuke,reinforcements
White,freeze,speed,Black,nuke,speed
White,freeze,speed,Black,nuke,wall
White,freeze,speed,Black,firebomb,heal
White,freeze,speed,Black,firebomb,reinforcements
White,freeze,speed,Black,firebomb,speed
White,freeze,speed,Black,firebomb,wall
White,freeze,speed,Black,snipe,heal
White,freeze,speed,Black,snipe,reinforcements
White,freeze,speed,Black,snipe,speed
White,freeze,speed,Black,snipe,wall
White,freeze,speed,Black,freeze,heal
White,freeze,speed,Black,freeze,reinforcements
White,freeze,speed,Black,freeze,speed
White,freeze,speed,Black,freeze,wall
White,freeze,speed,Blue,nuke,heal
White,freeze,speed,Blue,nuke,reinforcements
White,freeze,speed,Blue,nuke,speed
White,freeze,speed,Blue,nuke,wall
White,freeze,speed,Blue,firebomb,heal
White,freeze,speed,Blue,firebomb,reinforcements
White,freeze,speed,Blue,firebomb,speed
White,freeze,speed,Blue,firebomb,wall
White,freeze,speed,Blue,snipe,heal
White,freeze,speed,Blue,snipe,reinforcements
White,freeze,speed,Blue,snipe,speed
White,freeze,speed,Blue,snipe,wall
White,freeze,speed,Blue,freeze,heal
White,freeze,speed,Blue,freeze,reinforcements
White,freeze,speed,Blue,freeze,speed
White,freeze,speed,Blue,freeze,wall
White,freeze,speed,Green,nuke,heal
White,freeze,speed,Green,nuke,reinforcements
White,freeze,speed,Green,nuke,speed
White,freeze,speed,Green,nuke,wall
White,freeze,speed,Green,firebomb,heal
White,freeze,speed,Green,firebomb,reinforcements
White,freeze,speed,Green,firebomb,speed
White,freeze,speed,Green,firebomb,wall
White,freeze,speed,Green,snipe,heal
White,freeze,speed,Green,snipe,reinforcements
White,freeze,speed,Green,snipe,speed
White,freeze,speed,Green,snipe,wall
White,freeze,speed,Green,freeze,heal
White,freeze,speed,Green,freeze,reinforcements
White,freeze,speed,Green,freeze,speed
White,freeze,speed,Green,freeze,wall
White,freeze,speed,Orange,nuke,heal
White,freeze,speed,Orange,nuke,reinforcements
White,freeze,speed,Orange,nuke,speed
White,freeze,speed,Orange,nuke,wall
White,freeze,speed,Orange,firebomb,heal
White,freeze,speed,Orange,firebomb,reinforcements
White,freeze,speed,Orange,firebomb,speed
White,freeze,speed,Orange,firebomb,wall
White,freeze,speed,Orange,snipe,heal
White,freeze,speed,Orange,snipe,reinforcements
White,freeze,speed,Orange,snipe,speed
White,freeze,speed,Orange,snipe,wall
White,freeze,speed,Orange,freeze,heal
White,freeze,speed,Orange,freeze,reinforcements
White,freeze,speed,Orange,freeze,speed
White,freeze,speed,Orange,freeze,wall
White,freeze,speed,Purple,nuke,heal
White,freeze,speed,Purple,nuke,reinforcements
White,freeze,speed,Purple,nuke,speed
White,freeze,speed,Purple,nuke,wall
White,freeze,speed,Purple,firebomb,heal
White,freeze,speed,Purple,firebomb,reinforcements
White,freeze,speed,Purple,firebomb,speed
White,freeze,speed,Purple,firebomb,wall
White,freeze,speed,Purple,snipe,heal
White,freeze,speed,Purple,snipe,reinforcements
White,freeze,speed,Purple,snipe,speed
White,freeze,speed,Purple,snipe,wall
White,freeze,speed,Purple,freeze,heal
White,freeze,speed,Purple,freeze,reinforcements
White,freeze,speed,Purple,freeze,speed
White,freeze,speed,Purple,freeze,wall
White,freeze,speed,Red,nuke,heal
White,freeze,speed,Red,nuke,reinforcements
White,freeze,speed,Red,nuke,speed
White,freeze,speed,Red,nuke,wall
White,freeze,speed,Red,firebomb,heal
White,freeze,speed,Red,firebomb,reinforcements
White,freeze,speed,Red,firebomb,speed
White,freeze,speed,Red,firebomb,wall
White,freeze,speed,Red,snipe,heal
White,freeze,speed,Red,snipe,reinforcements
White,freeze,speed,Red,snipe,speed
White,freeze,speed,Red,snipe,wall
White,freeze,speed,Red,freeze,heal
White,freeze,speed,Red,freeze,reinforcements
White,freeze,speed,Red,freeze,speed
White,freeze,speed,Red,freeze,wall
White,freeze,speed,White,nuke,heal
White,freeze,speed,White,nuke,reinforcements
White,freeze,speed,White,nuke,speed
White,freeze,speed,White,nuke,wall
White,freeze,speed,White,firebomb,heal
White,freeze,speed,White,firebomb,reinforcements
White,freeze,speed,White,firebomb,speed
White,freeze,speed,White,firebomb,wall
White,freeze,speed,White,snipe,heal
White,freeze,speed,White,snipe,reinforcements
White,freeze,speed,White,snipe,speed
White,freeze,speed,White,snipe,wall
White,freeze,speed,White,freeze,heal
White,freeze,speed,White,freeze,reinforcements
White,freeze,speed,White,freeze,speed
White,freeze,speed,White,freeze,wall
White,freeze,speed,Yellow,nuke,heal
White,freeze,speed,Yellow,nuke,reinforcements
White,freeze,speed,Yellow,nuke,speed
White,freeze,speed,Yellow,nuke,wall
White,freeze,speed,Yellow,firebomb,heal
White,freeze,speed,Yellow,firebomb,reinforcements
White,freeze,speed,Yellow,firebomb,speed
White,freeze,speed,Yellow,firebomb,wall
White,freeze,speed,Yellow,snipe,heal
White,freeze,speed,Yellow,snipe,reinforcements
White,freeze,speed,Yellow,snipe,speed
White,freeze,speed,Yellow,snipe,wall
White,freeze,speed,Yellow,freeze,heal
White,freeze,speed,Yellow,freeze,reinforcements
White,freeze,speed,Yellow,freeze,speed
White,freeze,speed,Yellow,freeze,wall
White,freeze,wall,Black,nuke,heal
White,freeze,wall,Black,nuke,reinforcements
White,freeze,wall,Black,nuke,speed
White,freeze,wall,Black,nuke,wall
White,freeze,wall,Black,firebomb,heal
White,freeze,wall,Black,firebomb,reinforcements
White,freeze,wall,Black,firebomb,speed
White,freeze,wall,Black,firebomb,wall
White,freeze,wall,Black,snipe,heal
White,freeze,wall,Black,snipe,reinforcements
White,freeze,wall,Black,snipe,speed
White,freeze,wall,Black,snipe,wall
White,freeze,wall,Black,freeze,heal
White,freeze,wall,Black,freeze,reinforcements
White,freeze,wall,Black,freeze,speed
White,freeze,wall,Black,freeze,wall
White,freeze,wall,Blue,nuke,heal
White,freeze,wall,Blue,nuke,reinforcements
White,freeze,wall,Blue,nuke,speed
White,freeze,wall,Blue,nuke,wall
White,freeze,wall,Blue,firebomb,heal
White,freeze,wall,Blue,firebomb,reinforcements
White,freeze,wall,Blue,firebomb,speed
White,freeze,wall,Blue,firebomb,wall
White,freeze,wall,Blue,snipe,heal
White,freeze,wall,Blue,snipe,reinforcements
White,freeze,wall,Blue,snipe,speed
White,freeze,wall,Blue,snipe,wall
White,freeze,wall,Blue,freeze,heal
White,freeze,wall,Blue,freeze,reinforcements
White,freeze,wall,Blue,freeze,speed
White,freeze,wall,Blue,freeze,wall
White,freeze,wall,Green,nuke,heal
White,freeze,wall,Green,nuke,reinforcements
White,freeze,wall,Green,nuke,speed
White,freeze,wall,Green,nuke,wall
White,freeze,wall,Green,firebomb,heal
White,freeze,wall,Green,firebomb,reinforcements
White,freeze,wall,Green,firebomb,speed
White,freeze,wall,Green,firebomb,wall
White,freeze,wall,Green,snipe,heal
White,freeze,wall,Green,snipe,reinforcements
White,freeze,wall,Green,snipe,speed
White,freeze,wall,Green,snipe,wall
White,freeze,wall,Green,freeze,heal
White,freeze,wall,Green,freeze,reinforcements
White,freeze,wall,Green,freeze,speed
White,freeze,wall,Green,freeze,wall
White,freeze,wall,Orange,nuke,heal
White,freeze,wall,Orange,nuke,reinforcements
White,freeze,wall,Orange,nuke,speed
White,freeze,wall,Orange,nuke,wall
White,freeze,wall,Orange,firebomb,heal
White,freeze,wall,Orange,firebomb,reinforcements
White,freeze,wall,Orange,firebomb,speed
White,freeze,wall,Orange,firebomb,wall
White,freeze,wall,Orange,snipe,heal
White,freeze,wall,Orange,snipe,reinforcements
White,freeze,wall,Orange,snipe,speed
White,freeze,wall,Orange,snipe,wall
White,freeze,wall,Orange,freeze,heal
White,freeze,wall,Orange,freeze,reinforcements
White,freeze,wall,Orange,freeze,speed
White,freeze,wall,Orange,freeze,wall
White,freeze,wall,Purple,nuke,heal
White,freeze,wall,Purple,nuke,reinforcements
White,freeze,wall,Purple,nuke,speed
White,freeze,wall,Purple,nuke,wall
White,freeze,wall,Purple,firebomb,heal
White,freeze,wall,Purple,firebomb,reinforcements
White,freeze,wall,Purple,firebomb,speed
White,freeze,wall,Purple,firebomb,wall
White,freeze,wall,Purple,snipe,heal
White,freeze,wall,Purple,snipe,reinforcements
White,freeze,wall,Purple,snipe,speed
White,freeze,wall,Purple,snipe,wall
White,freeze,wall,Purple,freeze,heal
White,freeze,wall,Purple,freeze,reinforcements
White,freeze,wall,Purple,freeze,speed
White,freeze,wall,Purple,freeze,wall
White,freeze,wall,Red,nuke,heal
White,freeze,wall,Red,nuke,reinforcements
White,freeze,wall,Red,nuke,speed
White,freeze,wall,Red,nuke,wall
White,freeze,wall,Red,firebomb,heal
White,freeze,wall,Red,firebomb,reinforcements
White,freeze,wall,Red,firebomb,speed
White,freeze,wall,Red,firebomb,wall
White,freeze,wall,Red,snipe,heal
White,freeze,wall,Red,snipe,reinforcements
White,freeze,wall,Red,snipe,speed
White,freeze,wall,Red,snipe,wall
White,freeze,wall,Red,freeze,heal
White,freeze,wall,Red,freeze,reinforcements
White,freeze,wall,Red,freeze,speed
White,freeze,wall,Red,freeze,wall
White,freeze,wall,White,nuke,heal
White,freeze,wall,White,nuke,reinforcements
White,freeze,wall,White,nuke,speed
White,freeze,wall,White,nuke,wall
White,freeze,wall,White,firebomb,heal
White,freeze,wall,White,firebomb,reinforcements
White,freeze,wall,White,firebomb,speed
White,freeze,wall,White,firebomb,wall
White,freeze,wall,White,snipe,heal
White,freeze,wall,White,snipe,reinforcements
White,freeze,wall,White,snipe,speed
White,freeze,wall,White,snipe,wall
White,freeze,wall,White,freeze,heal
